公司代號,公司名稱,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,基本每股盈餘（元）,毛利率,營益率,業外稅前率,年季
2497,怡利電,2403448.0,422637.0,-102316,1930,-100386,-0.77,0.1758,-0.0426,-0.0192,2017Q4
2498,宏達電,62119814.0,1339692.0,-17425517,466682,-16958835,-20.58,0.0216,-0.2805,-0.0275,2017Q4
2501,國建,12270182.0,2586811.0,1341775,-150297,1191478,1.25,0.2108,0.1094,-0.1261,2017Q4
2504,國產,16413796.0,1053047.0,3063,2936415,2939478,2.01,0.0642,0.0002,0.999,2017Q4
2505,國揚,2673125.0,548611.0,153856,-14835,139021,0.25,0.2052,0.0576,-0.1067,2017Q4
2506,太設,1563080.0,763479.0,53717,119581,173298,0.03,0.4884,0.0344,0.69,2017Q4
2509,全坤建,1136535.0,288655.0,114654,-45083,69571,0.19,0.254,0.1009,-0.648,2017Q4
2511,太子,10988980.0,3266249.0,1078105,261737,1339842,0.79,0.2972,0.0981,0.1953,2017Q4
2514,龍邦,1693204.0,1673188.0,1431189,-75842,1355347,2.44,0.9882,0.8453,-0.056,2017Q4
2515,中工,9782245.0,1146711.0,386605,-18760,367845,0.17,0.1172,0.0395,-0.051,2017Q4
2516,新建,8570547.0,-477913.0,-638828,88396,-550432,-2.39,-0.0558,-0.0745,-0.1606,2017Q4
2520,冠德,9932819.0,2798915.0,842741,-112355,730386,0.7,0.2818,0.0848,-0.1538,2017Q4
2524,京城,4184936.0,1572625.0,989070,-132600,856470,2.02,0.3758,0.2363,-0.1548,2017Q4
2527,宏璟,178365.0,126306.0,-60061,108228,48167,0.13,0.7081,-0.3367,2.2469,2017Q4
2528,皇普,65082.0,9001.0,-31779,-125246,-157025,-1.18,0.1383,-0.4883,0.7976,2017Q4
2530,華建,69225.0,11402.0,-107165,-9881,-117046,-0.43,0.1647,-1.5481,0.0844,2017Q4
2534,宏盛,6508747.0,2977034.0,2548445,185685,2734130,4.39,0.4574,0.3915,0.0679,2017Q4
2535,達欣工,11112222.0,1039294.0,587555,33439,620994,2.14,0.0935,0.0529,0.0538,2017Q4
2536,宏普,2685328.0,843058.0,710304,181419,891723,2.35,0.3139,0.2645,0.2034,2017Q4
2537,聯上發,352153.0,97708.0,-7215,-34653,-41868,-0.17,0.2775,-0.0205,0.8277,2017Q4
2538,基泰,304371.0,142943.0,35153,24504,59657,0.12,0.4696,0.1155,0.4107,2017Q4
2539,櫻花建,4181348.0,1364238.0,1098131,-8574,1089557,2.61,0.3263,0.2626,-0.0079,2017Q4
2540,愛山林,1006031.0,431653.0,163241,-85470,77771,0.12,0.4291,0.1623,-1.099,2017Q4
2542,興富發,18670048.0,4973067.0,2631174,101839,2733013,1.69,0.2664,0.1409,0.0373,2017Q4
2543,皇昌,4010127.0,165768.0,24884,-14115,10769,0.04,0.0413,0.0062,-1.3107,2017Q4
2545,皇翔,2994742.0,913629.0,304016,-254386,49630,0.7,0.3051,0.1015,-5.1256,2017Q4
2546,根基,8369078.0,557131.0,311492,47631,359123,2.79,0.0666,0.0372,0.1326,2017Q4
2547,日勝生,14212716.0,4071190.0,-128417,-340482,-468899,-0.85,0.2864,-0.009,0.7261,2017Q4
2548,華固,10375842.0,3191762.0,2280922,422454,2703376,7.87,0.3076,0.2198,0.1563,2017Q4
2597,潤弘,7555488.0,1102121.0,460431,60983,521414,2.55,0.1459,0.0609,0.117,2017Q4
2601,益航,7297447.0,5267260.0,984232,23150,1007382,1.06,0.7218,0.1349,0.023,2017Q4
2603,長榮,150582692.0,10889124.0,4817470,2630079,7447549,1.97,0.0723,0.032,0.3531,2017Q4
2605,新興,3331863.0,870872.0,745387,-13753,731634,0.9,0.2614,0.2237,-0.0188,2017Q4
2606,裕民,8501325.0,777045.0,461018,350396,811414,1.18,0.0914,0.0542,0.4318,2017Q4
2607,榮運,7554009.0,1115126.0,860017,222061,1082078,0.83,0.1476,0.1138,0.2052,2017Q4
2608,嘉里大榮,9677011.0,1756768.0,1264334,201244,1465578,2.54,0.1815,0.1307,0.1373,2017Q4
2609,陽明,131077812.0,6495225.0,774786,-139996,634790,0.17,0.0496,0.0059,-0.2205,2017Q4
2610,華航,156121785.0,21972411.0,8826160,-5302197,3523963,0.4,0.1407,0.0565,-1.5046,2017Q4
2611,志信,1027058.0,293728.0,-19166,17972,-1194,0.06,0.286,-0.0187,-15.0519,2017Q4
2612,中航,3218366.0,558192.0,206949,-83280,123669,0.5,0.1734,0.0643,-0.6734,2017Q4
2613,中櫃,2663107.0,231307.0,97880,-26750,71130,0.52,0.0869,0.0368,-0.3761,2017Q4
2614,東森,14210657.0,3494946.0,-342270,3210927,2868657,3.63,0.2459,-0.0241,1.1193,2017Q4
2615,萬海,60769645.0,7115417.0,3141810,-22769,3119041,1.15,0.1171,0.0517,-0.0073,2017Q4
2616,山隆,17028718.0,1488973.0,295554,347303,642857,4.24,0.0874,0.0174,0.5402,2017Q4
2617,台航,2817921.0,457065.0,342305,144766,487071,1.12,0.1622,0.1215,0.2972,2017Q4
2618,長榮航,163561731.0,21193928.0,8694914,-718794,7976120,1.38,0.1296,0.0532,-0.0901,2017Q4
2630,亞航,2417744.0,394294.0,148933,-907,148026,1.14,0.1631,0.0616,-0.0061,2017Q4
2633,台灣高鐵,43435042.0,18821397.0,17754984,-11276484,6478500,0.95,0.4333,0.4088,-1.7406,2017Q4
2634,漢翔,27537414.0,3900142.0,2769768,-490979,2278789,1.86,0.1416,0.1006,-0.2155,2017Q4
2636,台驊控股,10537008.0,1924035.0,396445,-42416,354029,2.07,0.1826,0.0376,-0.1198,2017Q4
2637,慧洋-KY,11038548.0,2036269.0,1876056,-1457072,418984,0.71,0.1845,0.17,-3.4776,2017Q4
2642,宅配通,3059610.0,501550.0,70728,63933,134661,1.24,0.1639,0.0231,0.4748,2017Q4
2701,萬企,370680.0,193323.0,163126,311457,474583,0.91,0.5215,0.4401,0.6563,2017Q4
2702,華園,1365015.0,1035348.0,137476,-97674,39802,-0.02,0.7585,0.1007,-2.454,2017Q4
2704,國賓,3094234.0,1342251.0,419198,98140,517338,1.21,0.4338,0.1355,0.1897,2017Q4
2705,六福,3254653.0,567572.0,-606628,-422426,-1029054,-3.03,0.1744,-0.1864,0.4105,2017Q4
2706,第一店,329866.0,236406.0,204442,455429,659871,1.14,0.7167,0.6198,0.6902,2017Q4
2707,晶華,7004548.0,2348298.0,1289981,40627,1330608,8.37,0.3353,0.1842,0.0305,2017Q4
2712,遠雄來,448215.0,138809.0,19371,810,20181,0.16,0.3097,0.0432,0.0401,2017Q4
2722,夏都,655827.0,337528.0,114155,3269,117424,0.88,0.5147,0.1741,0.0278,2017Q4
2723,美食-KY,23018413.0,13656674.0,2834686,135561,2970247,13.12,0.5933,0.1231,0.0456,2017Q4
2727,王品,15807137.0,7839430.0,1016856,-53881,962975,6.01,0.4959,0.0643,-0.056,2017Q4
2731,雄獅,26783529.0,3202462.0,431461,130955,562416,6.5,0.1196,0.0161,0.2328,2017Q4
2739,寒舍,4190709.0,1561293.0,90138,50137,140275,1.06,0.3726,0.0215,0.3574,2017Q4
2748,雲品,1528281.0,508372.0,277278,-1190,276088,3.48,0.3326,0.1814,-0.0043,2017Q4
2901,欣欣,149012.0,129123.0,33561,7668,41229,0.47,0.8665,0.2252,0.186,2017Q4
2903,遠百,41166982.0,20493375.0,3086724,-387882,2698842,1.09,0.4978,0.075,-0.1437,2017Q4
2904,匯僑,442440.0,176709.0,113058,3208,116266,1.39,0.3994,0.2555,0.0276,2017Q4
2906,高林,7124509.0,1678531.0,307479,-13659,293820,0.18,0.2356,0.0432,-0.0465,2017Q4
2908,特力,36963212.0,10782667.0,960655,150349,1111004,1.61,0.2917,0.026,0.1353,2017Q4
2910,統領,282049.0,234300.0,90301,-68647,21654,0.15,0.8307,0.3202,-3.1702,2017Q4
2911,麗嬰房,6826622.0,3011433.0,-375171,943260,568089,2.08,0.4411,-0.055,1.6604,2017Q4
2912,統一超,221132082.0,73434010.0,10422160,30959528,41381688,29.83,0.3321,0.0471,0.7481,2017Q4
2913,農林,2251921.0,740053.0,385561,219413,604974,0.81,0.3286,0.1712,0.3627,2017Q4
2915,潤泰全,31043674.0,26785937.0,25016892,6610730,31627622,15.15,0.8628,0.8059,0.209,2017Q4
2923,鼎固-KY,5025549.0,3200542.0,2640526,-1510153,1130373,0.08,0.6369,0.5254,-1.336,2017Q4
2929,淘帝-KY,5916268.0,2302475.0,1165985,94113,1260098,11.81,0.3892,0.1971,0.0747,2017Q4
2939,永邑-KY,5604690.0,1517531.0,1124534,-75687,1048847,18.63,0.2708,0.2006,-0.0722,2017Q4
2945,三商家購,11164929.0,2711370.0,143188,-4663,138525,2.66,0.2428,0.0128,-0.0337,2017Q4
3002,歐格,665555.0,201085.0,32782,53155,85937,0.73,0.3021,0.0493,0.6185,2017Q4
3003,健和興,3310475.0,1196727.0,696602,14218,710820,3.2,0.3615,0.2104,0.02,2017Q4
3004,豐達科,1748048.0,490768.0,246641,-12796,233845,3.52,0.2808,0.1411,-0.0547,2017Q4
3005,神基,22197033.0,6260568.0,2512800,113053,2625853,3.38,0.282,0.1132,0.0431,2017Q4
3006,晶豪科,10456519.0,2056683.0,731398,243341,974739,3.11,0.1967,0.0699,0.2496,2017Q4
3008,大立光,53127510.0,36847904.0,32093302,-133781,31959521,193.65,0.6936,0.6041,-0.0042,2017Q4
3010,華立,42915920.0,3916941.0,1459896,510311,1970207,6.09,0.0913,0.034,0.259,2017Q4
3011,今皓,1095182.0,162921.0,-89703,-11861,-101564,-0.91,0.1488,-0.0819,0.1168,2017Q4
3013,晟銘電,4840129.0,661920.0,321059,-40992,280067,1.25,0.1368,0.0663,-0.1464,2017Q4
3014,聯陽,3173130.0,1611761.0,491747,-29030,462717,2.47,0.5079,0.155,-0.0627,2017Q4
3015,全漢,14416022.0,1511064.0,-204337,557866,353529,1.64,0.1048,-0.0142,1.578,2017Q4
3016,嘉晶,3342938.0,463513.0,221399,-9393,212006,0.74,0.1387,0.0662,-0.0443,2017Q4
3017,奇鋐,27109342.0,3331212.0,1153775,113104,1266879,2.51,0.1229,0.0426,0.0893,2017Q4
3018,隆銘綠能,1554582.0,144626.0,29512,-12356,17156,0.88,0.093,0.019,-0.7202,2017Q4
3019,亞光,18686869.0,3426266.0,1243607,-118525,1125082,2.21,0.1834,0.0665,-0.1053,2017Q4
3021,鴻名,2093548.0,510212.0,165754,-25847,139907,1.15,0.2437,0.0792,-0.1847,2017Q4
3022,威強電,6895519.0,2235824.0,982010,190358,1172368,2.82,0.3242,0.1424,0.1624,2017Q4
3023,信邦,13061439.0,3280351.0,1393146,226398,1619544,5.44,0.2511,0.1067,0.1398,2017Q4
3024,憶聲,2598511.0,474242.0,-206190,276151,69961,0.12,0.1825,-0.0793,3.9472,2017Q4
3025,星通,528026.0,240081.0,20770,-4073,16697,0.22,0.4547,0.0393,-0.2439,2017Q4
3026,禾伸堂,13108837.0,2420966.0,884183,44347,928530,4.4,0.1847,0.0674,0.0478,2017Q4
3027,盛達,813212.0,236127.0,-265566,33753,-231813,-2.31,0.2904,-0.3266,-0.1456,2017Q4
3028,增你強,27575938.0,1477754.0,490162,26572,516734,2.02,0.0536,0.0178,0.0514,2017Q4
3029,零壹,5967589.0,588291.0,234694,9812,244506,1.61,0.0986,0.0393,0.0401,2017Q4
3030,德律,3601158.0,1907605.0,757682,-41489,716193,2.52,0.5297,0.2104,-0.0579,2017Q4
3031,佰鴻,1972727.0,470029.0,125093,77931,203024,1.12,0.2383,0.0634,0.3839,2017Q4
3032,偉訓,7161469.0,1240401.0,392761,-6363,386398,2.15,0.1732,0.0548,-0.0165,2017Q4
3033,威健,51929408.0,2806330.0,912412,-84912,827500,1.95,0.054,0.0176,-0.1026,2017Q4
3034,聯詠,47073692.0,13555261.0,5755199,181500,5936699,8.26,0.288,0.1223,0.0306,2017Q4
3035,智原,5342609.0,2648187.0,314694,16096,330790,3.4,0.4957,0.0589,0.0487,2017Q4
3036,文曄,189419235.0,8421582.0,3918170,-813280,3104890,5.26,0.0445,0.0207,-0.2619,2017Q4
3037,欣興,64992758.0,5786609.0,-10262,1087436,1077174,0.28,0.089,-0.0002,1.0095,2017Q4
3038,全台,3005136.0,510662.0,104516,-37308,67208,0.33,0.1699,0.0348,-0.5551,2017Q4
3040,遠見,188461.0,119035.0,53596,729098,782694,11.06,0.6316,0.2844,0.9315,2017Q4
3041,揚智,3187062.0,912733.0,-635158,62529,-572629,-1.6,0.2864,-0.1993,-0.1092,2017Q4
3042,晶技,8781552.0,2186077.0,802056,272877,1074933,3.11,0.2489,0.0913,0.2539,2017Q4
3043,科風,1176809.0,281457.0,30197,-83373,-53176,-0.29,0.2392,0.0257,1.5679,2017Q4
3044,健鼎,45818601.0,8354941.0,4797883,744865,5542748,8.31,0.1823,0.1047,0.1344,2017Q4
3045,台灣大,117171107.0,35725991.0,19092412,-1461129,17631283,5.21,0.3049,0.1629,-0.0829,2017Q4
3046,建碁,1354853.0,437791.0,-147435,39084,-108351,-3.09,0.3231,-0.1088,-0.3607,2017Q4
3047,訊舟,5632913.0,1430699.0,-31260,-55229,-86489,-0.99,0.254,-0.0055,0.6386,2017Q4
3048,益登,75985431.0,2478102.0,909220,-449068,460152,1.63,0.0326,0.012,-0.9759,2017Q4
3049,精金,2717922.0,358775.0,81020,14275,95295,0.19,0.132,0.0298,0.1498,2017Q4
3050,鈺德,815563.0,242609.0,16157,125249,141406,0.86,0.2975,0.0198,0.8857,2017Q4
3051,力特,2332805.0,579529.0,272561,-359185,-86624,-0.66,0.2484,0.1168,4.1465,2017Q4
3052,夆典,3901472.0,443055.0,268430,-35593,232837,1.0,0.1136,0.0688,-0.1529,2017Q4
3054,立萬利,348213.0,-51446.0,-128395,221700,93305,0.69,-0.1477,-0.3687,2.3761,2017Q4
3055,蔚華科,2651236.0,579651.0,52738,7377,60115,0.4,0.2186,0.0199,0.1227,2017Q4
3056,富華新,3145082.0,1037024.0,851363,-4648,846715,3.24,0.3297,0.2707,-0.0055,2017Q4
3057,喬鼎,1832618.0,671870.0,-432577,-142859,-575436,-3.73,0.3666,-0.236,0.2483,2017Q4
3058,立德,5087513.0,639405.0,-89571,58788,-30783,-0.21,0.1257,-0.0176,-1.9098,2017Q4
3059,華晶科,10552773.0,1435042.0,159446,-21884,137562,0.05,0.136,0.0151,-0.1591,2017Q4
3060,銘異,7664551.0,615176.0,-75157,74859,-298,0.34,0.0803,-0.0098,-251.2047,2017Q4
3062,建漢,9237858.0,658735.0,89839,84657,174496,0.43,0.0713,0.0097,0.4852,2017Q4
3090,日電貿,8250452.0,1419974.0,668606,42225,710831,3.5,0.1721,0.081,0.0594,2017Q4
3092,鴻碩,2608217.0,734102.0,406534,-3007,403527,4.8,0.2815,0.1559,-0.0075,2017Q4
3094,聯傑,307342.0,210072.0,53338,5239,58577,0.63,0.6835,0.1735,0.0894,2017Q4
3130,一零四,1539995.0,1389841.0,358159,23626,381785,9.6,0.9025,0.2326,0.0619,2017Q4
3138,耀登,761041.0,320900.0,70615,-8225,62390,1.06,0.4217,0.0928,-0.1318,2017Q4
3149,正達,3625233.0,-152509.0,-504653,521083,16430,0.11,-0.0421,-0.1392,31.7153,2017Q4
3150,鈺寶-創,260357.0,84492.0,-21371,-3648,-25019,-0.67,0.3245,-0.0821,0.1458,2017Q4
3164,景岳,552941.0,321671.0,26679,4552,31231,0.51,0.5817,0.0482,0.1458,2017Q4
3167,大量,3540952.0,991218.0,486851,-15299,471552,4.34,0.2799,0.1375,-0.0324,2017Q4
3168,眾福科,2801323.0,404866.0,134847,-32955,101892,1.55,0.1445,0.0481,-0.3234,2017Q4
3189,景碩,22335486.0,4162724.0,399225,129898,529123,1.1,0.1864,0.0179,0.2455,2017Q4
3209,全科,31641621.0,1293909.0,323329,24458,347787,1.94,0.0409,0.0102,0.0703,2017Q4
3229,晟鈦,469230.0,67135.0,-30104,11827,-18277,-0.18,0.1431,-0.0642,-0.6471,2017Q4
3231,緯創,836081023.0,31639403.0,5913811,244600,6158411,1.48,0.0378,0.0071,0.0397,2017Q4
3257,虹冠電,760708.0,349973.0,93310,-14193,79117,1.02,0.4601,0.1227,-0.1794,2017Q4
3266,昇陽,1461374.0,132042.0,-125518,71082,-54436,0.08,0.0904,-0.0859,-1.3058,2017Q4
3296,勝德,2858629.0,468439.0,52892,-38740,14152,0.02,0.1639,0.0185,-2.7374,2017Q4
3305,昇貿,5256315.0,636084.0,190212,-15925,174287,0.77,0.121,0.0362,-0.0914,2017Q4
3308,聯德,945816.0,114931.0,-43537,-6050,-49587,-0.57,0.1215,-0.046,0.122,2017Q4
3311,閎暉,2285054.0,303931.0,-127058,38215,-88843,-0.46,0.133,-0.0556,-0.4301,2017Q4
3312,弘憶股,8559738.0,398361.0,44527,-282256,-237729,-2.22,0.0465,0.0052,1.1873,2017Q4
3321,同泰,2793333.0,187342.0,-176953,-78174,-255127,-2.86,0.0671,-0.0633,0.3064,2017Q4
3338,泰碩,3063486.0,702643.0,131854,-79004,52850,0.51,0.2294,0.043,-1.4949,2017Q4
3346,麗清,4088040.0,789497.0,300576,12472,313048,3.81,0.1931,0.0735,0.0398,2017Q4
3356,奇偶,1587579.0,563585.0,-95346,-104910,-200256,-1.98,0.355,-0.0601,0.5239,2017Q4
3376,新日興,8656049.0,2220230.0,1309978,-259040,1050938,4.1,0.2565,0.1513,-0.2465,2017Q4
3380,明泰,19057109.0,2892365.0,611891,84463,696354,1.26,0.1518,0.0321,0.1213,2017Q4
3406,玉晶光,8007808.0,3271007.0,1539259,-243325,1295934,10.5,0.4085,0.1922,-0.1878,2017Q4
3413,京鼎,8168326.0,1948268.0,1210217,109489,1319706,13.63,0.2385,0.1482,0.083,2017Q4
3416,融程電,1414886.0,487058.0,163211,-10785,152426,2.18,0.3442,0.1154,-0.0708,2017Q4
3419,譁裕,1950084.0,416833.0,-94961,23010,-71951,-0.67,0.2138,-0.0487,-0.3198,2017Q4
3432,台端,209052.0,78057.0,-61757,38209,-23548,-0.34,0.3734,-0.2954,-1.6226,2017Q4
3437,榮創,5978055.0,770076.0,132039,-15791,116248,0.68,0.1288,0.0221,-0.1358,2017Q4
3443,創意,12160606.0,3165097.0,930632,57980,988612,6.38,0.2603,0.0765,0.0586,2017Q4
3447,展達,4124459.0,302044.0,20726,105515,126241,1.24,0.0732,0.005,0.8358,2017Q4
3450,聯鈞,7269188.0,2046309.0,1514851,-111209,1403642,5.66,0.2815,0.2084,-0.0792,2017Q4
3454,晶睿,5876591.0,2049964.0,509528,-55250,454278,5.27,0.3488,0.0867,-0.1216,2017Q4
3481,群創,329174401.0,68738677.0,47022209,1918980,48941189,3.72,0.2088,0.1428,0.0392,2017Q4
3494,誠研,1226823.0,208414.0,-287306,-131967,-419273,-1.88,0.1699,-0.2342,0.3148,2017Q4
3501,維熹,4986954.0,1512684.0,802921,-119892,683029,4.46,0.3033,0.161,-0.1755,2017Q4
3504,揚明光,4455012.0,812766.0,-135769,1863,-133906,-1.31,0.1824,-0.0305,-0.0139,2017Q4
3515,華擎,9211647.0,1958550.0,504802,57125,561927,4.02,0.2126,0.0548,0.1017,2017Q4
3518,柏騰,663925.0,31680.0,-194033,-7914,-201947,-3.09,0.0477,-0.2923,0.0392,2017Q4
3528,安馳,3821276.0,457282.0,187536,11285,198821,2.57,0.1197,0.0491,0.0568,2017Q4
3530,晶相光,1714565.0,500028.0,247603,-8096,239507,3.02,0.2916,0.1444,-0.0338,2017Q4
3532,台勝科,12713025.0,3394509.0,2749810,-134618,2615192,2.89,0.267,0.2163,-0.0515,2017Q4
3533,嘉澤,10482763.0,3390515.0,1219583,32820,1252403,10.23,0.3234,0.1163,0.0262,2017Q4
3535,晶彩科,1038039.0,230992.0,-76806,-50238,-127044,-1.63,0.2225,-0.074,0.3954,2017Q4
3543,州巧,3494060.0,418528.0,21485,49755,71240,0.12,0.1198,0.0061,0.6984,2017Q4
3545,敦泰,10798334.0,2270185.0,162215,41518,203733,-0.28,0.2102,0.015,0.2038,2017Q4
3550,聯穎,3788167.0,745570.0,221601,-22224,199377,1.46,0.1968,0.0585,-0.1115,2017Q4
3557,嘉威,51246.0,-62582.0,-176219,-28532,-204751,-2.97,-1.2212,-3.4387,0.1393,2017Q4
3563,牧德,1420888.0,909603.0,566258,-19468,546790,10.86,0.6402,0.3985,-0.0356,2017Q4
3576,聯合再生,10247887.0,-1956717.0,-3892948,-237778,-4130726,-4.08,-0.1909,-0.3799,0.0576,2017Q4
3583,辛耘,3539131.0,1251274.0,422759,-7869,414890,4.05,0.3536,0.1195,-0.019,2017Q4
3588,通嘉,1023485.0,350151.0,40203,-656,39547,0.45,0.3421,0.0393,-0.0166,2017Q4
3591,艾笛森,2586061.0,333330.0,-71163,-122905,-194068,-1.55,0.1289,-0.0275,0.6333,2017Q4
3592,瑞鼎,9335190.0,2161165.0,571594,-122462,449132,6.13,0.2315,0.0612,-0.2727,2017Q4
3593,力銘,849972.0,129045.0,11106,-8581,2525,0.02,0.1518,0.0131,-3.3984,2017Q4
3596,智易,20110209.0,2801989.0,918536,-131208,787328,3.21,0.1393,0.0457,-0.1666,2017Q4
3605,宏致,5665958.0,1093221.0,27393,58718,86111,0.61,0.1929,0.0048,0.6819,2017Q4
3607,谷崧,6024092.0,348631.0,-433600,-93239,-526839,-3.25,0.0579,-0.072,0.177,2017Q4
3617,碩天,7797536.0,3442482.0,908825,-120894,787931,7.11,0.4415,0.1166,-0.1534,2017Q4
3622,洋華,894210.0,121571.0,-73016,62070,-10946,-0.04,0.136,-0.0817,-5.6706,2017Q4
3645,達邁,1933131.0,635051.0,368235,-22233,346002,2.35,0.3285,0.1905,-0.0643,2017Q4
3652,精聯,2383975.0,731330.0,53989,4880,58869,0.87,0.3068,0.0226,0.0829,2017Q4
3653,健策,3662463.0,951180.0,387482,-106548,280934,2.19,0.2597,0.1058,-0.3793,2017Q4
3661,世芯-KY,4265643.0,1201130.0,320051,38934,358985,5.08,0.2816,0.075,0.1085,2017Q4
3665,貿聯-KY,15599207.0,3805405.0,1548218,-43174,1505044,10.68,0.2439,0.0992,-0.0287,2017Q4
3669,圓展,1953812.0,1003843.0,53157,11757,64914,0.47,0.5138,0.0272,0.1811,2017Q4
3673,TPK-KY,107208482.0,7534547.0,2610969,664942,3275911,6.64,0.0703,0.0244,0.203,2017Q4
3679,新至陞,4019508.0,994040.0,596916,-98358,498558,5.5,0.2473,0.1485,-0.1973,2017Q4
3686,達能,948607.0,-621200.0,-688071,-1376,-689447,-1.98,-0.6549,-0.7253,0.002,2017Q4
3694,海華,6229047.0,780997.0,31435,2826,34261,0.26,0.1254,0.005,0.0825,2017Q4
3701,大眾控,7798408.0,769530.0,-425929,505856,79927,0.29,0.0987,-0.0546,6.329,2017Q4
3702,大聯大,532509958.0,22151094.0,9953198,-1073077,8880121,4.1,0.0416,0.0187,-0.1208,2017Q4
3703,欣陸,28384743.0,2349213.0,1167441,-275559,891882,0.96,0.0828,0.0411,-0.309,2017Q4
3704,合勤控,19141444.0,4276668.0,-530337,-93550,-623887,-1.32,0.2234,-0.0277,0.1499,2017Q4
3705,永信,6622635.0,2707264.0,522787,98307,621094,1.93,0.4088,0.0789,0.1583,2017Q4
3706,神達,48760514.0,5665177.0,739881,2162407,2902288,3.24,0.1162,0.0152,0.7451,2017Q4
3708,上緯投控,4904510.0,1039623.0,217231,112666,329897,2.46,0.212,0.0443,0.3415,2017Q4
4104,佳醫,6095337.0,1206891.0,452562,101675,554237,3.12,0.198,0.0742,0.1835,2017Q4
4106,雃博,2089277.0,906523.0,151577,189,151766,1.42,0.4339,0.0725,0.0012,2017Q4
4108,懷特,53996.0,24213.0,-268353,24437,-243916,-1.26,0.4484,-4.9699,-0.1002,2017Q4
4119,旭富,1301050.0,395682.0,234540,234,234774,2.41,0.3041,0.1803,0.001,2017Q4
4133,亞諾法,475073.0,228868.0,58989,13885,72874,0.97,0.4818,0.1242,0.1905,2017Q4
4137,麗豐-KY,3290702.0,2666626.0,803311,17899,821210,7.41,0.8104,0.2441,0.0218,2017Q4
4142,國光生,562743.0,-261240.0,-705221,-71750,-776971,-3.24,-0.4642,-1.2532,0.0923,2017Q4
4148,全宇生技-KY,2263652.0,751521.0,406721,214,406935,5.31,0.332,0.1797,0.0005,2017Q4
4155,訊映,1233076.0,288053.0,130579,32615,163194,2.0,0.2336,0.1059,0.1999,2017Q4
4164,承業醫,2117116.0,688653.0,352875,-378951,-26076,-0.62,0.3253,0.1667,14.5326,2017Q4
4190,佐登-KY,2313520.0,1645003.0,218466,16478,234944,3.12,0.711,0.0944,0.0701,2017Q4
4306,炎洲,18978213.0,2547869.0,823996,-68917,755079,1.3,0.1343,0.0434,-0.0913,2017Q4
4414,如興,10088226.0,1175156.0,-175035,-268723,-443758,-0.74,0.1165,-0.0174,0.6056,2017Q4
4426,利勤,1897487.0,600804.0,345626,-57235,288391,1.47,0.3166,0.1821,-0.1985,2017Q4
4438,廣越,10203655.0,1423082.0,655338,27658,682996,5.07,0.1395,0.0642,0.0405,2017Q4
4439,冠星-KY,4405897.0,811573.0,321585,21625,343210,11.27,0.1842,0.073,0.063,2017Q4
4526,東台,9762815.0,2096296.0,-50474,-152526,-203000,-0.93,0.2147,-0.0052,0.7514,2017Q4
4532,瑞智,19826889.0,2996984.0,1420752,10023,1430775,2.1,0.1512,0.0717,0.007,2017Q4
4536,拓凱,6315548.0,1714811.0,581986,-47980,534006,5.32,0.2715,0.0922,-0.0898,2017Q4
4540,全球傳動,2709435.0,674755.0,343223,-76402,266821,2.5,0.249,0.1267,-0.2863,2017Q4
4545,銘鈺,2469384.0,500760.0,110993,-92026,18967,0.21,0.2028,0.0449,-4.8519,2017Q4
4551,智伸科,4048921.0,1290758.0,876958,-48852,828106,7.32,0.3188,0.2166,-0.059,2017Q4
4552,力達-KY,8123832.0,1910269.0,1385923,4488,1390411,9.24,0.2351,0.1706,0.0032,2017Q4
4555,氣立,1473795.0,574185.0,191657,7486,199143,2.41,0.3896,0.13,0.0376,2017Q4
4557,永新-KY,1361401.0,466828.0,222485,-4456,218029,5.26,0.3429,0.1634,-0.0204,2017Q4
4560,強信-KY,1374470.0,562603.0,290595,3213,293808,3.25,0.4093,0.2114,0.0109,2017Q4
4562,穎漢,1504683.0,549429.0,213773,-29970,183803,2.24,0.3651,0.1421,-0.1631,2017Q4
4564,元翎,2037930.0,524367.0,328662,-41478,287184,1.51,0.2573,0.1613,-0.1444,2017Q4
4566,時碩工業,3335202.0,764006.0,287794,2873,290667,3.41,0.2291,0.0863,0.0099,2017Q4
4571,鈞興-KY,1193817.0,425979.0,197285,-6385,190900,4.22,0.3568,0.1653,-0.0334,2017Q4
4572,駐龍,564076.0,271855.0,203768,-8300,195468,5.0,0.4819,0.3612,-0.0425,2017Q4
4576,大銀微系統,2405789.0,841899.0,159655,-13001,146654,1.28,0.3499,0.0664,-0.0887,2017Q4
4581,光隆精密-KY,813626.0,266980.0,144902,-2703,142199,3.69,0.3281,0.1781,-0.019,2017Q4
4720,德淵,2837746.0,538139.0,50668,-1412,49256,0.33,0.1896,0.0179,-0.0287,2017Q4
4722,國精化,4950532.0,771105.0,358660,6167,364827,3.1,0.1558,0.0724,0.0169,2017Q4
4736,泰博,3344896.0,1454936.0,633963,-21489,612474,5.43,0.435,0.1895,-0.0351,2017Q4
4737,華廣,1820267.0,795773.0,248417,-59615,188802,2.52,0.4372,0.1365,-0.3158,2017Q4
4739,康普,4980823.0,749966.0,531739,-2641,529098,5.4,0.1506,0.1068,-0.005,2017Q4
4746,台耀,2539353.0,1005822.0,378197,-66888,311309,2.62,0.3961,0.1489,-0.2149,2017Q4
