公司代號,year_quarter,預測季均價,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,EPS,營收成長_年季平均(%),毛利率,營益率,業外稅前率,SHAP_營業收入,SHAP_營業毛利（毛損）,SHAP_營業利益（損失）,SHAP_營業外收入及支出,SHAP_稅前淨利（淨損）,SHAP_EPS,SHAP_營收成長_年季平均(%),SHAP_毛利率,SHAP_營益率,SHAP_業外稅前率
,,65.60692,16673784.0,3527186.0,1800987.0,-10902.0,1790085.0,2.23,16.691806261944073,0.2115,0.108,-0.0061,1.2740511430799961,2.8828162456303836,-2.371462719105184,-0.07329206667840481,-1.873984345216304,-10.311279617608525,5.242093452122062,-17.53847586378455,-2.124192374069244,1.7768468955904246
,,106.46576,5633782.0,1893789.0,982369.0,21111.0,1003480.0,6.02,2.513547778672809,0.3361,0.1744,0.021,-2.957467027809471,-0.9177470656484366,2.920690415762365,-1.9244145802408457,-0.07625306155532599,33.76722688807175,-3.9913219564035534,-9.089262673705816,-0.4471460380125791,0.45770616091787814
,,78.90727,7568773.0,2938128.0,555463.0,81188.0,636651.0,2.68,4.448658346081009,0.3882,0.0734,0.1275,-2.6538203380256893,-2.193016122058034,6.5497108021005985,-1.5589470262080432,-1.4563532654754818,-6.338694263901561,-1.493683133646846,0.879915406703949,-1.7530987594090401,0.20148589119315147
,,14.076846,3429100.0,99462.0,13739.0,91330.0,105069.0,0.4,2.513547778672809,0.029,0.004,0.8692,-2.611566697396338,-3.1344827713817356,-0.24696259386837482,-1.8320012928545475,3.2379281701520086,-41.49662687039003,-1.930542579703033,-16.864200553819536,-7.244266035463661,-2.524190720850602
,,29.494902,3116041.0,575172.0,144200.0,21167.0,165367.0,1.12,-15.470657782184906,0.1846,0.0463,0.128,-2.611802236698568,-3.037353773638606,-0.26105450216680764,-0.6769790679216385,3.005484973527491,-33.596636962480844,-2.1607137560285627,-15.222008835338055,-4.668270168527961,0.00047457030974328517
,,29.396717,761964.0,379935.0,27674.0,-7647.0,20027.0,0.19,8.255974468408455,0.4986,0.0363,-0.3818,-2.610461901240051,-3.4745331974327565,-2.607349766753614,0.09094134552404284,3.1075052179023626,-49.520875807181,2.778022146243602,-2.8601494046673177,-5.707040534280241,1.4769119523465633
,,76.053955,1196022.0,442394.0,194156.0,12771.0,206927.0,2.15,14.66542667622804,0.3699,0.1623,0.0617,-2.451808653715998,-4.029618657417595,-0.5706092023476959,-0.8603569626808166,3.489796161018312,-7.904450167366304,6.374386287573725,-6.718080637007952,-0.36078902072273195,0.36171492606401445
,,19.972284,5950765.0,586039.0,200097.0,-39833.0,160264.0,0.36,-19.91824206655929,0.0985,0.0336,-0.2485,-2.6353257064893842,-3.015339368060231,-0.18921985272318126,-0.07585807032883167,2.973635847829282,-42.5701054690592,-2.986810368988663,-16.433637405000628,-5.250285231713206,1.4314771915972233
,,15.775433,2460423.0,69600.0,-74222.0,-8613.0,-82835.0,-0.12,-4.0892290656611,0.0283,-0.0302,0.104,-2.5034377018734815,-3.4242760186642407,-0.3149374456703663,-0.107852064371109,3.2379281701520086,-43.68080612422899,-1.5190257071889937,-16.751473504453898,-8.595611387770623,0.7111684590578079
,,34.05882,635240.0,217585.0,154946.0,-784.0,154162.0,0.83,1.6011841274678391,0.3425,0.2439,-0.0051,-2.042350540664047,-3.882170580290258,0.15867929853498935,-0.7602858227863908,3.3600848239846526,-39.84056100491434,-2.8971912509948017,-9.989706286340953,-0.021349375192075967,1.249914255514741
,,12.023911,1798547.0,-329995.0,-463475.0,-156731.0,-620206.0,-1.44,2.513547778672809,-0.1835,-0.2577,0.2527,-2.1356602109596134,-4.045658254995942,-0.4983581848442554,0.29117375865578654,3.220407108031213,-42.62446659872308,-2.076965232975781,-17.20336881123483,-9.603940131235868,-2.0230103040579706
,,32.38468,5547346.0,1037025.0,302928.0,39255.0,342183.0,0.92,10.85292544183146,0.1869,0.0546,0.1147,-2.485862704999745,-2.472157163247466,-0.2337977958098054,-0.5490237089246511,2.6699159564636648,-38.50054352415726,3.9331987958215175,-16.111644428111614,-2.4816058067046107,-0.10754341148771346
,,15.224151,2262987.0,269963.0,-14412.0,-23738.0,-38150.0,-0.23,2.513547778672809,0.1193,-0.0064,0.6222,-2.5349410177394747,-3.140135063752532,-0.272078403942287,-0.2048707988858223,3.1386460577324033,-42.2429883235693,-2.123128579892218,-16.436439593620598,-7.409576102178544,-2.274094851994887
,,112.29982,319204627.0,47551554.0,33435652.0,21240014.0,54675666.0,7.5,2.513547778672809,0.149,0.1047,0.3885,8.665016815289855,68.86888734742999,-30.561889264807107,-18.930221107453107,-33.42221480759792,65.58102034149691,1.2698352575302123,-26.598050521500408,-6.017256512530148,-5.279096397683024
,,20.232159,18034067.0,1639235.0,439247.0,38779.0,478026.0,0.32,-4.601770875470805,0.0909,0.0244,0.0811,2.4813407370448113,-1.9164654714986682,2.599256450906396,-0.13226762924343347,1.6435575131699443,-43.847396647557616,-1.5460397912748158,-18.322324931398033,-9.47617098433897,0.02491236723959446
,,43.023003,7314601.0,1455056.0,890134.0,-53942.0,836192.0,1.28,11.750532851450282,0.1989,0.1217,-0.0645,-2.540525073632598,-1.7262663113698364,3.0057973789051173,-0.7359218468517065,-2.0227403630502523,-30.24426069429144,4.270703105088323,-16.136007526107132,-1.1356595352478325,1.564128777012229
,,32.012062,8486241.0,3913886.0,-437360.0,120673.0,-316687.0,-0.92,4.429262477360783,0.4612,-0.0515,-0.381,-0.2929192729666829,5.520946176238358,-2.9501921022310853,-2.2837325106561184,2.9455144488438965,-48.53099071854726,-0.7738807986676693,-1.0323839655146003,-10.426656218217685,1.1126138500869274
,,19.86243,2117224.0,151209.0,99691.0,38490.0,138181.0,0.53,-26.977113393371454,0.0714,0.0471,0.2785,-2.6048537305369974,-3.0589893322438,-0.283895428776741,-0.6264588038623333,3.066091667599976,-39.58989046892151,-3.1735773205943407,-16.013284833319485,-4.606555514428765,-1.9699145916942506
,,28.482494,11215406.0,1470424.0,953498.0,-363008.0,590490.0,0.33,20.31078406056217,0.1311,0.085,-0.6148,0.7723456220701337,-1.9097394101321696,2.257153157778084,0.9310190252214671,0.5157261092960834,-47.409356798459775,3.405416905861348,-19.163606353513895,-3.935462978836149,4.2952415145933625
,,18.728775,4289351.0,318151.0,107657.0,-73793.0,33864.0,0.11,8.871745612321828,0.0742,0.0251,-2.1791,-2.1459959069266916,-2.9130787765979766,-0.3905991344153881,-0.5140961448848248,3.2990139830484986,-48.233956024870274,2.442415747884661,-16.63644344307482,-8.965434829425067,4.0631940974295135
,,108.32299,21645214.0,5621985.0,3292817.0,289970.0,3582787.0,5.15,25.786185303334065,0.2597,0.1521,0.0809,8.908964623808862,2.4046613009274007,-5.488820363879204,-1.9964482318237424,-11.001361258570105,42.600046791261995,6.368719554953277,-15.86831510156393,-7.056028132773935,0.7278262350708247
,,14.109332,3519248.0,6382.0,-161117.0,-208698.0,-369815.0,-1.18,-4.183053824082319,0.0018,-0.0458,0.5643,-2.167923097722232,-3.8935199769586326,-0.46499965749680994,0.6896557299792767,3.14639317240566,-42.551078023407605,-1.3900634486414492,-17.095419694930314,-8.41831060430035,-2.4691593208257108
,,28.871819,50870024.0,13013817.0,2770671.0,970897.0,3741568.0,1.07,0.5029651395853906,0.2558,0.0545,0.2595,6.744591192826629,4.326495126485825,-2.545436377413571,-2.920291204228997,-9.535932607501746,-33.55676090594381,-0.7938768598251045,-16.662902096062897,-3.2445146158430727,-1.6633141625020653
,,51.43392,69284634.0,14790922.0,2012018.0,1515649.0,3527667.0,1.43,-5.117281940550705,0.2135,0.029,0.4296,-6.445070979371667,30.936718467473984,-1.3912425660714507,-2.9461312094703316,-8.292654834017158,-24.014709145296365,0.315132194198668,-16.92053011022508,-7.076410447973758,-1.4549387630913406
,,43.724274,975043856.0,71724616.0,36489726.0,-51470.0,36438256.0,1.63,0.6092112692560215,0.0736,0.0374,-0.0014,-3.4364212765544653,64.35131665617227,-27.28431733276695,-1.4875529553368687,-30.263818010510878,-21.65673850674182,1.2091681597568096,-20.731951657123865,-5.470758727388456,-0.22843116998672486
,,33.86453,4110012.0,667068.0,599258.0,19365.0,618623.0,1.17,-6.35454056184394,0.1623,0.1458,0.0313,-2.1606822696328165,-3.0897162048891187,2.2750275322422384,-0.6638288160040975,-1.4077470629289746,-29.229047927595676,-1.3144841491617263,-17.804955003894865,-2.2601959146466104,0.7964070359617472
,,32.880585,3505494.0,1500767.0,295400.0,137773.0,433173.0,1.05,1.9680937692580285,0.4281,0.0843,0.3181,-2.652772554457188,-2.51638774625957,-2.2918337811902165,-2.443929137289524,1.5006171392463148,-34.09269739691168,-3.1548461886122823,-6.532301560640335,-0.7718053752742707,-2.887185726985335
,,44.77042,56174889.0,9998272.0,6143891.0,-577084.0,5566807.0,3.21,24.93845095762336,0.178,0.1094,-0.1037,4.094438775517046,5.153429680429399,-10.41230982080102,-2.4573770920559763,-15.485459692031146,-5.57632821795065,2.7053583354875443,-20.72067703805864,-3.6909919235575943,2.4365634591132403
,,31.509268,323907.0,104554.0,23609.0,34916.0,58525.0,0.46,93.20586404812946,0.3228,0.0729,0.5966,-2.6813168225437405,-3.741056067869067,0.057600437588989736,-0.6978549252822995,3.7202780807763336,-41.168985332460146,1.7260283082164825,-10.218833252564073,-1.248967644535005,-2.9613683269917965
,,29.467558,1148293.0,292314.0,111995.0,285.0,112280.0,0.67,-9.570567344838116,0.2546,0.0975,0.0025,-2.5291012220457194,-3.0110628720372916,0.06877175059169531,-0.163598495349288,3.212414520569146,-41.27140581972897,-1.948725765440613,-14.40700922988355,0.025129350069910288,0.7683864834159613
,,20.56142,4764912.0,815962.0,221881.0,-7593.0,214288.0,0.4,-7.227884444732384,0.1712,0.0466,-0.0354,-2.5016809556260706,-2.813460073545575,-0.2937354299798608,-0.1304825972020626,2.847406223081052,-43.62579028267413,-1.504756366405636,-16.485010862722994,-4.636173420641572,0.9813530927151441
,,44.469387,700482.0,200688.0,92939.0,-5603.0,87336.0,1.09,49.27939691064522,0.2865,0.1327,-0.0642,-2.2971513322182,-3.3069651386514307,0.1870980190858245,-0.24142774699255823,3.5475431591272355,-35.17617175935302,6.498471885677427,-13.452225303277373,-1.2680709002818913,1.2545442450791597
,,56.43969,46716807.0,9609900.0,5309747.0,38517.0,5348264.0,3.5,35.4421600198167,0.2057,0.1137,0.0072,6.463453506380319,5.33672610308975,-10.87276996165514,-0.3304768629744649,-16.273149411678315,-0.5654764482239262,2.845365786738694,-18.407278980240225,-1.4120568091887982,0.9315837410837412
,,110.4254,581292.0,386104.0,237847.0,75462.0,313309.0,4.33,-21.165689419921083,0.6642,0.4092,0.2409,-3.969967936165631,-4.409388223737478,-3.062093775719404,-3.64900497443974,2.696379600279033,16.764997217236086,-8.873903828188777,29.396933692917226,2.8465733186900617,-6.038858114657923
,,32.579704,39009089.0,9329556.0,7725015.0,2114043.0,9839058.0,1.98,41.61131266175268,0.2392,0.198,0.2149,5.724752439707518,5.092370293475687,-11.151060848236083,-3.0796534357219936,-18.988309648819268,-15.296660794117487,1.3258103946037592,-18.885778996646405,1.7267673151195049,-2.61229720287025
,,51.90012,7631451.0,1013870.0,361859.0,166624.0,528483.0,2.07,146.33135710970555,0.1329,0.0474,0.3153,-1.5575721909850835,-2.7101667378097773,2.9873792744800447,-2.3299292503669857,1.7485225139558316,-13.98653569737915,3.8030758729577063,-18.54667430140078,-2.7784487782232463,-3.45327866175212
,,45.056896,635080.0,189905.0,104740.0,-524.0,104216.0,1.45,6.216710796691782,0.299,0.1649,-0.005,-2.4167986544035376,-3.855252920798957,0.156689921207726,-0.1342144527286291,3.309593807645142,-27.49195693474263,-0.05291967127472162,-12.591061213687063,-1.7428058549482375,1.1518717125803233
,,15.318839,822714.0,48895.0,-21186.0,4174.0,-17012.0,-0.06,-13.547505165466148,0.0594,-0.0258,-0.2454,-2.5524198440089823,-3.91572363473475,-0.14910803303122522,-0.4878286837041378,3.5388185301795603,-44.11259025579319,-2.13729132020846,-16.248008627519013,-8.816586621515453,1.4758211627602578
,,36.25588,3192577.0,1040100.0,378138.0,-320965.0,57173.0,0.04,245.38105055117305,0.3258,0.1184,-5.6139,-2.2843572261743246,-3.1515670942515133,2.4967959040775893,1.3945474612899125,3.8911087495833634,-49.001343349893574,-1.8147075243107975,-10.834942558333278,-0.6048285153508186,7.441441387459636
,,73.91399,2228136.0,548891.0,338578.0,-61629.0,276949.0,3.15,143.2681233133528,0.2463,0.152,-0.2225,-1.5321438793092965,-3.215711150765419,0.21401024561375379,-0.6481480586901307,3.6687877959012987,-4.859191141393967,4.002376330886036,-13.973930819779634,-0.8833265615534037,2.4174651477485893
,,67.75041,4577011.0,1507198.0,515016.0,70312.0,585328.0,3.45,-16.45446829149994,0.3293,0.1125,0.1201,-2.6672906021773817,-2.396379365734756,2.212805546559393,-0.961085576787591,0.6722444279305637,-3.837816752102226,-4.932260421793908,-8.848808204978704,-0.3147538417391479,0.09997384048998356
,,100.350716,1843877.0,640327.0,483578.0,3352.0,486930.0,5.85,-5.492888974046764,0.3473,0.2623,0.0069,-2.403700732383877,-4.467500787451863,3.5095228370279075,-2.0075161428004504,1.3894937545992434,32.92249275557697,-3.8361334189586342,-8.4205657928437,-4.165628996845335,-0.8934590362757444
,,18.104425,173557.0,-45915.0,-78493.0,3344.0,-75149.0,-1.06,20.86282890343261,-0.2646,-0.4523,-0.0445,-3.640813393741846,-4.150027093440294,-0.15927881076931955,-0.37431473594158887,4.038580663502216,-43.460862131384204,3.5477715811692176,-17.596417549028992,-9.86017811626196,1.036211596801877
,,14.957895,3816251.0,266946.0,-257614.0,60494.0,-197120.0,-0.99,2.513547778672809,0.0699,-0.0675,-0.3069,-2.5837740668281914,-2.9795572716742753,-0.15455195009708406,-0.6545086616277694,3.200899486206472,-45.04278713067993,-2.051391024701297,-16.325740178525447,-8.623914273791016,1.4494627264142037
,,16.619963,2265.0,191.0,-27123.0,116.0,-27007.0,-0.54,161.8421052631579,0.0843,-11.9748,-0.0043,-3.599275121986866,-4.114265877529979,-0.44210879936814307,-0.16152635511010885,4.048644984066486,-41.31396796951536,-2.3409470521658657,-18.071217282116415,-7.099163991808891,0.9900421281903982
,,17.444405,2719562.0,193782.0,-134959.0,-123645.0,-258604.0,-3.15,-23.24815038322824,0.0713,-0.0496,0.4781,-2.3404408557340504,-3.390668603554368,-0.48010850213468076,-0.30156071081757546,3.228357583247125,-38.47451780712232,-3.025752901677042,-15.796690228059887,-8.234200780745596,-2.4637769552413373
,,16.614521,703139.0,94622.0,-44347.0,39945.0,-4402.0,-0.11,-29.770408163265305,0.1346,-0.0631,-9.0743,-2.6228175476565956,-2.646783898547292,-0.17406485129147767,-0.7274067406356335,3.410577027909458,-48.368771292660384,-2.901644167844206,-16.917927801795305,-8.847894600741565,7.687496086880564
,,14.859284,1982208.0,94407.0,-22447.0,-10409.0,-32856.0,-0.29,-16.956425298873345,0.0476,-0.0113,0.3168,-2.471236849538982,-3.1751220270246265,-0.2815789183229208,-0.1294924136996269,3.2379281701520086,-42.381073010768745,-2.2231445750035346,-16.56984435945749,-7.781294727567583,-2.0896141734067353
,,42.307243,2664599.0,1097025.0,404317.0,-46266.0,358051.0,0.44,-10.277180838887997,0.4117,0.1517,-0.1292,-2.021362807806581,-3.090558008365333,5.735626265592873,-1.1122306806221605,2.5012026665546,-43.92873897077516,-2.4033503034710884,-1.4846889518201352,-2.1283894182834775,1.5159838707745075
,,37.099827,234952.0,163679.0,47023.0,9111.0,56134.0,0.59,2.513547778672809,0.6966,0.2001,0.1623,-3.845454542003572,-3.9311918197199702,-3.498140062056482,-1.3334501338750124,2.2990971020236612,-55.66709217999131,-3.5759378234669565,12.287481887638569,5.789261295329779,-0.14849588572978972
,,117.53521,4533280.0,1739452.0,1108698.0,87151.0,1195849.0,5.86,0.2022200616704855,0.3837,0.2446,0.0729,-3.4162389693409203,-0.929727497920394,6.709634801596403,-3.944691127613187,-0.23253942299634217,36.346827915608884,-3.5576141436770556,-0.8571117424219846,-0.47255727630108596,-0.8345006349682808
,,38.54945,943307.0,533725.0,122400.0,3015.0,125415.0,0.88,-0.8033178897025856,0.5658,0.1298,0.024,-2.2861023471690713,-3.42375821005553,-2.911401734910905,-0.6825907028466464,2.9320719928666947,-40.1324587348476,-2.450489043444395,-0.4908714820444584,-1.504273256389424,0.7755822706222534
,,17.01514,6666020.0,1477079.0,103480.0,-87504.0,15976.0,0.03,2.513547778672809,0.2216,0.0155,-5.4772,-2.5944839563965796,-2.2987081449478866,-0.11740597356110812,-0.8279430467635394,3.085612620897591,-50.421616614554075,-2.0945236330106853,-14.904569101594388,-8.903151085432619,7.368168420344591
,,22.182724,9315910.0,530972.0,32480.0,131092.0,163572.0,1.03,-29.36515937459904,0.057,0.0035,0.8014,-0.5143185855820775,-2.9850872876495123,-0.36836660347878936,-2.239426787272096,3.0120069482550025,-31.66684243870899,-3.246785841528326,-16.68601175542921,-9.068048763480038,-2.778158390456811
,,59.702934,13478155.0,3646168.0,-7942.0,2372512.0,2364570.0,2.61,31.49727759934255,0.2705,-0.0006,1.0034,1.6969444005936385,3.524086489342153,-0.40229015771299603,-3.2728410512953996,-2.2692891346663235,-6.907773960554041,7.324800859373063,-13.352785442732275,-9.75568008014001,-5.606000621849671
,,13.831151,22488069.0,-125356.0,-1411926.0,-59223.0,-1471149.0,-2.28,2.513547778672809,-0.0056,-0.0628,0.0403,0.9805569476354867,-3.4781215038523077,0.7070448199659586,-1.5770846723392606,2.6133340268209575,-43.96593747207895,-2.1128206653892994,-18.434174998775124,-10.137849155273289,0.5124452989548445
,,26.63245,300443.0,119436.0,-2470.0,290.0,-2180.0,-0.05,8.486840786546132,0.3975,-0.0082,-0.133,-2.8977644030377268,-3.6122783225774766,-2.284595531783998,-0.05245088534429669,3.293453001473099,-46.27150031454861,2.8414238620735706,-5.5839888871088625,-8.72279515158385,1.1991888691484929
,,39.062157,1009130.0,269620.0,110683.0,37760.0,148443.0,1.29,-14.09567902672138,0.2672,0.1097,0.2544,-2.6724563244357706,-3.1324924250692128,0.09070940148085356,-0.8427256904542446,3.176217535324395,-26.69692990384996,-2.563045404944569,-13.940150872841478,-0.5819123059883714,-2.498807882219553
,,30.684679,4984854.0,923439.0,653823.0,-31054.0,622769.0,0.57,54.725971929864166,0.1852,0.1312,-0.0499,-2.0950300139933824,-2.0784962717816233,2.5645017359778284,-0.15237067077308894,-0.58755038253963,-41.89069270091597,5.048988131899387,-17.715229908786714,-2.349425946762785,1.216221096292138
,,23.305851,1571467.0,128644.0,54872.0,13831.0,68703.0,0.23,50.50536916823394,0.0819,0.0349,0.2013,-2.449716009274125,-3.2014194180816413,-0.17520700633525849,-0.48109183114022014,3.4268540224432944,-44.12626651471946,4.606498552057892,-18.333284331522883,-4.5697803439572455,-0.11448914230801165
,,155.8542,5757902.0,2369249.0,1490187.0,-6652.0,1483535.0,8.28,-49.41651774710377,0.4115,0.2588,-0.0045,-3.5653404691815376,1.2385008711367846,2.861864665597677,0.6419147405773401,0.02228494418784976,91.58740108089522,-22.73252970844507,-5.2772758052125575,-1.2393812553957104,3.5929798164963724
,,22.723724,7096026.0,1569826.0,336808.0,55904.0,392712.0,0.57,-5.920446088395703,0.2212,0.0475,0.1424,-2.57886779114604,-2.110378574207425,-0.03100429940968752,-0.7575250419974328,1.936993102170527,-41.34500541299582,-1.7051269892044365,-14.658792121075093,-4.606582637708634,-0.14374733068980278
,,32.81193,2984109.0,580433.0,448679.0,-107512.0,341167.0,0.38,28.719383271744928,0.1945,0.1504,-0.3151,-1.5458961298316718,-2.814783738963306,2.0942679690942168,0.5214654641225934,3.201083067134023,-44.82440361578483,4.19951738871634,-16.39232421617955,-2.323287385823205,1.9725467568635942
,,15.471425,5590190.0,895670.0,-95631.0,-54905.0,-150536.0,-0.75,-13.292622026338254,0.1602,-0.0171,0.3647,-2.251600053869188,-2.7090077670663595,-0.44674343775957825,-0.6468144785612822,2.837060836516321,-42.149818176068365,-2.0717938184179365,-16.278547076396645,-7.512824867013842,-2.0222423268202694
,,29.728247,9574455.0,2780732.0,1816104.0,319471.0,2135575.0,0.53,16.689662389566024,0.2904,0.1897,0.1496,0.44711257971823215,-1.8018798564374447,-6.058266575969756,-2.650537986084819,-2.1892762828059493,-42.39835757019464,5.432305173911154,-14.31887238048017,5.303651136606931,-0.7614012993127107
,,14.004971,919128.0,-99074.0,-141081.0,-939.0,-142020.0,-0.41,2.513547778672809,-0.1078,-0.1535,0.0066,-2.515842451043427,-4.077919277772307,-0.27696135476231576,-0.1331981201469898,3.4327093574777248,-43.20633176887408,-2.1141528268530965,-16.821331479921938,-9.605746023338288,0.5999861956387759
,,74.79349,1363096.0,433965.0,258289.0,-121473.0,136816.0,1.3,21.512743508650704,0.3184,0.1895,-0.8879,-1.568122592139989,-3.8244649401679633,0.0479253252223134,1.473083921186626,3.5164510302245615,-30.939435267415828,5.105030375048518,-11.287048816159368,13.586522717811167,9.959774838835001
,,24.612358,1710756.0,335996.0,112393.0,-569.0,111824.0,0.5,2.513547778672809,0.1964,0.0657,-0.0051,-2.4538594864681365,-2.9633485325425863,-0.2704804437234998,-0.17352021157741546,3.088268338777125,-42.0421567517519,-2.343294878266752,-14.948277397044002,-3.058359137829393,1.053630932122469
,,43.030422,6555466.0,1294715.0,713567.0,-8204.0,705363.0,1.13,34.04363151710713,0.1975,0.1089,-0.0116,-2.047081800326705,-1.7555467823147775,2.7431500201299786,0.01694153729826212,-1.2368023925274612,-32.816514193587935,5.097895223479718,-16.553848012797534,-0.6764934264309704,1.5349816831201315
,,44.82998,1287273.0,256381.0,118933.0,-16067.0,102866.0,1.14,92.81354682740154,0.1992,0.0924,-0.1562,-2.0719490686058997,-3.1397274699807167,0.23747897651046515,-0.13720679964870214,3.6972421284765007,-31.11780347381253,1.6878128347732126,-15.231126132570207,0.5098529139533639,1.6716617330908776
,,14.640212,2560659.0,395976.0,23219.0,-64329.0,-41110.0,-0.66,2.513547778672809,0.1546,0.0091,1.5648,-2.2576143495365977,-3.1222999597340824,-0.44674343775957825,-0.6683546598255634,3.183553891591728,-42.14569220595062,-2.1188357418403028,-16.348993731476366,-7.396378487739712,-2.762186904111877
,,16.395477,4424274.0,470940.0,71053.0,-28156.0,42897.0,0.21,-0.1562230046891235,0.1064,0.0161,-0.6564,-2.508396683372557,-2.952609882429242,-0.2006181136146188,-0.16419015362858772,3.147942292653024,-48.40063859296963,-1.233400628361851,-16.623739706240595,-8.208362701181322,4.8157341372221705
,,55.439655,6788779.0,1253299.0,546768.0,40238.0,587006.0,2.37,-3.200826684808378,0.1846,0.0805,0.0685,-2.4813373186439276,-2.168137029632926,2.4577910025045275,-0.5573955661058426,0.6708450309932232,-10.309257902707905,-2.9461169379018246,-16.854414926469325,-1.4606323538534343,0.36455849759280684
,,17.667356,623384.0,10367.0,1780.0,-18241.0,-16461.0,-0.11,85.25425178664469,0.0166,0.0029,1.1081,-2.080927426442504,-4.125349937602878,-0.1797144202888012,-0.1116467783972621,4.006028271317482,-41.82253279459197,0.8627873287163674,-17.774578458890318,-6.692129100598395,-3.138330415645614
,,25.428614,228304.0,127155.0,27811.0,-58940.0,-31129.0,-0.51,2.513547778672809,0.557,0.1218,1.8934,-3.2864043321833014,-3.508550372682512,-1.6641396075114607,-0.4881172856129706,3.299823575131595,-44.800516483597455,-3.690204990208149,-3.1491156301647423,-1.6287673040665687,-4.3791288337856535
,,52.769848,6458863.0,2101785.0,1233658.0,63567.0,1297225.0,1.12,33.70302601054953,0.3254,0.191,0.049,-2.658493758123368,-1.1656873578205704,2.9955357625707983,-1.4306727564707398,-1.8686228542029857,-36.01642867019866,6.695561878271401,-9.816528577059508,5.941775349229574,1.3696547428518533
,,30.106499,1013316.0,459634.0,-72050.0,-3161.0,-75211.0,-1.13,38.280988414919975,0.4536,-0.0711,0.042,-2.5113864836841824,-3.7704070948064325,-2.6394043373689056,-0.029289672803133725,3.3746725687384607,-46.74570135986898,6.507997960392386,-4.686801026575267,-8.705755260288715,0.5888106388598681
,,83.72739,3331620.0,2448262.0,641298.0,-176658.0,464640.0,1.48,5.778094680282156,0.7349,0.1925,-0.3802,-2.131144311223179,-1.5949130101129412,5.416120965667069,5.327193354815245,0.5427194207161665,-45.0498096488975,-1.4557228269428015,19.51111870571971,11.855771369300783,2.582279468551278
,,14.735114,1500238.0,130663.0,-43445.0,-21453.0,-64898.0,-0.48,2.513547778672809,0.0871,-0.029,0.3306,-2.5753944836184384,-3.217246598228812,-0.2966877629607916,-0.1602124974131584,3.2804348914697767,-42.4219926520437,-2.071527185328305,-17.07388266250491,-7.426756585780531,-2.025378402257338
,,148.30083,10569391.0,4612070.0,1041380.0,441912.0,1483292.0,5.02,-9.562570475666996,0.4364,0.0985,0.2979,3.1409355849027634,8.708595359921455,8.256995099149645,-1.8237824268639087,0.47905431743711235,41.29101774983108,-2.853046577703208,10.445575456023215,-4.360330940000713,-3.707977569103241
,,17.35536,862759.0,250121.0,-44.0,-3642.0,-3686.0,0.05,-5.016916680254361,0.2899,-0.0001,0.9881,-2.7502937967702747,-3.5370661192387343,-0.19311792936176062,-0.14954762902110816,3.41058871563524,-42.67829390931875,-2.0816585796512665,-12.750014993138612,-7.58433593602851,-3.0546601650957017
,,47.85429,967780.0,244402.0,139129.0,-954.0,138175.0,1.21,62.51612618401754,0.2525,0.1438,-0.0069,-1.8682506654411555,-3.0736808055266738,0.14962960448116064,-0.09092507544904947,3.882185504361987,-28.699944337219932,2.0955240589194,-14.216755911260844,-0.2124279439356178,1.1651863754540681
,,20.846863,180294.0,48864.0,6575.0,-425.0,6150.0,0.03,-12.940232538498352,0.271,0.0365,-0.0691,-3.82488842446357,-4.153793752416968,-0.256717563457787,-0.12359250031411648,3.6230464730784298,-43.15569837749004,-2.6106934680975975,-13.740238635130227,-4.63463136792183,1.0003162687271834
,,22.00639,28832309.0,1757606.0,524058.0,-26357.0,497701.0,0.16,10.649597578288562,0.061,0.0182,-0.053,1.8405814766976982,-1.3058915712311865,2.705578263178468,-0.037830838523805144,1.5767100938968361,-46.52048534326255,2.728159330729395,-18.366366164311767,-10.318003213722259,0.9801877244561911
,,20.662487,22277160.0,1640270.0,511755.0,-91352.0,420403.0,0.16,13.414678593783426,0.0736,0.023,-0.2173,1.473585706250742,-1.7699461079016328,2.7461065227538346,-1.1244580204412342,2.1121733291354032,-47.37392222672701,3.335198626834899,-17.800888086408378,-11.11216260427609,1.4530464155972005
,,26.761726,548840.0,168026.0,69885.0,-30313.0,39572.0,0.28,-12.338731750766618,0.3061,0.1273,-0.766,-2.454556567873806,-3.2632158387824894,0.13139591250568627,-0.3183873548731208,3.406413861475885,-48.584542831201105,-2.0817233800701795,-12.620812840759754,-1.4622333959955722,5.285643575638533
,,18.853714,1690247.0,113805.0,64862.0,9919.0,74781.0,0.56,-39.88795947589004,0.0673,0.0384,0.1326,-2.391155463717878,-3.0589893322438,-0.27313364803791046,-0.5490618774294853,3.2828066451475024,-40.34590606575832,-4.41683646062389,-16.48446792963892,-5.58187484735623,-0.05142278627492487
,,14.74222,844864.0,129612.0,-51690.0,60426.0,8736.0,-0.13,2.513547778672809,0.1534,-0.0612,6.9169,-2.690700869299471,-3.212494049295783,-0.21216466214507818,-0.8094007149338722,3.290351902283728,-41.806046879924835,-2.073496269769967,-16.34377862755209,-7.361620041374117,-2.762186904111877
,,83.51701,367118.0,329318.0,72138.0,5154.0,77292.0,1.9,7.512392806744581,0.897,0.1965,0.0667,-2.588563186917454,-3.972950911857188,-3.36883140232414,-1.056864863485098,2.084108670130372,-27.00324408112094,1.8551230708509683,22.1903620955348,7.471315945498645,-0.8171999233961106
