公司代號,公司名稱,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,基本每股盈餘（元）,毛利率,營益率,業外稅前率,年季
4420,光明,395890.0,23537.0,-6350,-17272,-23622,-0.87,0.0595,-0.016,0.7312,2020Q3
4430,耀億,1404731.0,259802.0,-78037,-6749,-84786,-0.87,0.1849,-0.0556,0.0796,2020Q3
4432,銘旺實,1265633.0,177210.0,7941,47441,55382,0.6,0.14,0.0063,0.8566,2020Q3
4433,興采,1646109.0,430266.0,137213,275970,413183,8.6,0.2614,0.0834,0.6679,2020Q3
4502,健信,1017520.0,95824.0,-75829,-10377,-86206,-1.49,0.0942,-0.0745,0.1204,2020Q3
4503,金雨,166283.0,26457.0,-5746,4294,-1452,-0.06,0.1591,-0.0346,-2.9573,2020Q3
4506,崇友,3353224.0,1025648.0,654869,26076,680945,3.22,0.3059,0.1953,0.0383,2020Q3
4510,高鋒,1219934.0,169071.0,-20419,22139,1720,0.05,0.1386,-0.0167,12.8715,2020Q3
4513,福裕,747223.0,160167.0,-41661,-4106,-45767,-0.58,0.2143,-0.0558,0.0897,2020Q3
4523,永彰,514500.0,21509.0,-188013,-38032,-226045,-3.72,0.0418,-0.3654,0.1682,2020Q3
4527,方方土霖,1788812.0,458270.0,144710,20535,165245,1.74,0.2562,0.0809,0.1243,2020Q3
4528,江興鍛,1592764.0,418235.0,196551,3819,200370,1.95,0.2626,0.1234,0.0191,2020Q3
4529,淳紳,3150.0,2683.0,-98326,-650,-98976,-1.22,0.8517,-31.2146,0.0066,2020Q3
4530,宏易,28600.0,12786.0,-8796,695,-8101,-0.19,0.4471,-0.3076,-0.0858,2020Q3
4533,協易機,1973549.0,436786.0,-85433,53685,-31748,-0.04,0.2213,-0.0433,-1.691,2020Q3
4534,慶騰,775846.0,65359.0,-33630,-6274,-39904,-0.46,0.0842,-0.0433,0.1572,2020Q3
4535,至興,1485951.0,208587.0,100503,3917,104420,0.8,0.1404,0.0676,0.0375,2020Q3
4538,大詠城,209517.0,35618.0,7928,5634,13562,0.23,0.17,0.0378,0.4154,2020Q3
4541,晟田,724028.0,23452.0,-110487,8231,-102256,-0.95,0.0324,-0.1526,-0.0805,2020Q3
4542,科嶠,424675.0,122187.0,24322,-2760,21562,0.74,0.2877,0.0573,-0.128,2020Q3
4543,萬在,642039.0,114276.0,19869,-6833,13036,0.17,0.178,0.0309,-0.5242,2020Q3
4549,桓達,737558.0,428377.0,178278,34273,212551,4.01,0.5808,0.2417,0.1612,2020Q3
4550,長佳,905485.0,100475.0,36965,15180,52145,1.11,0.111,0.0408,0.2911,2020Q3
4554,橙的,253736.0,90675.0,2557,4247,6804,0.14,0.3574,0.0101,0.6242,2020Q3
4556,旭然,394162.0,158789.0,33057,1872,34929,0.69,0.4029,0.0839,0.0536,2020Q3
4561,健椿,624009.0,107411.0,51061,2228,53289,0.72,0.1721,0.0818,0.0418,2020Q3
4563,百德,1520198.0,209700.0,-204237,4713,-199524,-3.04,0.1379,-0.1343,-0.0236,2020Q3
4568,科際精密,856352.0,336556.0,163186,1614,164800,4.02,0.393,0.1906,0.0098,2020Q3
4580,捷流閥業,1830005.0,600080.0,360407,-13251,347156,6.45,0.3279,0.1969,-0.0382,2020Q3
4609,唐鋒,273587.0,26029.0,-75475,27884,-47591,-0.99,0.0951,-0.2759,-0.5859,2020Q3
4702,中美實,757419.0,36654.0,-29664,25392,-4272,-0.07,0.0484,-0.0392,-5.9438,2020Q3
4706,大恭,944145.0,177880.0,62736,17252,79988,0.86,0.1884,0.0664,0.2157,2020Q3
4707,磐亞,1059482.0,96235.0,19169,165631,184800,0.6,0.0908,0.0181,0.8963,2020Q3
4711,永純,549736.0,72279.0,18448,11016,29464,0.5,0.1315,0.0336,0.3739,2020Q3
4714,永捷,262915.0,64918.0,-17216,13725,-3491,0.5,0.2469,-0.0655,-3.9315,2020Q3
4716,大立,605684.0,128716.0,28855,14155,43010,0.42,0.2125,0.0476,0.3291,2020Q3
4721,美琪瑪,1826608.0,199754.0,124083,11194,135277,1.39,0.1094,0.0679,0.0827,2020Q3
4726,永昕,487148.0,155274.0,42352,-3068,39284,0.34,0.3187,0.0869,-0.0781,2020Q3
4728,雙美,598905.0,484332.0,242527,-3371,239156,2.98,0.8087,0.405,-0.0141,2020Q3
4729,熒茂,743113.0,87214.0,-67592,57316,-10276,-0.24,0.1174,-0.091,-5.5777,2020Q3
4735,豪展,1548422.0,610286.0,415688,1363,417051,9.49,0.3941,0.2685,0.0033,2020Q3
4741,泓瀚,385933.0,97021.0,5981,7541,13522,0.32,0.2514,0.0155,0.5577,2020Q3
4743,合一,36848.0,29503.0,-469925,785779,315854,0.92,0.8007,-12.7531,2.4878,2020Q3
4744,皇將,725757.0,326044.0,72817,-16667,56150,0.96,0.4492,0.1003,-0.2968,2020Q3
4745,合富-KY,3260150.0,738926.0,290839,-19791,271048,1.57,0.2267,0.0892,-0.073,2020Q3
4747,強生製藥,320587.0,145025.0,58928,772,59700,1.67,0.4524,0.1838,0.0129,2020Q3
4754,國碳科,380376.0,141986.0,55038,-2999,52039,1.91,0.3733,0.1447,-0.0576,2020Q3
4760,勤凱科技,849660.0,184046.0,115599,-343,115256,3.23,0.2166,0.1361,-0.003,2020Q3
4767,誠泰科技,775738.0,202073.0,56222,-1433,54789,1.55,0.2605,0.0725,-0.0262,2020Q3
4804,大略-KY,197050.0,41931.0,-19698,-4241,-23939,0.24,0.2128,-0.1,0.1772,2020Q3
4806,桂田文創,118559.0,-30705.0,-82141,28,-82113,-2.02,-0.259,-0.6928,-0.0003,2020Q3
4903,聯光通,777894.0,79301.0,-175865,9407,-166458,-1.56,0.1019,-0.2261,-0.0565,2020Q3
4905,台聯電,44491.0,12607.0,-29852,41352,11500,0.43,0.2834,-0.671,3.5958,2020Q3
4907,富宇,632596.0,186089.0,24170,-33,24137,0.11,0.2942,0.0382,-0.0014,2020Q3
4908,前鼎,578509.0,248042.0,135536,-7761,127775,1.31,0.4288,0.2343,-0.0607,2020Q3
4909,新復興,485472.0,39381.0,-30295,-4406,-34701,0.42,0.0811,-0.0624,0.127,2020Q3
4911,德英,18916.0,6987.0,-13680,2064,-11616,-0.22,0.3694,-0.7232,-0.1777,2020Q3
4924,欣厚-KY,446844.0,116316.0,26519,4019,30538,0.8,0.2603,0.0593,0.1316,2020Q3
4931,新盛力,1205201.0,219506.0,60504,6122,66626,0.8,0.1821,0.0502,0.0919,2020Q3
4933,友輝,1938731.0,382922.0,144981,-8108,136873,1.56,0.1975,0.0748,-0.0592,2020Q3
4939,亞電,1230890.0,309210.0,135855,-6384,129471,0.94,0.2512,0.1104,-0.0493,2020Q3
4945,陞達科技,290473.0,134218.0,53559,-3119,50440,1.55,0.4621,0.1844,-0.0618,2020Q3
4946,辣椒,73602.0,20535.0,-38307,6967,-31340,-1.39,0.279,-0.5205,-0.2223,2020Q3
4950,金耘國際,71325.0,-17618.0,-54282,-85775,-140057,-3.06,-0.247,-0.7611,0.6124,2020Q3
4953,緯軟,3768505.0,986618.0,382397,41804,424201,5.59,0.2618,0.1015,0.0985,2020Q3
4966,譜瑞-KY,11016325.0,4875871.0,2645735,26307,2672042,32.58,0.4426,0.2402,0.0098,2020Q3
4971,IET-KY,485962.0,130812.0,10081,-855,9226,0.45,0.2692,0.0207,-0.0927,2020Q3
4972,湯石照明,580840.0,210889.0,54616,3164,57780,1.06,0.3631,0.094,0.0548,2020Q3
4973,廣穎電通,3137647.0,406737.0,32406,28058,60464,0.74,0.1296,0.0103,0.464,2020Q3
4974,亞泰,2886622.0,509623.0,379331,-14578,364753,4.02,0.1765,0.1314,-0.04,2020Q3
4979,華星光,906262.0,61758.0,-101588,88113,-13475,-0.11,0.0681,-0.1121,-6.539,2020Q3
4987,科誠,694066.0,272225.0,96920,-5424,91496,2.64,0.3922,0.1396,-0.0593,2020Q3
4991,環宇-KY,1137802.0,494719.0,175617,-161054,14563,-0.29,0.4348,0.1543,-11.0591,2020Q3
4995,晶達,733224.0,242350.0,74431,-643,73788,1.4,0.3305,0.1015,-0.0087,2020Q3
5009,榮剛,6048851.0,859461.0,132323,36889,169212,0.27,0.1421,0.0219,0.218,2020Q3
5011,久陽,1094218.0,30791.0,-50718,-3350,-54068,-1.14,0.0281,-0.0464,0.062,2020Q3
5013,強新,4051635.0,500338.0,256957,-22647,234310,0.96,0.1235,0.0634,-0.0967,2020Q3
5014,建錩,9920993.0,423344.0,76375,65221,141596,0.59,0.0427,0.0077,0.4606,2020Q3
5015,華祺,1557442.0,254715.0,119380,-19824,99556,1.36,0.1635,0.0767,-0.1991,2020Q3
5016,松和,1762546.0,232351.0,154136,-644,153492,2.39,0.1318,0.0875,-0.0042,2020Q3
5201,凱衛,226527.0,130390.0,57023,19944,76967,2.22,0.5756,0.2517,0.2591,2020Q3
5202,力新,156150.0,85878.0,-56863,9413,-47450,-0.74,0.55,-0.3642,-0.1984,2020Q3
5205,中茂,20114.0,2261.0,-9292,116,-9176,-0.51,0.1124,-0.462,-0.0126,2020Q3
5206,坤悅,1988891.0,616004.0,388771,16912,405683,2.29,0.3097,0.1955,0.0417,2020Q3
5209,新鼎,1893036.0,192914.0,108496,4324,112820,4.64,0.1019,0.0573,0.0383,2020Q3
5210,寶碩,165098.0,94708.0,-98881,22329,-76552,-1.11,0.5736,-0.5989,-0.2917,2020Q3
5211,蒙恬,121718.0,84484.0,-13577,5109,-8468,-0.18,0.6941,-0.1115,-0.6033,2020Q3
5212,凌網,667008.0,312143.0,82579,987,83566,1.98,0.468,0.1238,0.0118,2020Q3
5213,亞昕,2833924.0,506359.0,129319,-120472,8847,-0.01,0.1787,0.0456,-13.6173,2020Q3
5220,萬達光電,943352.0,338285.0,206570,-11699,194871,4.06,0.3586,0.219,-0.06,2020Q3
5223,安力-KY,1434156.0,494827.0,287878,-17011,270867,4.65,0.345,0.2007,-0.0628,2020Q3
5227,立凱-KY,87173.0,-120601.0,-283441,-242070,-525511,-3.81,-1.3835,-3.2515,0.4606,2020Q3
5230,雷笛克光學,731534.0,252541.0,3690,-2404,1286,-0.07,0.3452,0.005,-1.8694,2020Q3
5245,智晶,1000346.0,230751.0,59871,5534,65405,1.22,0.2307,0.0599,0.0846,2020Q3
5251,天鉞電,152223.0,44838.0,-66093,8983,-57110,-1.32,0.2946,-0.4342,-0.1573,2020Q3
5263,智崴,817538.0,379174.0,-23843,-9372,-33215,-0.59,0.4638,-0.0292,0.2822,2020Q3
5272,笙科,319841.0,141766.0,-40100,9016,-31084,-0.56,0.4432,-0.1254,-0.2901,2020Q3
5274,信驊,2366229.0,1486067.0,983989,-22566,961423,22.64,0.628,0.4158,-0.0235,2020Q3
5276,達輝-KY,367924.0,46929.0,-15076,15033,-43,-0.29,0.1276,-0.041,-349.6047,2020Q3
5278,尚凡*,714073.0,379811.0,168808,-893,167915,8.4,0.5319,0.2364,-0.0053,2020Q3
5287,數字,1139513.0,897626.0,569416,42454,611870,11.51,0.7877,0.4997,0.0694,2020Q3
5289,宜鼎,5576525.0,1674759.0,973598,-21911,951687,9.3,0.3003,0.1746,-0.023,2020Q3
5291,邑昇,861644.0,157510.0,54037,6238,60275,1.37,0.1828,0.0627,0.1035,2020Q3
5299,杰力,1397678.0,455364.0,298155,-9435,288720,6.6,0.3258,0.2133,-0.0327,2020Q3
5301,寶得利,93472.0,23071.0,-257934,-41716,-299650,-3.16,0.2468,-2.7595,0.1392,2020Q3
5302,太欣,20857.0,6580.0,-59853,18148,-41705,-0.25,0.3155,-2.8697,-0.4352,2020Q3
5309,系統電,918856.0,182227.0,-92121,7468,-84653,-0.54,0.1983,-0.1003,-0.0882,2020Q3
5310,天剛,100581.0,11408.0,-56856,-9058,-65914,-1.36,0.1134,-0.5653,0.1374,2020Q3
5312,寶島科,2285477.0,1378857.0,88747,157026,245773,3.31,0.6033,0.0388,0.6389,2020Q3
5314,世紀,15610.0,7266.0,-19522,-413,-19935,-0.33,0.4655,-1.2506,0.0207,2020Q3
5315,光聯,1263280.0,174698.0,52904,9792,62696,0.61,0.1383,0.0419,0.1562,2020Q3
5321,美而快,1526841.0,398327.0,-16640,-97885,-114525,-3.28,0.2609,-0.0109,0.8547,2020Q3
5324,士開,255336.0,18818.0,-215496,210307,-5189,0.46,0.0737,-0.844,-40.5294,2020Q3
5328,華容,596671.0,115874.0,-1745,10808,9063,0.04,0.1942,-0.0029,1.1925,2020Q3
5340,建榮,1068481.0,140294.0,70136,-1321,68815,0.42,0.1313,0.0656,-0.0192,2020Q3
5344,立衛,250946.0,47762.0,22305,4578,26883,0.34,0.1903,0.0889,0.1703,2020Q3
5345,天揚,17418.0,3681.0,-117570,7915,-109655,-2.44,0.2113,-6.7499,-0.0722,2020Q3
5347,世界,24414150.0,7996476.0,5163988,121378,5285366,2.74,0.3275,0.2115,0.023,2020Q3
5348,正能量智能,64517.0,9439.0,-15479,400,-15079,-0.58,0.1463,-0.2399,-0.0265,2020Q3
5351,鈺創,2619386.0,422236.0,-168695,-12523,-181218,-0.84,0.1612,-0.0644,0.0691,2020Q3
5353,台林,1056122.0,225047.0,55416,11726,67142,0.77,0.2131,0.0525,0.1746,2020Q3
5355,佳總,490612.0,-20775.0,-96173,133007,36834,0.27,-0.0423,-0.196,3.611,2020Q3
5356,協益,2753983.0,233498.0,64385,22025,86410,1.58,0.0848,0.0234,0.2549,2020Q3
5364,力麗店,323155.0,31287.0,-7338,-19668,-27006,-1.76,0.0968,-0.0227,0.7283,2020Q3
5371,中光電,30944655.0,5395579.0,484460,862155,1346615,2.63,0.1744,0.0157,0.6402,2020Q3
5381,合正,249398.0,73806.0,6665,-3802,2863,0.02,0.2959,0.0267,-1.328,2020Q3
5386,青雲,1568333.0,76428.0,28257,-2359,25898,0.87,0.0487,0.018,-0.0911,2020Q3
5392,能率,7805640.0,1192951.0,45089,-104419,-59330,-0.78,0.1528,0.0058,1.76,2020Q3
5398,慕康生醫,260733.0,90437.0,5707,143,5850,0.11,0.3469,0.0219,0.0244,2020Q3
5403,中菲,1365976.0,479031.0,230636,17902,248538,3.18,0.3507,0.1688,0.072,2020Q3
5410,國眾,2748954.0,440520.0,128569,41030,169599,1.55,0.1603,0.0468,0.2419,2020Q3
5425,台半,7437189.0,2216056.0,821804,44773,866577,1.45,0.298,0.1105,0.0517,2020Q3
5426,振發,1182732.0,203984.0,46514,1406,47920,0.14,0.1725,0.0393,0.0293,2020Q3
5432,新門,42065.0,8116.0,-572,-1010,-1582,-0.23,0.1929,-0.0136,0.6384,2020Q3
5438,東友,909337.0,158680.0,-73627,78085,4458,0.01,0.1745,-0.081,17.5157,2020Q3
5439,高技,1832151.0,394536.0,278834,-10274,268560,2.51,0.2153,0.1522,-0.0383,2020Q3
5443,均豪,2288274.0,635853.0,46007,62611,108618,0.38,0.2779,0.0201,0.5764,2020Q3
5450,南良,1951136.0,495168.0,73413,-14806,58607,0.29,0.2538,0.0376,-0.2526,2020Q3
5452,佶優,3399176.0,373765.0,136043,950,136993,0.56,0.11,0.04,0.0069,2020Q3
5455,昇益,1462.0,1091.0,-13522,4133,-9389,-0.14,0.7462,-9.249,-0.4402,2020Q3
5457,宣德,10558744.0,2156800.0,1192352,59576,1251928,2.9,0.2043,0.1129,0.0476,2020Q3
5460,同協,478341.0,104374.0,3039,-2874,165,-0.01,0.2182,0.0064,-17.4182,2020Q3
5464,霖宏,703911.0,-43573.0,-95192,-70419,-165611,-1.81,-0.0619,-0.1352,0.4252,2020Q3
5465,富驊,4399125.0,520290.0,222670,40776,263446,1.06,0.1183,0.0506,0.1548,2020Q3
5468,凱鈺,99806.0,36726.0,-9926,7253,-2673,0.04,0.368,-0.0995,-2.7134,2020Q3
5474,聰泰,1873819.0,792999.0,557693,-7701,549992,13.1,0.4232,0.2976,-0.014,2020Q3
5475,德宏,416477.0,-22619.0,-115821,134048,18227,-0.33,-0.0543,-0.2781,7.3544,2020Q3
5478,智冠,5601865.0,2845865.0,870975,118446,989421,6.11,0.508,0.1555,0.1197,2020Q3
5481,新華,77191.0,38860.0,-34396,549728,515332,6.52,0.5034,-0.4456,1.0667,2020Q3
5483,中美晶,45694692.0,15713355.0,11720265,339809,12060074,7.82,0.3439,0.2565,0.0282,2020Q3
5487,通泰,358115.0,107082.0,47381,-2351,45030,1.36,0.299,0.1323,-0.0522,2020Q3
5488,松普,757740.0,75833.0,-33456,9259,-24197,-0.28,0.1001,-0.0442,-0.3827,2020Q3
5489,彩富,924901.0,324413.0,64663,-40286,24377,0.21,0.3508,0.0699,-1.6526,2020Q3
5490,同亨,1138587.0,485241.0,155057,7217,162274,1.24,0.4262,0.1362,0.0445,2020Q3
5493,三聯,1984273.0,329050.0,148304,74032,222336,1.77,0.1658,0.0747,0.333,2020Q3
5498,凱崴,877769.0,134958.0,32594,65579,98173,0.37,0.1538,0.0371,0.668,2020Q3
5508,永信建,1860625.0,575887.0,430135,142,430277,1.95,0.3095,0.2312,0.0003,2020Q3
5511,德昌,3738644.0,417807.0,241833,109865,351698,2.49,0.1118,0.0647,0.3124,2020Q3
5512,力麒,4538201.0,799463.0,488670,-171278,317392,0.1,0.1762,0.1077,-0.5396,2020Q3
5514,三豐,665345.0,258582.0,222771,39411,262182,1.14,0.3886,0.3348,0.1503,2020Q3
5516,雙喜,1009141.0,77514.0,52131,-11711,40420,1.03,0.0768,0.0517,-0.2897,2020Q3
5520,力泰,1930864.0,348081.0,252645,22305,274950,3.35,0.1803,0.1308,0.0811,2020Q3
5523,豐謙,199369.0,56803.0,10263,-5882,4381,0.07,0.2849,0.0515,-1.3426,2020Q3
5529,鉅陞,245318.0,77704.0,-26191,-90734,-116925,-1.32,0.3167,-0.1068,0.776,2020Q3
5530,龍巖,2714740.0,1822159.0,1035458,279938,1315396,2.17,0.6712,0.3814,0.2128,2020Q3
5536,聖暉*,10252739.0,1754436.0,1176038,26703,1202741,12.85,0.1711,0.1147,0.0222,2020Q3
5543,桓鼎-KY,676967.0,184922.0,18851,-360,18491,0.61,0.2732,0.0278,-0.0195,2020Q3
5601,台聯櫃,58752.0,34014.0,19343,1194,20537,0.24,0.5789,0.3292,0.0581,2020Q3
5603,陸海,1308141.0,148845.0,42441,-8409,34032,0.28,0.1138,0.0324,-0.2471,2020Q3
5604,中連,92753.0,68755.0,48602,909280,957882,8.66,0.7413,0.524,0.9493,2020Q3
5609,中菲行,16784396.0,2805742.0,1003012,29833,1032845,6.68,0.1672,0.0598,0.0289,2020Q3
5701,劍湖山,341930.0,153731.0,-47432,-26220,-73652,-0.29,0.4496,-0.1387,0.356,2020Q3
5703,亞都麗緻,218288.0,13465.0,-90525,16032,-74493,-2.17,0.0617,-0.4147,-0.2152,2020Q3
5704,老爺知,306874.0,139236.0,59646,21729,81375,1.79,0.4537,0.1944,0.267,2020Q3
5878,台名,699737.0,142566.0,71422,4963,76385,2.43,0.2037,0.1021,0.065,2020Q3
5902,德記,1079457.0,255487.0,99692,-854,98838,0.93,0.2367,0.0924,-0.0086,2020Q3
5903,全家,63635076.0,23114628.0,2127802,-47791,2080011,7.25,0.3632,0.0334,-0.023,2020Q3
5904,寶雅,12969645.0,5606509.0,1966330,-23230,1943100,16.17,0.4323,0.1516,-0.012,2020Q3
5905,南仁湖,897183.0,647095.0,-1424,49865,48441,0.18,0.7213,-0.0016,1.0294,2020Q3
6101,寬魚國際,24765.0,13335.0,-26265,-29153,-55418,-0.47,0.5385,-1.0606,0.5261,2020Q3
6103,合邦,10531.0,2770.0,-14425,-13206,-27631,-0.46,0.263,-1.3698,0.4779,2020Q3
6104,創惟,1936661.0,900982.0,315631,-9457,306174,3.16,0.4652,0.163,-0.0309,2020Q3
6109,亞元,656937.0,138146.0,-5837,1616,-4221,-0.16,0.2103,-0.0089,-0.3828,2020Q3
6111,大宇資,399600.0,337589.0,141904,-86225,55679,0.49,0.8448,0.3551,-1.5486,2020Q3
6113,亞矽,931203.0,65462.0,-26556,9148,-17408,-0.35,0.0703,-0.0285,-0.5255,2020Q3
6114,久威,1333220.0,191818.0,78020,-42147,35873,0.2,0.1439,0.0585,-1.1749,2020Q3
6118,建達,6369850.0,262680.0,18323,-1347,16976,0.14,0.0412,0.0029,-0.0793,2020Q3
6121,新普,56865066.0,6417317.0,4083412,659991,4743403,17.79,0.1129,0.0718,0.1391,2020Q3
6122,擎邦,1548090.0,69258.0,26571,-327,26244,0.14,0.0447,0.0172,-0.0125,2020Q3
6123,上奇,3440158.0,521451.0,210478,24647,235125,3.0,0.1516,0.0612,0.1048,2020Q3
6124,業強,1975362.0,515504.0,286157,-13051,273106,1.31,0.261,0.1449,-0.0478,2020Q3
6125,廣運,2866912.0,445703.0,-103996,-12925,-116921,-0.54,0.1555,-0.0363,0.1105,2020Q3
6126,信音,2737923.0,822096.0,330007,-5247,324760,1.53,0.3003,0.1205,-0.0162,2020Q3
6127,九豪,629102.0,152156.0,18778,-57842,-39064,-0.75,0.2419,0.0298,1.4807,2020Q3
6129,普誠,749417.0,264392.0,-59982,-17855,-77837,-0.49,0.3528,-0.08,0.2294,2020Q3
6130,上亞科技,100780.0,73954.0,-4815,-3917,-8732,-0.6,0.7338,-0.0478,0.4486,2020Q3
6134,萬旭,1076422.0,199676.0,-20013,38893,18880,0.15,0.1855,-0.0186,2.06,2020Q3
6138,茂達,3908949.0,1146493.0,441381,28471,469852,4.42,0.2933,0.1129,0.0606,2020Q3
6140,訊達電腦,2072734.0,190667.0,70053,2998,73051,1.62,0.092,0.0338,0.041,2020Q3
6143,振曜,3711067.0,644193.0,204790,11409,216199,1.95,0.1736,0.0552,0.0528,2020Q3
6144,得利影,189790.0,75893.0,-10917,5246,-5671,-0.15,0.3999,-0.0575,-0.9251,2020Q3
6146,耕興,2576751.0,1163506.0,741045,-20312,720733,6.0,0.4515,0.2876,-0.0282,2020Q3
6147,頎邦,16115197.0,4478475.0,3416921,-184103,3232818,4.05,0.2779,0.212,-0.0569,2020Q3
6148,驊宏資,624186.0,116388.0,35690,13582,49272,0.9,0.1865,0.0572,0.2757,2020Q3
6150,撼訊,2473946.0,165726.0,-838,7555,6717,-0.03,0.067,-0.0003,1.1248,2020Q3
6151,晉倫,1136664.0,230303.0,91842,6882,98724,1.48,0.2026,0.0808,0.0697,2020Q3
6154,順發,3145541.0,468106.0,47742,-2993,44749,0.45,0.1488,0.0152,-0.0669,2020Q3
6156,松上,2897008.0,436016.0,139398,-15776,123622,1.0,0.1505,0.0481,-0.1276,2020Q3
6158,禾昌,1474336.0,425789.0,111932,1454,113386,2.08,0.2888,0.0759,0.0128,2020Q3
6160,欣技,715101.0,271589.0,-103169,10805,-92364,-1.08,0.3798,-0.1443,-0.117,2020Q3
6161,捷波,1033941.0,282811.0,95356,27875,123231,1.17,0.2735,0.0922,0.2262,2020Q3
6163,華電網,2803186.0,598319.0,-140960,30831,-110129,-0.89,0.2134,-0.0503,-0.28,2020Q3
6167,久正,1155478.0,190653.0,27588,27079,54667,0.33,0.165,0.0239,0.4953,2020Q3
6169,昱泉,108469.0,42885.0,-25780,3945,-21835,-0.97,0.3954,-0.2377,-0.1807,2020Q3
6170,統振,2765715.0,513452.0,118927,23718,142645,1.23,0.1856,0.043,0.1663,2020Q3
6171,大城地產,31251.0,6939.0,-22821,2069,-20752,-0.24,0.222,-0.7302,-0.0997,2020Q3
6173,信昌電,3841499.0,988492.0,691722,71438,763160,3.55,0.2573,0.1801,0.0936,2020Q3
6174,安碁,305915.0,82376.0,2187,-1948,239,0.01,0.2693,0.0071,-8.1506,2020Q3
6175,立敦,2341780.0,520803.0,313003,-32866,280137,1.4,0.2224,0.1337,-0.1173,2020Q3
6179,亞通,2240516.0,288693.0,166863,-22539,144324,1.47,0.1289,0.0745,-0.1562,2020Q3
6180,橘子,8321684.0,3281358.0,1171012,-80227,1090785,4.64,0.3943,0.1407,-0.0735,2020Q3
6182,合晶,5469777.0,1489393.0,588269,184186,772455,0.83,0.2723,0.1075,0.2384,2020Q3
6185,幃翔,599656.0,166515.0,-10172,14191,4019,-0.05,0.2777,-0.017,3.531,2020Q3
6186,新潤,1478624.0,456190.0,244161,-2694,241467,1.8,0.3085,0.1651,-0.0112,2020Q3
6187,萬潤,1084770.0,556178.0,239393,200,239593,2.47,0.5127,0.2207,0.0008,2020Q3
6188,廣明,7638980.0,1708521.0,797229,-876122,-78893,-0.24,0.2237,0.1044,11.1052,2020Q3
6190,萬泰科,3449131.0,543813.0,183982,-8987,174995,0.71,0.1577,0.0533,-0.0514,2020Q3
6194,育富,1110130.0,225483.0,165882,-2473,163409,1.91,0.2031,0.1494,-0.0151,2020Q3
6195,詩肯,1456773.0,818945.0,132059,31048,163107,2.69,0.5622,0.0907,0.1904,2020Q3
6198,瑞築,21997.0,12959.0,-13855,-301,-14156,-0.7,0.5891,-0.6299,0.0213,2020Q3
6199,天品,28029.0,21911.0,-10487,13805,3318,0.05,0.7817,-0.3741,4.1606,2020Q3
6203,海韻電,2567944.0,834951.0,592081,-54387,537694,5.39,0.3251,0.2306,-0.1011,2020Q3
6204,艾華,336051.0,86224.0,22840,6660,29500,1.04,0.2566,0.068,0.2258,2020Q3
6207,雷科,899219.0,273763.0,82298,39398,121696,1.34,0.3044,0.0915,0.3237,2020Q3
6208,日揚,1913984.0,666347.0,197347,74911,272258,2.14,0.3481,0.1031,0.2751,2020Q3
6210,慶生,560495.0,181041.0,93359,-86,93273,2.16,0.323,0.1666,-0.0009,2020Q3
6212,理銘,856549.0,149878.0,71979,-296,71683,0.55,0.175,0.084,-0.0041,2020Q3
6217,中探針,1729655.0,555596.0,61488,-1931,59557,0.77,0.3212,0.0355,-0.0324,2020Q3
6218,豪勉,565465.0,209332.0,20840,10869,31709,0.48,0.3702,0.0369,0.3428,2020Q3
6219,富旺,1741811.0,422765.0,211415,-171668,39747,0.2,0.2427,0.1214,-4.319,2020Q3
6220,岳豐,8521880.0,2128754.0,475665,-82357,393308,2.18,0.2498,0.0558,-0.2094,2020Q3
6221,晉泰,3100684.0,616237.0,251324,2817,254141,3.66,0.1987,0.0811,0.0111,2020Q3
6222,立軒,396504.0,52481.0,9024,-1634,7390,0.17,0.1324,0.0228,-0.2211,2020Q3
6223,旺矽,4419890.0,1945850.0,695818,-4859,690959,7.09,0.4402,0.1574,-0.007,2020Q3
6227,茂綸,7220743.0,544337.0,191313,953,192266,2.04,0.0754,0.0265,0.005,2020Q3
6228,全譜,54126.0,15957.0,-17491,-568,-18059,-0.56,0.2948,-0.3232,0.0315,2020Q3
6229,研通,1221837.0,187782.0,27970,12746,40716,1.14,0.1537,0.0229,0.313,2020Q3
6231,系微,868269.0,717541.0,170007,-541,169466,3.49,0.8264,0.1958,-0.0032,2020Q3
6233,旺玖,272098.0,130834.0,-9072,13895,4823,0.06,0.4808,-0.0333,2.881,2020Q3
6234,高僑,1023454.0,168375.0,124794,2645,127439,0.97,0.1645,0.1219,0.0208,2020Q3
6236,中湛,29807.0,11203.0,-12901,1772,-11129,-0.35,0.3759,-0.4328,-0.1592,2020Q3
6237,驊訊,516178.0,263572.0,45855,52575,98430,1.26,0.5106,0.0888,0.5341,2020Q3
6240,松崗,10135.0,1004.0,-1125,-9272,-10397,-0.45,0.0991,-0.111,0.8918,2020Q3
6241,易通展,202931.0,50433.0,5857,5151,11008,0.46,0.2485,0.0289,0.4679,2020Q3
6242,立康,291065.0,188226.0,41804,5442,47246,1.71,0.6467,0.1436,0.1152,2020Q3
6244,茂迪,2806472.0,366115.0,57503,146052,203555,0.53,0.1305,0.0205,0.7175,2020Q3
6245,立端,5452915.0,1594523.0,486759,158750,645509,3.8,0.2924,0.0893,0.2459,2020Q3
6246,臺龍,958809.0,136107.0,13725,-5992,7733,0.05,0.142,0.0143,-0.7749,2020Q3
