公司代號,公司名稱,year_quarter,產業別,實際股價,預測股價,誤差,誤差率(%)
4938,和碩,2017Q2,電腦及週邊設備業,95.37,80.68437500000003,-14.685624999999973,-15.4
1762,中化生,2017Q1,生技醫療業,25.87,21.830166666666663,-4.039833333333338,-15.62
2371,大同,2019Q2,電機機械,20.14,16.98279166666666,-3.1572083333333403,-15.68
3419,譁裕,2017Q2,通信網路業,20.465,17.247241666666667,-3.2177583333333324,-15.72
6196,帆宣,2018Q1,其他電子業,45.58,38.397725000000015,-7.182274999999983,-15.76
9924,福興,2017Q1,居家生活,38.185,32.144749999999995,-6.0402500000000074,-15.82
2102,泰豐,2018Q1,橡膠工業,11.14,9.348358333333339,-1.7916416666666617,-16.08
2642,宅配通,2016Q3,,24.9,20.86791666666666,-4.03208333333334,-16.19
9942,茂順,2018Q2,其他,71.94,60.28690000000002,-11.65309999999998,-16.2
2605,新興,2019Q3,航運業,13.95,11.682758333333341,-2.267241666666658,-16.25
9917,中保科,2019Q3,其他,87.78,73.21082500000003,-14.569174999999973,-16.6
4426,利勤,2019Q1,紡織纖維,55.03,45.79531666666665,-9.23468333333335,-16.78
2707,晶華,2016Q3,,160.21,133.3041499999999,-26.9058500000001,-16.79
8046,南電,2016Q3,,25.16,20.90099166666667,-4.25900833333333,-16.93
8463,潤泰材,2018Q4,其他,32.09,26.646049999999995,-5.443950000000008,-16.96
4764,雙鍵,2019Q1,化學工業,67.64,56.08954166666666,-11.550458333333339,-17.08
6192,巨路,2017Q2,其他電子業,58.5875,48.5123,-10.075199999999995,-17.2
2454,聯發科,2017Q4,半導體業,308.47,255.25304999999992,-53.21695000000011,-17.25
8072,陞泰,2017Q1,電子通路業,21.7,17.953808333333342,-3.7461916666666575,-17.26
4104,佳醫,2019Q2,生技醫療業,50.9,42.09969166666668,-8.80030833333332,-17.29
6283,淳安,2019Q2,其他電子業,17.2,14.20784166666666,-2.9921583333333395,-17.4
1231,聯華食,2017Q1,食品工業,33.56,27.673825000000008,-5.886174999999994,-17.54
4438,廣越,2017Q4,紡織纖維,138.55,114.22786666666663,-24.322133333333383,-17.55
3311,閎暉,2018Q2,通信網路業,15.49,12.769891666666672,-2.7201083333333287,-17.56
4999,鑫禾,2017Q1,電子零組件業,49.88,40.99895833333334,-8.881041666666661,-17.8
2419,仲琦,2019Q1,通信網路業,19.35,15.89594166666666,-3.4540583333333412,-17.85
6239,力成,2017Q2,半導體業,92.99,76.32879166666672,-16.661208333333278,-17.92
1783,和康生,2016Q3,,23.075000000000003,18.896633333333344,-4.178366666666658,-18.11
3605,宏致,2016Q2,,26.72,21.86412499999999,-4.855875000000008,-18.17
6213,聯茂,2017Q1,電子零組件業,43.81,35.80065000000001,-8.00934999999999,-18.28
8072,陞泰,2016Q2,,23.6,19.263375000000007,-4.336624999999994,-18.38
3037,欣興,2019Q2,電子零組件業,32.94,26.839299999999994,-6.100700000000003,-18.52
4572,駐龍,2019Q3,電機機械,121.45,98.85489999999996,-22.595100000000045,-18.6
2485,兆赫,2018Q2,通信網路業,21.47,17.43249999999999,-4.0375000000000085,-18.81
2458,義隆,2017Q2,半導體業,43.63,35.197525,-8.432475000000004,-19.33
6176,瑞儀,2017Q2,光電業,67.2,54.05875000000005,-13.14124999999995,-19.56
6451,訊芯-KY,2019Q4,半導體業,121.51,97.70532500000007,-23.804674999999932,-19.59
3189,景碩,2018Q3,半導體業,40.37,32.45324166666667,-7.916758333333327,-19.61
1723,中碳,2018Q3,化學工業,139.27,111.71599999999994,-27.554000000000073,-19.78
4977,眾達-KY,2017Q1,通信網路業,83.51,66.57867499999999,-16.931325000000015,-20.27
3062,建漢,2017Q1,通信網路業,19.6425,15.632699999999994,-4.009800000000004,-20.41
8072,陞泰,2018Q3,電子通路業,21.995,17.453850000000003,-4.541149999999998,-20.65
6136,富爾特,2017Q1,通信網路業,24.63,19.541983333333327,-5.088016666666672,-20.66
3042,晶技,2019Q2,電子零組件業,34.14,27.030491666666684,-7.109508333333316,-20.82
3661,世芯-KY,2018Q3,半導體業,92.19,72.928175,-19.261825,-20.89
3305,昇貿,2017Q1,其他電子業,29.4975,23.231491666666653,-6.266008333333346,-21.24
4919,新唐,2018Q1,半導體業,43.86,34.53873333333334,-9.32126666666666,-21.25
2497,怡利電,2017Q2,汽車工業,29.7175,23.396533333333323,-6.320966666666678,-21.27
9941,裕融,2017Q2,其他,106.37,83.66793333333335,-22.702066666666653,-21.34
8249,菱光,2017Q1,電子零組件業,23.98,18.852883333333338,-5.127116666666662,-21.38
1789,神隆,2016Q2,,44.56,34.95961666666667,-9.600383333333333,-21.54
5258,虹堡,2017Q3,電腦及週邊設備業,20.34,15.863850000000005,-4.476149999999995,-22.01
2731,雄獅,2017Q2,觀光餐旅,100.90666666666668,78.32578333333332,-22.58088333333336,-22.38
6201,亞弘電,2019Q1,其他電子業,33.83,26.177100000000006,-7.652899999999992,-22.62
2527,宏璟,2018Q2,建材營造,27.76,21.45518333333332,-6.304816666666682,-22.71
6206,飛捷,2019Q2,電腦及週邊設備業,71.9325,55.540258333333334,-16.39224166666667,-22.79
9917,中保科,2016Q3,,89.88,69.3689583333334,-20.5110416666666,-22.82
2104,國際中橡,2018Q1,橡膠工業,43.56,33.600791666666645,-9.959208333333358,-22.86
2520,冠德,2018Q1,建材營造,21.3575,16.452441666666665,-4.905058333333336,-22.97
3518,柏騰,2018Q1,其他電子業,16.71,12.861199999999998,-3.8488000000000024,-23.03
2345,智邦,2019Q3,通信網路業,167.01,128.44147499999997,-38.56852500000002,-23.09
2383,台光電,2019Q2,電子零組件業,91.86,70.58786666666659,-21.272133333333414,-23.16
3432,台端,2018Q1,電子零組件業,14.9,11.416016666666668,-3.4839833333333328,-23.38
1786,科妍,2018Q3,生技醫療業,63.64,48.74095833333332,-14.899041666666683,-23.41
3041,揚智,2018Q1,半導體業,12.08,9.208058333333334,-2.8719416666666664,-23.77
1734,杏輝,2017Q1,生技醫療業,21.52,16.372841666666666,-5.1471583333333335,-23.92
4526,東台,2017Q2,電機機械,20.0,15.206816666666668,-4.793183333333332,-23.97
9939,宏全,2020Q1,其他,49.2,37.395725,-11.804275000000004,-23.99
8481,政伸,2019Q2,其他,60.78,46.146341666666665,-14.633658333333337,-24.08
1477,聚陽,2016Q2,,126.87,96.26553333333327,-30.604466666666738,-24.12
6278,台表科,2018Q3,光電業,36.94,27.775424999999995,-9.164575000000003,-24.81
1722,台肥,2018Q3,化學工業,45.27,34.02045833333333,-11.249541666666673,-24.85
3229,晟鈦,2018Q1,電子零組件業,20.2,15.114799999999995,-5.085200000000004,-25.17
2420,新巨,2019Q1,電子零組件業,36.59,27.31939166666666,-9.270608333333342,-25.34
2488,漢平,2019Q1,其他電子業,37.1775,27.733500000000014,-9.443999999999988,-25.4
2530,華建,2019Q1,建材營造,16.99,12.649833333333335,-4.340166666666663,-25.55
2915,潤泰全,2019Q1,貿易百貨,73.86,54.842074999999994,-19.017925000000005,-25.75
6213,聯茂,2019Q2,電子零組件業,100.0,73.93239166666663,-26.067608333333368,-26.07
3014,聯陽,2018Q1,半導體業,34.57666666666666,25.54205833333334,-9.03460833333332,-26.13
2455,全新,2018Q3,通信網路業,76.87,56.772058333333305,-20.0979416666667,-26.15
1326,台化,2018Q1,塑膠工業,107.85,79.3427666666667,-28.50723333333329,-26.43
3338,泰碩,2019Q2,電子零組件業,58.23,42.81277500000001,-15.417224999999988,-26.48
2201,裕隆,2016Q2,,28.29,20.775724999999994,-7.514275000000005,-26.56
2101,南港,2019Q2,橡膠工業,35.0,25.680849999999996,-9.319150000000004,-26.63
4915,致伸,2019Q2,電子零組件業,54.5825,40.03372499999998,-14.54877500000002,-26.65
1338,廣華-KY,2018Q1,汽車工業,76.95,56.423525,-20.526475000000005,-26.68
2382,廣達,2018Q1,電腦及週邊設備業,50.71,37.02532500000001,-13.684674999999991,-26.99
1590,亞德客-KY,2017Q4,電機機械,494.21,360.82721666666674,-133.38278333333324,-26.99
2459,敦吉,2017Q1,其他電子業,40.67666666666667,29.435308333333328,-11.241358333333341,-27.64
4551,智伸科,2018Q3,汽車工業,119.72,86.59281666666669,-33.127183333333306,-27.67
2536,宏普,2017Q2,建材營造,21.54,15.578466666666667,-5.961533333333332,-27.68
2545,皇翔,2019Q4,建材營造,38.59,27.841916666666688,-10.748083333333316,-27.85
2105,正新,2017Q3,橡膠工業,47.53,34.24629999999999,-13.28370000000001,-27.95
8341,日友,2017Q4,綠能環保,228.67,164.47260833333337,-64.19739166666662,-28.07
2497,怡利電,2019Q2,汽車工業,23.84,17.143258333333332,-6.696741666666668,-28.09
6409,旭隼,2019Q3,其他電子業,656.84,471.28832500000004,-185.551675,-28.25
2405,輔信,2017Q4,電腦及週邊設備業,18.095,12.976691666666671,-5.118308333333328,-28.29
4438,廣越,2017Q3,紡織纖維,128.44,91.89105,-36.54894999999999,-28.46
3018,隆銘綠能,2019Q1,其他電子業,23.51,16.78525,-6.72475,-28.6
9930,中聯資源,2017Q2,綠能環保,53.05,37.51471666666668,-15.535283333333318,-29.28
2633,台灣高鐵,2019Q1,航運業,34.73,24.45893333333333,-10.271066666666666,-29.57
2462,良得電,2017Q4,電子零組件業,29.415,20.526591666666665,-8.888408333333334,-30.22
1726,永記,2017Q1,化學工業,82.15,57.091350000000006,-25.05865,-30.5
5283,禾聯碩,2020Q1,電器電纜,91.25,63.40974166666669,-27.84025833333331,-30.51
2412,中華電,2016Q3,,105.88,73.37788333333329,-32.50211666666671,-30.7
1439,雋揚,2018Q3,建材營造,31.45,21.766050000000003,-9.683949999999996,-30.79
1525,江申,2016Q3,,115.325,79.66824166666666,-35.65675833333334,-30.92
2462,良得電,2018Q3,電子零組件業,27.65,19.06826666666667,-8.581733333333329,-31.04
4108,懷特,2016Q3,,28.74,19.74237500000001,-8.997624999999989,-31.31
2608,嘉里大榮,2020Q1,航運業,36.32,24.877375,-11.442625,-31.51
3437,榮創,2018Q3,光電業,14.57,9.96589166666667,-4.604108333333331,-31.6
1789,神隆,2017Q1,生技醫療業,34.77,23.716174999999993,-11.05382500000001,-31.79
2441,超豐,2020Q1,半導體業,40.57,27.51315,-13.05685,-32.18
1472,三洋實業,2018Q1,建材營造,28.53,19.334908333333342,-9.19509166666666,-32.23
3706,神達,2020Q1,電腦及週邊設備業,29.6,20.009908333333325,-9.590091666666677,-32.4
1789,神隆,2020Q1,生技醫療業,30.99,20.940908333333322,-10.049091666666676,-32.43
1446,宏和,2018Q2,紡織纖維,24.81,16.75470833333334,-8.055291666666658,-32.47
3042,晶技,2020Q1,電子零組件業,46.15,31.09166666666668,-15.05833333333332,-32.63
5907,大洋-KY,2016Q3,,23.82,16.03901666666666,-7.780983333333339,-32.67
4989,榮科,2019Q3,電子零組件業,23.05666666666667,15.52129166666667,-7.535374999999998,-32.68
3055,蔚華科,2019Q4,電子通路業,29.1,19.577066666666678,-9.522933333333324,-32.72
3059,華晶科,2017Q2,光電業,24.77,16.617375000000003,-8.152624999999997,-32.91
4414,如興,2016Q2,,20.73,13.906766666666664,-6.823233333333336,-32.91
2444,兆勁,2018Q2,通信網路業,20.96,14.051933333333336,-6.908066666666665,-32.96
9937,全國,2018Q1,油電燃氣業,40.69,27.19964999999999,-13.490350000000007,-33.15
8481,政伸,2019Q1,其他,52.83,35.20825,-17.62175,-33.36
6230,尼得科超眾,2019Q4,電腦及週邊設備業,233.075,155.12468333333334,-77.95031666666665,-33.44
1722,台肥,2016Q3,,40.38,26.870783333333325,-13.509216666666678,-33.46
1582,信錦,2017Q1,電子零組件業,66.07,43.88460000000002,-22.185399999999973,-33.58
1723,中碳,2019Q2,化學工業,99.28,65.73830000000001,-33.54169999999999,-33.78
4935,茂林-KY,2017Q1,光電業,43.91,29.032850000000018,-14.877149999999979,-33.88
3518,柏騰,2018Q2,其他電子業,19.2,12.68535833333333,-6.5146416666666696,-33.93
8454,富邦媒,2019Q2,數位雲端,258.185,170.10097500000015,-88.08402499999985,-34.12
3450,聯鈞,2018Q1,半導體業,65.72,42.926841666666675,-22.793158333333324,-34.68
1536,和大,2016Q4,,140.71,90.32850833333326,-50.38149166666675,-35.81
2412,中華電,2019Q2,通信網路業,110.44,70.80889166666667,-39.63110833333333,-35.88
9930,中聯資源,2019Q1,綠能環保,50.1,32.05586666666667,-18.044133333333335,-36.02
5234,達興材料,2018Q1,光電業,90.5925,57.84669166666667,-32.74580833333333,-36.15
3130,一零四,2018Q2,數位雲端,166.07,105.52651666666671,-60.543483333333285,-36.46
3532,台勝科,2019Q1,半導體業,115.22,72.75422499999999,-42.46577500000001,-36.86
4526,東台,2016Q3,,21.14,13.334575000000013,-7.805424999999987,-36.92
6415,矽力*-KY,2017Q2,半導體業,576.79,362.0122249999996,-214.77777500000036,-37.24
2478,大毅,2018Q1,電子零組件業,34.84,21.790916666666657,-13.049083333333346,-37.45
2497,怡利電,2018Q2,汽車工業,19.96,12.46374166666667,-7.496258333333332,-37.56
1786,科妍,2018Q1,生技醫療業,73.72,45.97738333333332,-27.742616666666677,-37.63
1102,亞泥,2017Q2,水泥工業,27.31,16.955566666666662,-10.354433333333336,-37.91
1558,伸興,2019Q2,電機機械,132.9975,82.44460000000001,-50.552899999999994,-38.01
2433,互盛電,2018Q1,其他電子業,47.05,29.09207500000001,-17.95792499999999,-38.17
8499,鼎炫-KY,2019Q1,其他電子業,107.145,66.24148333333332,-40.903516666666675,-38.18
1583,程泰,2018Q1,電機機械,60.185,37.12645833333335,-23.05854166666665,-38.31
1590,亞德客-KY,2017Q3,電機機械,425.97,262.07106666666647,-163.89893333333356,-38.48
3018,隆銘綠能,2018Q4,其他電子業,25.66,15.705633333333335,-9.954366666666665,-38.79
6224,聚鼎,2018Q1,電子零組件業,65.77,39.97016666666666,-25.79983333333334,-39.23
6449,鈺邦,2017Q1,電子零組件業,36.365,22.034274999999994,-14.330725000000008,-39.41
2069,運錩,2019Q1,鋼鐵工業,22.765,13.738399999999999,-9.026600000000002,-39.65
3059,華晶科,2016Q2,,25.64,15.349241666666662,-10.290758333333338,-40.14
4545,銘鈺,2020Q1,電子零組件業,29.29,17.518716666666663,-11.771283333333336,-40.19
2373,震旦行,2017Q1,其他電子業,60.31,35.98238333333335,-24.32761666666665,-40.34
6505,台塑化,2017Q2,油電燃氣業,109.28666666666668,65.17244166666671,-44.11422499999996,-40.37
5434,崇越,2020Q1,電子通路業,89.9,53.59540000000002,-36.304599999999986,-40.38
2731,雄獅,2018Q1,觀光餐旅,105.665,62.82173333333331,-42.84326666666669,-40.55
2031,新光鋼,2019Q2,鋼鐵工業,22.16,13.13824166666666,-9.02175833333334,-40.71
4551,智伸科,2018Q1,汽車工業,107.13,63.48345000000001,-43.64654999999998,-40.74
6177,達麗,2018Q2,建材營造,30.817500000000003,18.244491666666665,-12.573008333333338,-40.8
1321,大洋,2019Q2,塑膠工業,28.17,16.666575,-11.503425,-40.84
6141,柏承,2018Q1,電子零組件業,26.28,15.545766666666673,-10.734233333333329,-40.85
3376,新日興,2019Q2,電子零組件業,111.81,66.12389999999999,-45.68610000000001,-40.86
2355,敬鵬,2018Q1,電子零組件業,37.15,21.902158333333336,-15.247841666666663,-41.04
1736,喬山,2017Q2,運動休閒,32.76,19.310950000000002,-13.449049999999996,-41.05
4912,聯德控股-KY,2019Q2,電子零組件業,89.81,52.85017499999994,-36.95982500000006,-41.15
1717,長興,2018Q1,化學工業,25.275,14.82059166666666,-10.454408333333339,-41.36
1786,科妍,2016Q4,,42.34,24.772666666666673,-17.56733333333333,-41.49
3504,揚明光,2017Q2,光電業,36.22,21.16056666666668,-15.05943333333332,-41.58
2492,華新科,2018Q1,電子零組件業,108.89,63.56992500000005,-45.32007499999995,-41.62
6197,佳必琪,2018Q1,電子零組件業,29.08,16.92764166666667,-12.152358333333328,-41.79
9927,泰銘,2019Q1,其他,32.21,18.75035833333333,-13.45964166666667,-41.79
2421,建準,2018Q1,電子零組件業,39.69,22.972791666666666,-16.717208333333332,-42.12
3130,一零四,2018Q1,數位雲端,175.99,100.914275,-75.075725,-42.66
6206,飛捷,2016Q2,,101.36,58.05097499999997,-43.30902500000003,-42.73
1808,潤隆,2019Q2,建材營造,51.25,29.3219,-21.9281,-42.79
2385,群光,2018Q2,電子零組件業,69.75,39.89785833333329,-29.85214166666671,-42.8
6202,盛群,2018Q1,半導體業,74.9425,42.83674166666667,-32.10575833333333,-42.84
2228,劍麟,2017Q2,汽車工業,100.29,57.092891666666674,-43.19710833333333,-43.07
2327,國巨,2019Q4,電子零組件業,383.97,218.28345000000013,-165.6865499999999,-43.15
6282,康舒,2017Q1,電子零組件業,22.96,13.029125000000004,-9.930874999999997,-43.25
8046,南電,2017Q4,電子零組件業,26.16,14.538325000000004,-11.621674999999996,-44.43
9941,裕融,2017Q1,其他,87.61,48.644799999999975,-38.965200000000024,-44.48
1232,大統益,2019Q2,食品工業,117.2575,64.65233333333333,-52.60516666666666,-44.86
8482,商億-KY,2019Q2,居家生活,138.36,76.19661666666667,-62.16338333333334,-44.93
5388,中磊,2018Q1,通信網路業,67.47749999999999,36.65627500000001,-30.821224999999984,-45.68
2317,鴻海,2017Q1,其他電子業,90.42,49.09680833333333,-41.32319166666667,-45.7
6283,淳安,2018Q2,其他電子業,57.11,30.874033333333326,-26.235966666666673,-45.94
4562,穎漢,2018Q1,電機機械,36.87,19.932224999999992,-16.937775000000006,-45.94
8473,山林水,2019Q1,綠能環保,49.28,26.516066666666642,-22.76393333333336,-46.19
2327,國巨,2017Q1,電子零組件業,81.32,43.740583333333326,-37.57941666666667,-46.21
3004,豐達科,2019Q1,鋼鐵工業,95.0275,50.83484166666667,-44.192658333333334,-46.51
1733,五鼎,2017Q1,生技醫療業,31.9,17.010141666666662,-14.889858333333336,-46.68
1439,雋揚,2018Q1,建材營造,26.07,13.751400000000004,-12.318599999999996,-47.25
1321,大洋,2019Q4,塑膠工業,38.16,20.10515833333332,-18.054841666666675,-47.31
9802,鈺齊-KY,2020Q1,運動休閒,89.1,46.93525000000002,-42.16474999999998,-47.32
5225,東科-KY,2016Q2,,33.2,17.473083333333328,-15.726916666666675,-47.37
1232,大統益,2017Q2,食品工業,91.4525,47.997466666666675,-43.455033333333326,-47.52
6625,必應,2018Q2,其他,52.48,27.332416666666663,-25.147583333333333,-47.92
6166,凌華,2018Q2,電腦及週邊設備業,43.12,22.227133333333345,-20.892866666666652,-48.45
4142,國光生,2016Q2,,23.32,11.834708333333335,-11.485291666666665,-49.25
1707,葡萄王,2018Q2,生技醫療業,209.395,105.9419083333333,-103.45309166666671,-49.41
6209,今國光,2017Q2,光電業,27.71,13.944524999999999,-13.765475000000002,-49.68
8454,富邦媒,2016Q2,,203.96,102.59760833333324,-101.36239166666677,-49.7
8046,南電,2016Q2,,25.48,12.813025000000005,-12.666974999999995,-49.71
9958,世紀鋼,2019Q3,鋼鐵工業,73.16,36.701908333333314,-36.45809166666668,-49.83
3501,維熹,2019Q1,電子零組件業,52.39,26.27085833333334,-26.11914166666666,-49.86
2939,永邑-KY,2018Q1,貿易百貨,149.05,73.4823,-75.56770000000002,-50.7
6165,浪凡,2017Q1,數位雲端,36.05,17.72239999999999,-18.327600000000007,-50.84
2388,威盛,2018Q2,半導體業,44.33,21.706108333333322,-22.623891666666676,-51.04
3019,亞光,2019Q2,光電業,82.065,39.49969166666663,-42.56530833333337,-51.87
2731,雄獅,2016Q2,,91.12,43.693291666666674,-47.42670833333333,-52.05
6206,飛捷,2017Q1,電腦及週邊設備業,81.31,38.971175000000024,-42.33882499999998,-52.07
3545,敦泰,2019Q1,半導體業,25.07,12.007449999999997,-13.062550000000003,-52.1
2049,上銀,2019Q2,電機機械,271.83500000000004,127.34613333333328,-144.48886666666675,-53.15
3545,敦泰,2017Q1,半導體業,36.7275,17.16539999999999,-19.562100000000008,-53.26
2466,冠西電,2019Q1,光電業,33.03,15.392858333333344,-17.637141666666658,-53.4
1533,車王電,2017Q1,汽車工業,41.42,19.17953333333334,-22.240466666666663,-53.69
1598,岱宇,2018Q2,運動休閒,34.6,15.985983333333326,-18.614016666666675,-53.8
8016,矽創,2019Q1,半導體業,131.13,60.38589166666667,-70.74410833333332,-53.95
4763,材料-KY,2017Q2,化學工業,175.8,80.66688333333332,-95.1331166666667,-54.11
2375,凱美,2018Q1,電子零組件業,45.58,20.894225000000006,-24.685774999999992,-54.16
8070,長華*,2018Q1,電子通路業,138.67666666666665,62.992058333333354,-75.6846083333333,-54.58
6165,浪凡,2017Q2,數位雲端,40.620000000000005,18.411875,-22.208125000000006,-54.67
6504,南六,2016Q3,,153.79,69.47757500000003,-84.31242499999996,-54.82
6552,易華電,2018Q1,半導體業,61.185,27.557466666666663,-33.62753333333334,-54.96
6504,南六,2019Q1,其他,134.51,60.41215833333333,-74.09784166666665,-55.09
4148,全宇生技-KY,2018Q1,生技醫療業,131.27,58.50599166666666,-72.76400833333335,-55.43
2731,雄獅,2020Q1,觀光餐旅,57.12,25.33681666666665,-31.783183333333348,-55.64
6625,必應,2019Q1,其他,47.7,20.99567499999999,-26.70432500000001,-55.98
2727,王品,2017Q1,觀光餐旅,141.2,61.97875,-79.22125,-56.11
4968,立積,2017Q1,半導體業,76.33,33.337616666666655,-42.99238333333334,-56.32
2707,晶華,2016Q2,,161.7,70.54012500000002,-91.15987499999997,-56.38
2105,正新,2017Q1,橡膠工業,51.55,22.133299999999995,-29.416700000000002,-57.06
8454,富邦媒,2018Q1,數位雲端,221.03,94.14775000000002,-126.88224999999998,-57.4
8499,鼎炫-KY,2018Q1,其他電子業,87.75,36.98722499999999,-50.76277500000001,-57.85
6269,台郡,2020Q1,電子零組件業,99.8,42.06930833333333,-57.730691666666665,-57.85
2351,順德,2019Q1,半導體業,65.6,27.416833333333326,-38.183166666666665,-58.21
3044,健鼎,2019Q1,電子零組件業,97.67,40.82116666666667,-56.84883333333333,-58.21
4977,眾達-KY,2019Q1,通信網路業,98.57,40.68550000000001,-57.88449999999998,-58.72
1537,廣隆,2019Q1,電機機械,155.595,63.59620833333331,-91.99879166666669,-59.13
1760,寶齡富錦,2018Q3,生技醫療業,92.19,37.630250000000004,-54.559749999999994,-59.18
3454,晶睿,2019Q1,光電業,119.24,48.584900000000026,-70.65509999999998,-59.25
8482,商億-KY,2019Q1,居家生活,137.68,55.76824166666668,-81.91175833333332,-59.49
6504,南六,2018Q2,其他,166.995,67.45534166666667,-99.53965833333334,-59.61
1903,士紙,2019Q2,造紙工業,31.4475,12.4624,-18.985100000000003,-60.37
6153,嘉聯益,2017Q4,電子零組件業,41.875,16.59451666666667,-25.28048333333333,-60.37
6209,今國光,2018Q2,光電業,32.2,12.745700000000008,-19.454299999999996,-60.42
3533,嘉澤,2019Q1,電子零組件業,226.31,88.94988333333336,-137.36011666666664,-60.7
6115,鎰勝,2020Q1,電子零組件業,40.61,15.951375000000008,-24.658624999999994,-60.72
1527,鑽全,2017Q1,電機機械,78.82,30.79569999999999,-48.024300000000004,-60.93
6176,瑞儀,2018Q1,光電業,69.38,26.892533333333333,-42.48746666666666,-61.24
8210,勤誠,2020Q1,電腦及週邊設備業,80.0,30.619558333333348,-49.380441666666655,-61.73
3406,玉晶光,2017Q3,光電業,385.3475,147.36701666666656,-237.98048333333347,-61.76
2228,劍麟,2018Q1,汽車工業,84.44,30.757375000000007,-53.68262499999999,-63.57
3665,貿聯-KY,2019Q1,其他電子業,206.12,74.83438333333335,-131.28561666666667,-63.69
2360,致茂,2020Q1,其他電子業,119.32,42.12658333333334,-77.19341666666665,-64.69
3607,谷崧,2016Q2,,32.32,11.28333333333333,-21.03666666666667,-65.09
6409,旭隼,2017Q2,其他電子業,518.6,179.810925,-338.789075,-65.33
2439,美律,2019Q1,通信網路業,176.67,60.789774999999985,-115.880225,-65.59
1786,科妍,2017Q1,生技醫療業,36.23,12.441074999999996,-23.788925,-65.66
6214,精誠,2020Q1,資訊服務業,74.37,25.38458333333333,-48.98541666666667,-65.87
1419,新紡,2017Q2,紡織纖維,41.8,13.291008333333332,-28.508991666666667,-68.2
4912,聯德控股-KY,2017Q1,電子零組件業,113.4,34.24000833333335,-79.15999166666666,-69.81
3019,亞光,2017Q1,光電業,53.13,15.359650000000004,-37.77035,-71.09
3708,上緯投控,2016Q3,,70.68,20.29369166666667,-50.38630833333333,-71.29
2231,為升,2018Q1,汽車工業,399.7,114.43763333333332,-285.26236666666665,-71.37
5269,祥碩,2020Q1,半導體業,760.78,217.64278333333334,-543.1372166666666,-71.39
6271,同欣電,2017Q1,半導體業,129.97666666666666,37.14034166666667,-92.83632499999999,-71.43
4943,康控-KY,2017Q2,電子零組件業,137.54,38.47858333333333,-99.06141666666666,-72.02
2049,上銀,2017Q1,電機機械,200.8,55.81012499999999,-144.989875,-72.21
3257,虹冠電,2019Q2,半導體業,56.67,15.70765833333333,-40.962341666666674,-72.28
3018,隆銘綠能,2017Q3,其他電子業,72.305,19.77318333333334,-52.53181666666667,-72.65
4994,傳奇,2016Q4,,65.58333333333333,17.83896666666667,-47.74436666666666,-72.8
2308,台達電,2018Q1,電子零組件業,129.41,34.68491666666666,-94.72508333333334,-73.2
3532,台勝科,2017Q1,半導體業,99.7475,26.61494999999999,-73.13255000000001,-73.32
6451,訊芯-KY,2018Q3,半導體業,98.39,26.020574999999987,-72.369425,-73.55
4943,康控-KY,2017Q1,電子零組件業,104.25,27.394750000000002,-76.85525,-73.72
6414,樺漢,2018Q1,電腦及週邊設備業,373.8275,96.59210000000003,-277.23539999999997,-74.16
3016,嘉晶,2019Q4,半導體業,51.51,13.028933333333336,-38.48106666666666,-74.71
1558,伸興,2017Q1,電機機械,129.29,32.66792499999999,-96.622075,-74.73
9914,美利達,2017Q2,運動休閒,132.37,32.18154999999998,-100.18845000000002,-75.69
6533,晶心科,2018Q3,半導體業,111.29,26.56477500000002,-84.725225,-76.13
3708,上緯投控,2018Q2,綠能環保,86.505,20.057050000000004,-66.44794999999999,-76.81
6531,愛普*,2020Q1,半導體業,105.72,23.7863,-81.9337,-77.5
5269,祥碩,2019Q1,半導體業,537.3675000000001,119.32165833333342,-418.04584166666666,-77.8
3708,上緯投控,2018Q1,綠能環保,102.98,22.823800000000002,-80.1562,-77.84
9914,美利達,2019Q1,運動休閒,170.63,37.432841666666675,-133.19715833333333,-78.06
2492,華新科,2020Q1,電子零組件業,175.58,38.37535833333331,-137.2046416666667,-78.14
6415,矽力*-KY,2020Q1,半導體業,923.5,198.32221666666663,-725.1777833333333,-78.52
4958,臻鼎-KY,2019Q1,電子零組件業,91.39,18.36259166666667,-73.02740833333333,-79.91
9921,巨大,2018Q1,運動休閒,137.8,25.485191666666672,-112.31480833333333,-81.51
2439,美律,2018Q1,通信網路業,129.93,22.484875000000002,-107.445125,-82.69
1476,儒鴻,2019Q1,紡織纖維,404.4,69.15022500000002,-335.24977499999994,-82.9
2049,上銀,2020Q1,電機機械,231.85,16.261008333333336,-215.58899166666666,-92.99
