公司代號,year_quarter,季均價
2888,2017Q3,9.36
2888,2017Q4,10.46
2888,2018Q1,11.365
2888,2018Q2,9.02
2888,2018Q3,9.04
2888,2018Q4,9.64
2888,2019Q4,9.21
2888,NaT,8.533333333333333
2888A,2019Q4,44.975
2888A,NaT,44.27333333333333
2888B,NaT,42.855000000000004
2889,2017Q1,9.09
2889,2017Q2,9.38
2889,2017Q3,9.21
2889,2018Q1,10.06
2889,2018Q2,10.74
2889,2018Q3,10.355
2889,2019Q3,10.78
2889,2019Q4,11.02
2889,2020Q1,10.13
2889,NaT,11.973333333333334
2890,2016Q3,9.219999999999999
2890,2017Q3,9.455
2890,2018Q1,10.35
2890,2018Q2,11.18
2890,2018Q3,10.776666666666666
2890,2019Q2,12.45
2890,2019Q4,13.04
2890,2020Q1,11.3
2890,NaT,11.223333333333334
2891,2016Q3,18.74
2891,2017Q2,19.47
2891,2017Q3,19.814999999999998
2891,2018Q1,21.44
2891,2018Q2,21.97
2891,2018Q3,20.9625
2891,2018Q4,20.84
2891,2019Q4,22.2
2891,2020Q1,19.05
2891,NaT,19.413333333333334
2891B,2018Q1,60.84
2891B,2018Q2,61.7
2891B,2018Q3,62.13
2891B,2018Q4,62.84
2891B,2019Q1,64.1
2891B,2019Q2,64.38
2891B,2019Q3,64.93
2891B,2019Q4,65.87
2891B,2020Q1,63.69
2891B,NaT,65.10000000000001
2891C,2019Q2,61.08
2891C,2019Q3,63.01
2891C,2019Q4,63.06
2891C,2020Q1,61.6
2891C,NaT,62.626666666666665
2892,2017Q1,18.41
2892,2017Q2,19.66
2892,2017Q3,19.646666666666665
2892,2018Q2,20.67
2892,2018Q3,20.456666666666667
2892,2019Q2,22.5
2892,2019Q3,21.92
2892,2019Q4,23.45
2892,2020Q1,20.2
2892,NaT,21.486666666666668
2897,2017Q2,8.899999999999999
2897,2017Q3,8.52
2897,2017Q4,8.19
2897,2018Q1,8.0
2897,2018Q2,7.81
2897,2019Q2,7.5600000000000005
2897,NaT,6.91
2897A,2019Q1,10.48
2897A,2019Q3,9.94
2897A,NaT,10.229999999999999
2901,2016Q3,24.915
2901,2017Q3,25.8975
2901,2017Q4,24.63
2901,2018Q2,24.255000000000003
2901,2018Q3,24.06
2901,2018Q4,22.81
2901,2019Q1,23.58
2901,2020Q1,22.47
2901,NaT,24.3
2903,2016Q3,15.935
2903,2016Q4,15.33
2903,2017Q1,14.87
2903,2018Q1,15.91
2903,2018Q2,17.1575
2903,2019Q2,20.26
2903,2019Q3,23.92
2903,2019Q4,23.675
2903,NaT,24.959999999999997
2904,2016Q3,23.0
2904,2016Q4,20.08
2904,2017Q1,19.46
2904,2017Q2,18.15
2904,2017Q3,20.17
2904,2018Q3,19.905
2904,2019Q1,22.09
2904,2019Q2,23.61
2904,2019Q3,22.736666666666665
2904,NaT,25.19666666666667
2905,2017Q1,24.04
2905,2017Q4,24.423333333333336
2905,2018Q1,18.4
2905,2018Q3,18.185
2905,2018Q4,18.9
2905,2019Q4,21.64
2905,2020Q1,17.47
2905,NaT,22.613333333333333
2906,2017Q1,11.715
2906,2017Q2,10.84
2906,2018Q2,10.48
2906,2018Q3,10.89
2906,2019Q3,11.196666666666667
2906,NaT,13.86
2908,2017Q1,20.08
2908,2017Q2,21.6
2908,2017Q3,22.69
2908,2018Q2,22.6175
2908,2018Q3,22.15
2908,2018Q4,21.69
2908,2019Q1,20.72
2908,2019Q2,18.75
2908,NaT,23.38
2910,2016Q4,27.48
2910,2017Q1,27.83
2910,2017Q2,27.36
2910,2018Q2,28.46
2910,2018Q3,27.7875
2910,2018Q4,27.32
2910,2019Q4,29.54
2910,2020Q1,27.72
2910,NaT,34.839999999999996
2911,2016Q2,11.27
2911,2016Q3,10.55
2911,2016Q4,11.97
2911,2017Q3,11.87
2911,2018Q1,12.29
2911,2018Q2,10.6825
2911,2018Q3,7.63
2911,2018Q4,7.22
2911,2019Q1,7.46
2911,2019Q2,5.94
2911,NaT,6.886666666666667
2912,2016Q3,234.99
2912,2017Q2,273.22
2912,2017Q3,264.64
2912,2018Q1,294.05
2912,2018Q2,328.83
2912,2018Q3,316.295
2912,2018Q4,294.04
2912,2019Q1,304.92
2912,2019Q2,280.9
2912,NaT,275.66
2913,2017Q1,16.37
2913,2017Q2,15.715
2913,2017Q3,15.08
2913,2017Q4,15.6
2913,2018Q4,16.9125
2913,2019Q2,14.755
2913,NaT,16.66
2915,2017Q1,48.605000000000004
2915,2018Q1,56.07
2915,2018Q2,60.875
2915,2018Q4,77.4525
2915,2019Q1,73.86
2915,2019Q2,66.25
2915,NaT,68.23333333333333
2923,2016Q3,20.72
2923,2016Q4,18.67
2923,2017Q1,18.36
2923,2017Q2,18.71
2923,2018Q1,20.29
2923,2018Q3,19.94666666666667
2923,2019Q2,25.0
2923,NaT,25.926666666666666
2929,2016Q4,105.49666666666667
2929,2017Q4,105.6375
2929,2018Q2,85.89
2929,2018Q3,85.34
2929,2018Q4,98.21
2929,2019Q4,75.615
2929,NaT,36.47
2936,2017Q1,39.095
2936,2017Q2,30.11
2936,2017Q3,26.47
2936,2017Q4,26.72
2936,2018Q1,26.68
2936,2018Q4,24.24666666666667
2936,2019Q1,20.07
2936,2019Q2,14.05
2936,NaT,19.30666666666667
2939,2018Q1,149.05
2939,2018Q2,119.69
2939,2018Q3,106.15
2939,2018Q4,105.06
2939,2019Q1,97.62
2939,2019Q3,94.09
2939,NaT,123.31
3002,2017Q1,11.79
3002,2017Q2,13.5225
3002,2017Q3,10.58
3002,2017Q4,10.51
3002,2018Q1,9.83
3002,2018Q2,9.82
3002,2018Q3,9.99
3002,2019Q3,10.87
3002,2019Q4,10.48
3002,NaT,11.979999999999999
3003,2017Q1,43.91
3003,2017Q2,48.93
3003,2017Q3,67.32
3003,2017Q4,54.555
3003,2018Q1,43.77
3003,2018Q2,45.4
3003,2018Q3,40.72
3003,2018Q4,42.04
3003,2019Q4,40.45
3003,NaT,43.29333333333333
3004,2016Q2,51.3
3004,2016Q3,51.32
3004,2016Q4,48.48
3004,2017Q4,51.79
3004,2018Q1,52.43
3004,2018Q2,58.67
3004,2018Q3,58.085
3004,2019Q1,95.0275
3004,2019Q3,56.01
3004,NaT,57.18333333333334
3005,2017Q1,42.545
3005,2018Q1,42.2175
3005,2019Q1,47.885000000000005
3005,2020Q1,45.9
3005,NaT,46.376666666666665
3006,2016Q4,33.33
3006,2017Q2,38.76
3006,2017Q3,43.01
3006,2017Q4,41.1125
3006,2018Q1,31.58
3006,2018Q2,32.87
3006,2018Q3,31.25
3006,2019Q3,34.07
3006,2019Q4,34.335
3006,NaT,45.70333333333334
3008,2017Q1,4619.76
3008,2017Q2,4833.7
3008,2017Q3,4534.3475
3008,2017Q4,4110.26
3008,2018Q3,3851.0699999999997
3008,2019Q2,4102.82
3008,2019Q4,4826.4
3008,2020Q1,3925.69
3008,NaT,3664.0
3010,2016Q3,49.32
3010,2017Q2,50.67
3010,2017Q3,50.42
3010,2017Q4,55.3
3010,2018Q1,54.8675
3010,2018Q2,52.08
3010,2018Q3,54.13
3010,2019Q2,53.54
3010,2019Q4,53.125
3010,NaT,63.169999999999995
3011,2017Q1,8.155
3011,2017Q2,8.33
3011,2018Q2,10.22
3011,2018Q3,8.139999999999999
3011,2019Q2,6.0633333333333335
3011,NaT,6.45
3013,2017Q1,21.05
3013,2017Q2,20.5625
3013,2017Q4,16.909999999999997
3013,2018Q1,14.74
3013,2018Q2,17.77
3013,2019Q1,14.616666666666667
3013,2019Q2,11.05
3013,NaT,13.74
3014,2017Q1,35.56
3014,2017Q2,36.39
3014,2018Q1,34.57666666666666
3014,2018Q2,35.27
3014,2018Q3,34.38
3014,2019Q3,38.86
3014,2019Q4,44.26
3014,2020Q1,43.42
3014,NaT,68.10333333333334
3015,2016Q3,24.25
3015,2017Q1,22.08
3015,2017Q4,24.36
3015,2018Q1,25.77
3015,2018Q2,21.9025
3015,2018Q3,19.85
3015,2019Q1,20.44
3015,2020Q1,17.79
3015,NaT,33.25333333333333
3016,2017Q1,24.313333333333333
3016,2017Q4,34.445
3016,2018Q2,58.415
3016,2018Q3,44.45
3016,2019Q1,51.685
3016,2019Q4,51.51
3016,NaT,71.02666666666666
3017,2016Q2,26.93
3017,2017Q1,26.45
3017,2017Q3,27.97
3017,2017Q4,30.48
3017,2018Q1,24.88
3017,2019Q1,34.05
3017,2019Q2,37.03
3017,2019Q3,37.81666666666667
3017,NaT,59.410000000000004
3018,2017Q1,25.59
3018,2017Q2,43.77
3018,2017Q3,72.305
3018,2018Q1,58.1275
3018,2018Q2,31.08
3018,2018Q3,27.31
3018,2018Q4,25.66
3018,2019Q1,23.51
3018,2019Q2,19.85
3018,NaT,19.63
3019,2017Q1,53.13
3019,2017Q2,54.15
3019,2017Q3,109.33
3019,2017Q4,71.75
3019,2018Q1,66.98
3019,2018Q2,89.49
3019,2019Q2,82.065
3019,2019Q4,95.74
3019,2020Q1,67.5
3019,NaT,70.92333333333333
3021,2016Q4,13.31
3021,2017Q2,15.17
3021,2017Q3,15.7825
3021,2017Q4,15.13
3021,2018Q2,14.985
3021,2019Q1,14.78
3021,2019Q3,14.336666666666666
3021,NaT,15.056666666666667
3022,2017Q1,45.925000000000004
3022,2017Q2,38.93
3022,2017Q3,38.17
3022,2017Q4,37.65
3022,2018Q1,34.1
3022,2018Q3,33.39
3022,2019Q3,51.6
3022,2019Q4,43.230000000000004
3022,NaT,47.25666666666667
3023,2016Q3,72.535
3023,2017Q3,78.59
3023,2017Q4,82.52
3023,2018Q3,84.06
3023,2019Q1,95.99
3023,2019Q2,110.23
3023,2019Q3,125.565
3023,2020Q1,113.72
3023,NaT,181.39333333333335
3024,2017Q1,9.98
3024,2017Q2,7.2375
3024,2017Q3,7.27
3024,2018Q3,6.9325
3024,2019Q2,6.61
3024,2019Q4,7.654999999999999
3024,NaT,11.346666666666666
3025,2016Q4,11.55
3025,2017Q2,15.86
3025,2017Q3,19.463333333333335
3025,2018Q2,24.91
3025,2018Q3,21.1
3025,2018Q4,22.39
3025,2019Q2,18.69
3025,NaT,25.99666666666667
3026,2017Q1,38.28
3026,2017Q2,41.010000000000005
3026,2017Q4,99.98
3026,2018Q1,120.26
3026,2018Q2,225.91
3026,2018Q3,122.1225
3026,2018Q4,90.82
3026,2019Q1,108.95
3026,2020Q1,91.06
3026,NaT,115.69666666666667
3027,2017Q1,12.5325
3027,2017Q2,10.66
3027,2017Q4,9.295
3027,2018Q1,9.1
3027,2019Q1,10.12
3027,2019Q2,7.6575
3027,NaT,17.113333333333333
3028,2016Q3,18.18
3028,2017Q2,18.700000000000003
3028,2017Q4,20.13
3028,2018Q1,22.58
3028,2018Q2,22.9625
3028,2018Q3,22.99
3028,2019Q2,19.996666666666666
3028,NaT,20.5
3029,2017Q1,18.854999999999997
3029,2017Q3,19.560000000000002
3029,2018Q1,22.31
3029,2018Q2,21.44333333333333
3029,2019Q1,24.44
3029,2019Q2,28.7
3029,2019Q3,34.46
3029,2019Q4,29.765
3029,NaT,39.199999999999996
3030,2016Q2,43.28
3030,2017Q1,41.50666666666667
3030,2018Q1,53.83
3030,2018Q2,55.6725
3030,2018Q3,50.37
3030,2019Q1,50.894999999999996
3030,2020Q1,45.74
3030,NaT,58.343333333333334
3031,2017Q1,17.37
3031,2017Q2,17.225
3031,2017Q4,14.405
3031,2018Q1,11.15
3031,2018Q2,12.32
3031,2018Q3,11.85
3031,2019Q3,14.76
3031,2019Q4,14.450000000000001
3031,NaT,14.853333333333333
3032,2016Q4,43.196666666666665
3032,2017Q2,36.224999999999994
3032,2017Q3,33.98
3032,2017Q4,29.58
3032,2018Q1,26.2
3032,2018Q2,27.88
3032,2018Q3,27.19
3032,2019Q1,26.895
3032,2019Q3,22.96
3032,NaT,39.85
3033,2016Q2,17.95
3033,2016Q3,17.43
3033,2017Q1,16.74
3033,2017Q4,19.49
3033,2018Q1,21.37
3033,2018Q3,19.86
3033,2018Q4,18.04
3033,2019Q2,15.605
3033,NaT,17.64
3034,2016Q2,115.87
3034,2017Q2,117.19
3034,2018Q1,133.98
3034,2018Q2,142.58
3034,2018Q3,145.615
3034,2019Q1,180.61
3034,2019Q2,175.53
3034,2019Q4,199.125
3034,NaT,265.24333333333334
3035,2016Q2,37.37
3035,2017Q2,39.03
3035,2017Q3,44.82
3035,2017Q4,61.71
3035,2018Q1,61.3325
3035,2018Q3,46.535
3035,2019Q3,50.81333333333333
3035,NaT,46.923333333333325
3036,2017Q1,45.355000000000004
3036,2017Q3,46.46
3036,2017Q4,43.07
3036,2018Q1,39.45
3036,2018Q2,40.1
3036,2018Q3,39.22
3036,2018Q4,39.16
3036,2019Q4,39.125
3036,NaT,39.10333333333333
3036A,NaT,48.41
3037,2017Q1,15.66
3037,2017Q2,17.85
3037,2017Q3,17.21
3037,2018Q1,18.876666666666665
3037,2018Q4,23.08
3037,2019Q1,27.64
3037,2019Q2,32.94
3037,2019Q3,44.36
3037,2019Q4,38.345
3037,NaT,68.93
3038,2016Q2,11.57
3038,2017Q1,10.053333333333333
3038,2017Q3,9.754999999999999
3038,2017Q4,9.81
3038,2018Q1,9.63
3038,2019Q1,14.44
3038,2019Q2,15.51
3038,2019Q3,17.416666666666668
3038,NaT,19.723333333333333
3040,2017Q1,41.35
3040,2017Q2,44.49333333333333
3040,2018Q1,45.822500000000005
3040,2018Q2,36.79
3040,2018Q3,31.81
3040,2019Q1,28.82
3040,2019Q2,29.14
3040,NaT,37.196666666666665
3041,2016Q2,16.59
3041,2016Q3,16.16
3041,2017Q3,17.635
3041,2017Q4,12.33
3041,2018Q1,12.08
3041,2018Q2,13.37
3041,2018Q3,9.69
3041,2019Q3,13.39
3041,2019Q4,17.32
3041,NaT,25.886666666666667
3042,2016Q3,44.605000000000004
3042,2017Q1,39.79
3042,2017Q2,38.87
3042,2017Q3,38.1
3042,2018Q1,33.795
3042,2018Q2,33.38
3042,2019Q2,34.14
3042,2019Q3,40.68
3042,2019Q4,46.12
3042,2020Q1,46.15
3042,NaT,72.48666666666666
3043,2017Q2,2.685
3043,2018Q1,2.356666666666667
3043,2019Q1,2.54
3044,2017Q1,84.36
3044,2017Q2,92.77
3044,2017Q3,104.75
3044,2017Q4,92.5525
3044,2018Q1,81.78
3044,2019Q1,97.67
3044,2019Q2,104.11
3044,2019Q3,115.65
3044,2019Q4,111.31
3044,NaT,120.66666666666667
3045,2016Q3,111.925
3045,2017Q2,106.97666666666667
3045,2017Q3,110.4
3045,2018Q1,107.91499999999999
3045,2018Q2,110.16
3045,2019Q2,112.27250000000001
3045,NaT,101.78000000000002
3046,2016Q2,5.18
3046,2016Q3,4.32
3046,2018Q1,21.02
3046,2019Q1,23.07
3046,2019Q2,17.849999999999998
3046,NaT,16.676666666666666
3047,2017Q1,10.6375
3047,2017Q2,9.14
3047,2018Q2,10.45
3047,2018Q3,10.103333333333333
3047,2019Q2,9.69
3047,NaT,12.94
3048,2016Q3,17.119999999999997
3048,2017Q1,16.01
3048,2017Q4,19.38
3048,2018Q1,16.85
3048,2018Q2,14.2
3048,2018Q3,13.49
3048,2019Q3,17.92
3048,2019Q4,16.735
3048,NaT,19.933333333333334
3049,2017Q1,10.692499999999999
3049,2017Q3,8.565000000000001
3049,2017Q4,8.0
3049,2018Q2,7.99
3049,2019Q1,10.83
3049,2019Q2,13.88
3049,2019Q3,12.719999999999999
3049,NaT,10.766666666666666
3050,2016Q3,10.41
3050,2017Q3,11.705
3050,2018Q1,12.07
3050,2018Q2,11.045
3050,2018Q3,11.03
3050,2019Q3,10.85
3050,NaT,13.51
3051,2016Q2,4.24
3051,2016Q4,4.3100000000000005
3051,2017Q4,4.4125
3051,2018Q1,3.15
3051,2018Q2,3.87
3052,2016Q2,8.69
3052,2017Q2,8.753333333333332
3052,2018Q1,9.05
3052,2018Q2,9.0575
3052,2018Q3,8.25
3052,2019Q3,11.82
3052,2019Q4,11.065
3052,NaT,12.469999999999999
3054,2016Q4,20.506666666666664
3054,2017Q1,18.03
3054,2017Q2,20.64
3054,2018Q1,19.4
3054,2018Q3,24.66
3054,2018Q4,25.92
3054,2019Q4,25.98
3054,2020Q1,24.43
3054,NaT,23.540000000000003
3055,2016Q3,16.9
3055,2017Q3,21.19
3055,2017Q4,23.06
3055,2018Q1,27.925
3055,2018Q2,27.4
3055,2018Q3,25.8
3055,2019Q1,24.88
3055,2019Q4,29.1
3055,2020Q1,29.33
3055,NaT,32.483333333333334
3056,2017Q1,19.7625
3056,2018Q1,21.81
3056,2018Q2,19.44
3056,2018Q3,21.01
3056,2019Q3,23.86
3056,2019Q4,28.89
3056,NaT,37.086666666666666
3057,2016Q3,14.120000000000001
3057,2016Q4,12.98
3057,2017Q1,11.15
3057,2017Q2,10.27
3057,2017Q3,8.88
3057,2017Q4,11.08
3057,2018Q3,8.083333333333334
3057,2018Q4,7.16
3057,2019Q1,7.65
3057,2019Q2,4.74
3057,NaT,8.049999999999999
3058,2016Q4,10.4
3058,2017Q2,8.8
3058,2017Q3,9.06
3058,2018Q2,7.993333333333333
3058,2018Q3,7.76
3058,2019Q1,7.26
3058,2019Q2,5.29
3058,NaT,8.22
3059,2016Q2,25.64
3059,2017Q2,24.77
3059,2017Q3,31.94666666666667
3059,2018Q2,30.7175
3059,2018Q3,25.5
3059,2019Q2,22.313333333333333
3059,NaT,28.573333333333334
3060,2016Q2,35.43
3060,2016Q3,31.26
3060,2016Q4,29.24
3060,2017Q1,27.28
3060,2017Q3,23.34
3060,2017Q4,16.86
3060,2018Q1,15.49
3060,2018Q2,16.91
3060,2018Q3,13.68
3060,2018Q4,14.02
3060,2019Q1,13.72
3060,2019Q2,14.05
3060,NaT,14.586666666666666
3062,2017Q1,19.6425
3062,2017Q2,19.25
3062,2018Q1,16.913333333333334
3062,2018Q2,16.11
3062,2019Q2,15.13
3062,2019Q3,16.59
3062,NaT,15.986666666666666
3090,2017Q1,26.68
3090,2017Q2,29.060000000000002
3090,2017Q4,34.74
3090,2018Q1,47.98
3090,2018Q2,68.0175
3090,2018Q3,55.73
3090,2018Q4,49.34
3090,2019Q2,47.53
3090,NaT,49.296666666666674
3094,2016Q3,22.98
3094,2017Q2,24.9125
3094,2017Q4,21.85
3094,2018Q1,18.07
3094,2018Q2,19.99
3094,2018Q3,17.89
3094,2019Q1,17.935
3094,2020Q1,17.39
3094,NaT,21.563333333333333
3130,2016Q3,147.5
3130,2017Q2,157.70666666666668
3130,2018Q1,175.99
3130,2018Q2,166.07
3130,2018Q3,169.66
3130,2019Q1,164.63
3130,2019Q3,140.7
3130,NaT,153.79666666666665
3138,NaT,120.25
3149,2016Q4,20.775
3149,2017Q3,19.63
3149,2017Q4,11.99
3149,2018Q1,9.16
3149,2018Q2,13.11
3149,2018Q3,12.1
3149,2019Q1,10.33
3149,2019Q2,5.75
3149,NaT,12.773333333333333
3164,2017Q1,22.705
3164,2017Q3,24.01
3164,2018Q1,26.39
3164,2018Q2,28.6875
3164,2018Q3,26.88
3164,2018Q4,25.74
3164,2019Q3,22.86
3164,NaT,23.903333333333336
3167,2017Q1,34.69
3167,2017Q2,32.86
3167,2017Q3,46.57
3167,2017Q4,51.09
3167,2018Q1,48.155
3167,2018Q3,39.795
3167,2018Q4,32.57
3167,2019Q2,38.68000000000001
3167,NaT,44.24
3189,2017Q1,80.66999999999999
3189,2017Q3,62.495
3189,2017Q4,54.32
3189,2018Q2,44.989999999999995
3189,2018Q3,40.37
3189,2019Q2,43.73
3189,2019Q4,47.545
3189,NaT,71.14999999999999
3209,2016Q2,26.32
3209,2016Q3,25.61
3209,2017Q1,21.4
3209,2017Q2,20.66
3209,2017Q3,20.19
3209,2017Q4,18.53
3209,2018Q2,17.995
3209,2018Q3,18.94
3209,2019Q3,18.53
3209,2019Q4,19.28
3209,NaT,21.516666666666666
3229,2016Q2,10.36
3229,2017Q2,23.52
3229,2017Q3,18.57
3229,2017Q4,18.33
3229,2018Q1,20.2
3229,2018Q4,15.229999999999999
3229,2019Q1,12.56
3229,2019Q2,9.75
3229,NaT,10.719999999999999
3231,2017Q1,27.21
3231,2017Q2,26.310000000000002
3231,2017Q3,23.08
3231,2018Q1,19.815
3231,2018Q2,22.52
3231,2019Q2,23.6
3231,2019Q3,25.41
3231,2019Q4,26.165
3231,NaT,31.313333333333333
3257,2016Q3,38.39
3257,2017Q3,57.06
3257,2018Q2,54.815
3257,2019Q2,56.67
3257,NaT,77.78333333333333
3266,2016Q3,11.594999999999999
3266,2016Q4,11.77
3266,2017Q4,11.21
3266,2018Q2,12.32
3266,2018Q3,11.532499999999999
3266,2019Q3,14.02
3266,2019Q4,13.925
3266,NaT,14.156666666666666
3296,2017Q1,20.384999999999998
3296,2017Q3,17.0775
3296,2017Q4,14.35
3296,2018Q1,14.8
3296,2019Q1,17.31
3296,2019Q2,15.1325
3296,NaT,14.543333333333335
3305,2017Q1,29.4975
3305,2017Q2,25.49
3305,2017Q3,23.3
3305,2017Q4,21.62
3305,2018Q1,19.46
3305,2018Q2,19.91
3305,2018Q3,20.71
3305,2019Q3,24.23
3305,2019Q4,22.175
3305,NaT,25.923333333333332
3308,2016Q3,7.970000000000001
3308,2017Q3,8.55
3308,2018Q1,8.0175
3308,2018Q2,6.53
3308,2018Q3,5.88
3308,2018Q4,6.04
3308,2019Q1,5.87
3308,2019Q2,4.71
3308,NaT,6.766666666666667
3311,2017Q1,16.93
3311,2017Q2,18.22
3311,2017Q3,18.5925
3311,2017Q4,15.57
3311,2018Q1,13.02
3311,2018Q2,15.49
3311,2018Q3,14.46
3311,2019Q3,15.57
3311,2019Q4,24.795
3311,NaT,31.790000000000003
3312,2016Q3,7.29
3312,2017Q1,6.395
3312,2018Q2,11.19
3312,2018Q3,12.0675
3312,2019Q3,16.12
3312,2019Q4,14.18
3312,NaT,14.469999999999999
3315,2016Q3,17.46
3315,2017Q2,26.57
3315,2017Q3,26.84
3321,2016Q2,14.6
3321,2016Q3,13.03
3321,2017Q3,16.27
3321,2017Q4,16.78
3321,2018Q1,13.567499999999999
3321,2018Q3,13.69
3321,2019Q2,11.46
3321,2019Q4,12.24
3321,NaT,14.839999999999998
3338,2016Q4,33.09
3338,2017Q2,28.0025
3338,2017Q4,22.134999999999998
3338,2018Q4,30.92
3338,2019Q1,35.85
3338,2019Q2,58.23
3338,2019Q3,90.10000000000001
3338,NaT,73.42666666666666
3346,2017Q1,91.1
3346,2017Q2,70.08
3346,2017Q3,59.51
3346,2017Q4,47.28
3346,2018Q1,37.69
3346,2018Q2,35.71
3346,2018Q3,34.41
3346,2018Q4,32.67
3346,2019Q2,24.990000000000002
3346,NaT,34.836666666666666
3356,2016Q2,43.99
3356,2016Q3,39.94
3356,2016Q4,40.88
3356,2017Q1,40.59
3356,2017Q4,30.136666666666667
3356,2018Q1,31.78
3356,2019Q1,32.887499999999996
3356,2019Q2,20.34
3356,NaT,26.96666666666667
3376,2016Q3,93.71000000000001
3376,2016Q4,83.94
3376,2017Q2,81.715
3376,2017Q3,88.24
3376,2018Q3,85.85
3376,2019Q1,107.78
3376,2019Q2,111.81
3376,2019Q3,125.76
3376,2019Q4,125.37
3376,2020Q1,117.58
3376,NaT,141.68
3380,2017Q1,23.38
3380,2017Q2,25.185
3380,2017Q3,21.58
3380,2018Q1,16.415
3380,2018Q2,19.97
3380,2018Q3,19.33
3380,2019Q3,21.7
3380,NaT,28.866666666666664
3383,2016Q3,2.96
3383,2016Q4,2.75
3383,2017Q2,3.7649999999999997
3383,2017Q4,3.025
3383,2018Q1,1.8
3383,2018Q2,1.37
3383,NaT,4.14
3406,2017Q1,237.05
3406,2017Q2,312.0
3406,2017Q3,385.34749999999997
3406,2018Q2,291.3566666666666
3406,2018Q3,358.31
3406,2019Q2,430.55
3406,2019Q4,495.02
3406,2020Q1,412.49
3406,NaT,600.11
3413,2017Q1,107.78
3413,2017Q2,163.83
3413,2017Q3,214.51
3413,2018Q1,179.70499999999998
3413,2018Q2,138.94
3413,2018Q3,119.12
3413,2019Q2,118.74
3413,2019Q4,155.92
3413,NaT,192.54
3416,2017Q1,57.67
3416,2017Q2,54.375
3416,2017Q3,50.32
3416,2017Q4,55.67
3416,2018Q3,52.50666666666666
3416,2019Q2,52.82
3416,2019Q4,53.480000000000004
3416,NaT,70.11
3419,2017Q1,20.59
3419,2017Q2,20.465
3419,2018Q1,18.459999999999997
3419,2018Q2,17.71
3419,2018Q3,15.02
3419,2019Q3,16.026666666666667
3419,NaT,16.156666666666666
3432,2017Q1,13.21
3432,2017Q2,13.203333333333333
3432,2018Q1,14.9
3432,2018Q2,15.92
3432,2018Q3,15.5525
3432,2019Q1,13.685
3432,2019Q2,9.86
3432,NaT,13.046666666666667
3437,2017Q1,25.94
3437,2017Q2,36.48
3437,2017Q3,36.86
3437,2017Q4,32.207499999999996
3437,2018Q1,17.75
3437,2018Q2,18.48
3437,2018Q3,14.57
3437,2018Q4,15.82
3437,2019Q4,15.565000000000001
3437,NaT,23.116666666666664
3443,2017Q1,107.44
3443,2017Q2,122.3
3443,2017Q3,199.9
3443,2017Q4,274.57
3443,2018Q1,282.89
3443,2018Q3,213.43
3443,2018Q4,247.62
3443,2019Q4,218.60000000000002
3443,NaT,277.8
3450,2016Q2,149.77
3450,2017Q1,126.51666666666667
3450,2017Q2,117.95
3450,2017Q3,108.74
3450,2017Q4,67.97
3450,2018Q1,65.72
3450,2018Q2,72.22
3450,2018Q3,54.96
3450,2019Q1,59.97
3450,2020Q1,67.9
3450,NaT,69.06666666666666
3454,2016Q3,87.39
3454,2017Q2,83.22
3454,2017Q3,96.27
3454,2017Q4,89.355
3454,2018Q4,98.33
3454,2019Q1,119.24
3454,2019Q2,99.1925
3454,NaT,79.36
3481,2017Q1,12.38
3481,2017Q2,13.775
3481,2017Q3,11.71
3481,2018Q1,10.41
3481,2018Q2,10.05
3481,2018Q3,7.33
3481,2018Q4,7.08
3481,2019Q1,8.21
3481,2019Q2,6.2
3481,NaT,10.336666666666666
3494,2016Q2,12.21
3494,2016Q3,11.3
3494,2017Q3,12.83
3494,2017Q4,9.795
3494,2018Q1,7.19
3494,2018Q2,5.89
3494,2018Q3,4.37
3494,2018Q4,4.87
3494,2019Q1,5.01
3494,2019Q4,3.45
3494,NaT,4.673333333333333
3501,2016Q2,53.29
3501,2016Q3,53.1
3501,2017Q2,52.86
3501,2017Q4,53.7525
3501,2018Q1,51.9
3501,2019Q1,52.39
3501,2019Q2,41.77
3501,NaT,47.35666666666666
3504,2017Q1,35.66
3504,2017Q2,36.22
3504,2017Q3,63.46333333333333
3504,2018Q2,102.1275
3504,2018Q3,92.75
3504,2019Q2,74.45
3504,NaT,61.17333333333334
3514,2016Q2,18.16
3514,2016Q3,16.29
3514,2016Q4,18.03
3514,2017Q1,17.35
3514,2017Q4,14.38
3515,2016Q2,42.85
3515,2017Q2,60.25
3515,2017Q3,76.86
3515,2018Q1,69.735
3515,2018Q2,63.21
3515,2018Q3,61.39
3515,2019Q3,69.67
3515,2019Q4,78.09
3515,2020Q1,98.91
3515,NaT,167.04333333333332
3518,2016Q2,22.81
3518,2016Q3,21.58
3518,2017Q3,36.32
3518,2017Q4,29.61
3518,2018Q1,16.71
3518,2018Q2,19.2
3518,2018Q3,20.39
3518,2019Q3,21.91
3518,2019Q4,33.15
3518,2020Q1,22.03
3518,NaT,32.556666666666665
3519,2016Q2,17.7
3519,2016Q3,15.18
3519,2016Q4,17.82
3519,2017Q4,14.665
3528,2017Q1,32.6
3528,2017Q2,34.54
3528,2017Q3,36.3
3528,2017Q4,35.28
3528,2018Q2,33.510000000000005
3528,2019Q2,40.21
3528,2019Q3,37.02666666666667
3528,NaT,40.78666666666667
3530,2018Q3,89.715
3530,2019Q3,101.77000000000001
3530,2020Q1,95.66
3530,NaT,100.13333333333333
