代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),季度,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1711,永光,16.65,-0.15,-0.89,0.11,0.22,0.21,0.15,0.1,0.07,0.02,0.08,-0.01,0.06,0.22,0.08,0.08,2019Q1,,,,,,,,,,,,
1712,興農,40.65,0,0,0.74,1.13,0.98,1.26,0.55,0.76,0.67,0.59,0.49,0.81,0.55,0.58,0.56,2019Q1,,,,,,,,,,,,
1713,國化,50.5,-0.1,-0.2,1.21,0.3,0.31,0.77,0.51,0.59,0.62,0.76,0.35,0.41,2.25,0.31,7.34,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
1714,和桐,8.54,+0.05,+0.59,0.12,0.17,0.07,0.11,0.02,0.14,0.17,0.19,0.1,0.29,-0.02,0.08,0.06,2019Q1,,,,,,,,,,,,
1717,長興,26.7,-0.5,-1.84,0.42,0.72,0.72,0.41,0.29,0.12,0.3,0.51,0.35,0.38,0.38,0.39,0.41,2019Q1,,,,,,,,,,,,
1718,中纖,6.18,-0.19,-2.98,-0.18,-0.15,-0.13,-0.27,-0.46,-0.34,-0.17,0,-0.67,0.01,0.07,0.14,-0.19,2019Q1,,,,,,,,,,,,
1720,生達,57,-0.1,-0.18,1.18,0.97,1.28,1.34,0.98,1.18,1.33,1.25,0.9,1.41,1.21,1.22,1.09,2019Q1,,,,,,,,,,,,
1722,台肥,49,-0.25,-0.51,0.73,0.79,0.79,0.64,0.5,0.52,2.65,0.62,0.21,0.33,0.46,0.75,0.46,2019Q1,,,,,,,,,,,,
1723,中碳,92.8,+0.6,+0.65,1.56,1.48,2.41,1.93,1.52,1.4,2.08,1.45,1.25,1.2,1.49,1.48,1.03,2019Q1,,,,,,,,,,,,
1725,元禎,28.2,-0.85,-2.93,0.41,0.29,0.5,0.99,0.07,0.11,0.22,0.69,0.09,0.25,0.34,1.08,0.24,2019Q1,,,,,,,,,,,,
1726,永記,74.3,-0.6,-0.8,1.29,1.35,1.27,1.07,1.35,1.3,1.17,1.35,1.31,1.48,1.18,1.16,1.46,2019Q1,,,,,,,,,,,,
1727,中華化,22.75,-0.25,-1.09,0.17,0.37,0.31,-0.09,0.52,0.27,0.14,0.06,-0.08,-0.01,0.22,0.22,0.07,2019Q1,,,,,,,,,,,,
1730,花仙子,53,-0.5,-0.93,0.97,1.39,0.87,1.06,0.69,1.16,0.86,0.81,0.82,0.82,1.04,1.08,1.01,2019Q1,,,,,,,,,,,,
1731,美吾華,21.75,-0.15,-0.68,0.32,0.37,0.34,0.34,0.17,0.4,0.36,0.3,0.22,0.44,0.35,0.3,0.22,2019Q1,,,,,,,,,,,,
1732,毛寶,22.8,-0.1,-0.44,0.02,0.03,0.15,0.05,-0.11,-0.05,0.02,0.01,-0.12,0.11,0.12,0.08,-0.01,2019Q1,,,,,,,,,,,,
1733,五鼎,31.55,+0.85,+2.77,0.35,0.46,0.29,0.64,0.43,0.36,0.27,0.38,0.15,0.29,0.27,0.33,0.38,2019Q1,,,,,,,,,,,,
1734,杏輝,30.95,+0.05,+0.16,0.45,0.35,0.52,0.41,0.07,0.48,0.65,0.45,0.66,0.66,0.39,0.26,0.45,2019Q1,,,,,,,,,,,,
1735,日勝化,15.8,-0.15,-0.94,0.17,-0.08,0.17,0.04,0.22,0.21,0.01,0.3,0.24,0.3,0.22,0.19,0.25,2019Q1,,,,,,,,,,,,
1736,喬山,181.5,-1.5,-0.82,0.98,0.27,-1.36,0.74,1.77,-2.14,1.1,1.22,2.16,-0.46,0.96,1.57,5.94,2019Q1,,,,,,,,,,,,
1737,臺鹽,31.3,-0.1,-0.32,0.46,0.64,0.23,0.81,0.45,0.54,0.19,0.76,0.01,0.52,0.5,0.45,0.38,2019Q1,,,,,,,,,,,,
1752,南光,35.5,-0.15,-0.42,0.66,0.41,0.74,0.74,1.6,0.93,0.92,0.46,-0.34,0.54,0.44,0.58,0.86,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
1760,寶齡富錦,66.1,-1.2,-1.78,0.37,0.46,1.88,0.91,-1.13,0.26,0.2,0.09,0.35,0.51,0.23,0.32,0.38,2019Q1,,,,,,,,,,,,
1762,中化生,27.9,-0.3,-1.06,0.84,1.65,1.91,1.56,0.9,2.31,0.38,0.15,0.57,0.52,0.27,-0.11,-0.01,2019Q1,,,,,,,,,,,,
1773,勝一,131.5,-4,-2.95,1.77,2.4,1.94,1.9,1.53,1.47,1.64,1.55,1.65,1.6,1.85,1.91,1.85,2019Q1,,,,,,,,,,,,
1776,展宇,17.9,0,0,0.12,0.26,-0.01,0,0.02,0.08,-0.05,0.09,0.27,0.24,0.18,0.23,0.13,2019Q1,,,,,,,,,,,,
1783,和康生,41.2,+0.6,+1.48,0.48,0.27,0.4,0.47,0.51,0.52,0.74,0.47,0.2,0.32,0.66,0.56,0.59,2019Q1,,,,,,,,,,,,
1786,科妍,94.4,-1.6,-1.67,0.7,0.41,0.6,0.69,0.45,0.5,0.77,0.81,0.59,0.76,1,0.82,0.95,2019Q1,,,,,,,,,,,,
1789,神隆,18.2,-0.55,-2.93,0.1,0.1,0.14,0.08,0.13,0.05,0.07,0.04,0.2,0.18,0.09,0.03,0.12,2019Q1,,,,,,,,,,,,
1795,美時,216,-4.5,-2.04,3.89,1.72,1.26,7.97,0.64,4.58,4.85,4.76,1.53,3.96,5.09,5.98,4.33,2019Q1,,,,,,,,,,,,
1805,寶徠,15.05,+0.1,+0.67,0.04,-0.21,-0.15,-0.13,-0.61,-0.31,-0.14,-0.02,-0.9,0.2,0.42,0.17,2.18,2019Q1,,,,,,,,,,,,
1806,冠軍,11.2,+0.15,+1.36,-0.01,-0.03,-0.15,0.13,-0.4,-0.08,-0.07,0.15,0,0.03,0.01,0.18,0.09,2019Q1,,,,,,,,,,,,
1808,潤隆,31.75,-1.1,-3.35,1.85,0.11,0,-0.23,0.49,1.89,3,9.2,2.98,0.75,3.82,0.45,-0.25,2019Q1,,,,,,,,,,,,
1809,中釉,15.65,-0.1,-0.63,0.05,0.1,0.21,0.23,-0.16,-0.08,0.02,0.01,-0.05,0.11,0.04,0.12,0.06,2019Q1,,,,,,,,,,,,
1810,和成,17.75,+0.1,+0.57,0.06,0.26,0.14,0.02,0.01,-0.04,0.03,-0.04,0.11,-0.06,0.09,0.16,0.01,2019Q1,,,,,,,,,,,,
1817,凱撒衛,44.8,-0.75,-1.65,0.97,0.78,1.01,1.14,1.11,0.46,0.64,0.82,1.35,0.93,1.12,1.01,1.31,2019Q1,,,,,,,,,,,,
1904,正隆,17.85,-0.35,-1.92,0.3,0.67,1.12,0.2,0.28,0.31,-0.02,0.12,0.42,0.25,0.14,0.05,0.11,2019Q1,,,,,,,,,,,,
1906,寶隆,12.55,-0.35,-2.71,0.27,0.26,2.39,0.38,-0.21,-0.28,0.51,0.16,-0.2,0.3,-0.12,-0.19,0.27,2019Q1,,,,,,,,,,,,
1907,永豐餘,26.3,-0.55,-2.05,0.28,0.15,0.31,0.88,-0.03,0,0.12,0.68,0.3,0.17,0.01,0.47,0.34,2019Q1,,,,,,,,,,,,
2002,中鋼,20.9,-0.45,-2.11,0.11,0.7,0.65,0.12,-0.33,-0.05,0.06,-0.05,0.14,0.04,0.09,-0.01,0.01,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
2006,東和鋼鐵,63,-1.4,-2.17,1.51,1.76,1.83,0.74,1.14,1.55,1.49,1.59,1.84,1.5,1.59,1.48,1.57,2019Q1,,,,,,,,,,,,
2008,高興昌,24.05,-0.45,-1.84,0.25,0.01,0.15,0.26,0.13,0.3,1.72,0.22,0,0,0.18,0.16,-0.09,2019Q1,,,,,,,,,,,,
2009,第一銅,33.3,-1.4,-4.03,0.1,0.02,-0.03,0.49,0.06,0.01,-0.17,0.21,-0.09,0,0.15,0.6,-0.01,2019Q1,,,,,,,,,,,,
2010,春源,18.75,-0.25,-1.32,0.33,0.29,0.35,0.12,0.18,0.32,0.31,0.33,0.4,0.31,0.38,0.47,0.49,2019Q1,,,,,,,,,,,,
2012,春雨,21.05,-0.65,-3,0.33,0.57,0.59,0.44,0.38,0.22,0.12,0.11,0.46,0.23,0.55,0.15,0.1,2019Q1,,,,,,,,,,,,
2013,中鋼構,44.25,-0.75,-1.67,0.65,0.55,0.53,0.72,0.6,0.48,0.61,0.67,0.92,0.59,0.69,0.73,0.7,2019Q1,,,,,,,,,,,,
2015,豐興,60.8,-1.2,-1.94,1.13,1.51,1.56,1.01,1.21,1.01,1.06,0.91,1.1,1.03,1.33,0.78,1.11,2019Q1,,,,,,,,,,,,
2017,官田鋼,9.84,-0.16,-1.6,0.02,0.13,0.38,0.27,-0.08,-0.13,-0.26,-0.12,-0.22,0.62,-0.02,-0.1,-0.22,2019Q1,,,,,,,,,,,,
2020,美亞,25.95,-0.1,-0.38,0.78,0.81,0.25,-0.17,0.31,0.75,0.69,1.45,1.91,1.72,0.69,0.72,0.25,2019Q1,,,,,,,,,,,,
2024,志聯,16.95,-0.8,-4.51,0.01,0.28,0.16,0.11,-0.07,-0.14,-0.16,-0.1,-0.16,0.01,0.05,-0.01,0.11,2019Q1,,,,,,,,,,,,
2027,大成鋼,45.5,-1.3,-2.78,0.79,2.24,2.36,0.75,0.25,0.86,0.7,0.55,0.2,0.47,0.4,0.13,0.54,2019Q1,,,,,,,,,,,,
2028,威致,18.5,-0.75,-3.9,0.38,0.92,0.97,0.19,0.22,0.54,0.47,-0.09,0.36,0.45,0.31,0.08,0.14,2019Q1,,,,,,,,,,,,
2029,盛餘,23.85,-0.5,-2.05,0.44,0.78,1.06,-0.48,0.21,0.5,0.21,0.68,0.56,0.49,0.48,0.26,0.58,2019Q1,,,,,,,,,,,,
2030,彰源,15,-0.35,-2.28,0.31,1.25,1.29,0.02,0.09,0.53,-0.36,0.05,-0.04,-0.11,0.41,0.36,0.18,2019Q1,,,,,,,,,,,,
2031,新光鋼,43.4,-0.7,-1.59,0.91,0.73,0.43,-0.48,0.56,1.38,1.36,1.33,1.08,2.31,4.53,-2.09,-0.25,2019Q1,,,,,,,,,,,,
2032,新鋼,15,-0.65,-4.15,0.05,0.41,-0.27,0.1,0.05,-0.06,-0.1,0.07,-0.07,0.13,0.19,0.01,0.13,2019Q1,,,,,,,,,,,,
2033,佳大,18.3,-0.3,-1.61,0,0.01,-0.01,-0.05,-0.1,-0.08,-0.01,0,0.05,0.04,0.05,0.06,0.04,2019Q1,,,,,,,,,,,,
2038,海光,15,-0.7,-4.46,0.14,0.45,0.28,0.3,0.12,0.28,0.16,0,-0.15,0.24,0.04,-0.09,0,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
2049,上銀,194,-11.5,-5.6,2.03,4.01,3.6,4.13,1.33,1.26,1.77,1.78,0.94,1.12,1.65,1.88,0.93,2019Q1,,,,,,,,,,,,
2059,川湖,1570,-70,-4.27,11.3,9.55,10.48,15.56,6.98,4.8,7.5,10.31,5.77,14.55,15.29,12.12,22.64,2019Q1,,,,,,,,,,,,
2062,橋椿,24.7,-0.7,-2.76,0.67,0.69,1.76,1.17,0.13,-0.2,0.5,0.72,0.56,0.73,1.07,0.38,0.55,2019Q1,,,,,,,,,,,,
2069,運錩,15.8,-0.5,-3.07,0.13,0.43,1.43,-0.56,-0.14,-0.23,-0.56,-0.29,0.19,-0.51,0.78,0.59,0.49,2019Q1,,,,,,,,,,,,
2101,南港,37,-0.6,-1.6,0.21,-0.35,-0.2,-0.09,-0.58,-0.07,0.12,-0.01,0.11,0.01,0.65,3.12,-0.24,2019Q1,,,,,,,,,,,,
2103,台橡,18.75,-0.2,-1.06,0.34,0.79,0.91,0.47,-0.01,0.31,0.05,0.19,0.27,0.32,0.39,0.43,-0.09,2019Q1,,,,,,,,,,,,
2105,正新,49.85,+1.6,+3.32,0.52,0.42,0.35,0.47,0.29,0.49,0.64,0.61,0.48,0.68,0.73,0.72,0.34,2019Q1,,,,,,,,,,,,
2106,建大,23.95,-0.6,-2.44,0.21,0.21,0.5,0.25,-0.59,-0.42,0.41,0.45,0.46,0.46,0.44,0.18,0.21,2019Q1,,,,,,,,,,,,
2107,厚生,25,-0.15,-0.6,0.46,0.48,0.63,0.94,0.03,0.15,0.75,0.65,0.02,0.35,0.79,0.65,0.1,2019Q1,,,,,,,,,,,,
2108,南帝,26.8,-0.45,-1.65,0.42,1.17,0.75,0.33,0.17,0.36,0.48,0.4,0.21,0.21,0.33,0.25,0.35,2019Q1,,,,,,,,,,,,
2109,華豐,16.8,-0.25,-1.47,0.35,0.36,0.14,0.5,0.05,0.24,0.4,0.44,0.43,0.48,0.44,0.21,0.48,2019Q1,,,,,,,,,,,,
2114,鑫永銓,89.2,-0.8,-0.89,1.35,1.5,0.58,1.42,1.53,1.21,1.58,1.58,1.65,1.25,1.2,1.32,1.33,2019Q1,,,,,,,,,,,,
2115,六暉-KY,27.35,-0.3,-1.08,0.51,0.49,0.62,0.54,0.63,1.21,0.06,0.12,0.37,0.4,0.65,0.48,0.54,2019Q1,,,,,,,,,,,,
2201,裕隆,37,-0.2,-0.54,0.3,2.12,-3.97,-0.13,-2.82,1.23,1.12,1.2,1.13,0.83,1.16,1.22,0.57,2019Q1,,,,,,,,,,,,
2204,中華,66.9,+1.9,+2.92,0.29,2.41,-9.92,-0.99,-5.72,2.71,2.83,2.46,2.35,2.29,2.21,1.48,1.36,2019Q1,,,,,,,,,,,,
2206,三陽工業,70.4,+0.4,+0.57,1.49,1.25,0.84,1.17,0.67,1.71,2.87,1.6,1.77,1.75,1.62,1.33,1.33,2019Q1,,,,,,,,,,,,
2207,和泰車,585,-10,-1.68,3.58,7.86,-1.46,-24.5,-16.77,9.09,12.65,11.39,7.9,10.56,10.54,7.69,7.95,2019Q1,,,,,,,,,,,,
2211,長榮鋼,81.8,-1.5,-1.8,1.76,0.82,2.9,1.28,1.21,1.17,4.47,2.2,0.96,1.16,1.91,1.95,1.11,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
2227,裕日車,61.1,-2.4,-3.78,1.46,2.7,0.74,3.11,1.48,1.29,0.43,1.28,0.87,2,1.28,0.34,1.96,2019Q1,,,,,,,,,,,,
2228,劍麟,82.3,-1.4,-1.67,1.86,0.92,1.23,2.51,1.3,1.24,1.48,1.85,2.19,3.49,1.48,1.79,2.84,2019Q1,,,,,,,,,,,,
2231,為升,88.5,+1,+1.14,0.96,1.45,0.97,1.26,1.24,1.28,1.11,1,-0.13,0.92,0.13,0.6,1.72,2019Q1,,,,,,,,,,,,
2233,宇隆,150,-5.5,-3.54,2.51,3,2.81,2.79,1.73,1.62,2.24,2.58,2.42,2.48,3.01,3.11,2.36,2019Q1,,,,,,,,,,,,
2236,百達-KY,93.9,+0.6,+0.64,1,0.15,0.49,0.3,0.7,0.7,0.31,0.72,1.29,0.27,-0.19,-1.07,8.38,2019Q1,,,,,,,,,,,,
2239,英利-KY,30,-1.9,-5.96,0.21,-0.51,-0.98,0.75,1.92,-0.5,-0.1,0.47,1.53,0.32,-0.1,-0.76,0.45,2019Q1,,,,,,,,,,,,
2243,宏旭-KY,12.95,+1.15,+9.75,-0.23,0.08,0.36,0.1,-1.19,-0.74,-1.08,0.46,-0.99,0.14,0.04,-0.37,0.42,2019Q1,,,,,,,,,,,,
2247,汎德永業,288.5,-3.5,-1.2,5.36,3.98,4.95,4.38,4.97,5.03,6.73,5.51,4.89,5.22,6.78,6.22,5.71,2019Q1,,,,,,,,,,,,
2248,華勝-KY,48.45,-0.6,-1.22,1.68,,,,2.65,,,0.26,2.16,,,1.6,1.74,2019Q1,,,,,,,,,,,,
2250,IKKA-KY,91.8,-2.7,-2.86,1.19,1.85,0.26,0.84,1.01,-0.06,0.67,2.17,1.3,1.53,1.77,1.87,1.02,2019Q1,,,,,,,,,,,,
2301,光寶科,88.8,-0.8,-0.89,1.48,0.92,1.74,1.86,1.68,1.03,1.84,1.99,1.51,1.04,1.36,1.48,1.33,2019Q1,,,,,,,,,,,,
2302,麗正,17.2,-0.55,-3.1,0.19,0.21,0.35,0.33,0.17,0.06,0.25,0.16,0.05,0.11,0.19,0.08,0.37,2019Q1,,,,,,,,,,,,
2303,聯電,44.95,+0.25,+0.56,1.32,1.61,1.74,2.19,1.55,1.31,1.27,1.29,1.07,0.84,1.11,1.16,0.68,2019Q1,,,,,,,,,,,,
2305,全友,10.8,-0.3,-2.7,0.02,0.06,0.1,0.17,-0.26,-0.04,0.08,0.11,-0.11,0.14,0.06,-0.01,-0.06,2019Q1,,,,,,,,,,,,
2308,台達電,320.5,-10,-3.03,3.25,2.33,2.94,4.26,3.05,2.66,3.14,3.6,3.46,2.22,3.83,4.75,2.76,2019Q1,,,,,,,,,,,,
2312,金寶,19.1,-0.7,-3.54,0.19,0.23,0.17,0.3,-0.01,0.17,0.09,0.24,0.01,0.3,0.3,0.35,0.16,2019Q1,,,,,,,,,,,,
2313,華通,53.4,-1.3,-2.38,1.24,1.58,1.21,2.11,1.81,0.3,0.5,1.41,1.29,0.83,0.97,1.51,1.39,2019Q1,,,,,,,,,,,,
2316,楠梓電,35.7,-0.35,-0.97,0.98,0.89,0.71,0.96,0.25,-0.2,0.02,0.68,4.11,0.99,0.97,1.04,1.28,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
2317,鴻海,136,-3.5,-2.51,2.62,2.12,2.4,2.8,2.89,0.93,2.38,3.11,3.83,1.59,2.53,3.55,3.34,2019Q1,,,,,,,,,,,,
2324,仁寶,27.5,-0.85,-3,0.48,0.5,0.46,0.47,0.25,0.32,0.48,0.55,0.41,0.43,0.66,0.77,0.44,2019Q1,,,,,,,,,,,,
2327,國巨,450,-13,-2.81,10.4,11.59,11.05,12.1,8.1,9.9,8.9,9.65,11.33,11.02,13.02,11.01,7.18,2019Q1,,,,,,,,,,,,
2328,廣宇,36.25,-2.1,-5.48,0.58,0.42,0.51,0.95,0.67,0.57,0.62,0.64,0.59,0.33,0.53,0.56,0.59,2019Q1,,,,,,,,,,,,
2329,華泰,31.8,-1.35,-4.07,0.54,0.52,0.61,0.65,0.32,0.25,0.72,0.82,0.85,0.7,0.5,0.25,0.28,2019Q1,,,,,,,,,,,,
2330,台積電,855,-22,-2.51,9.73,7.82,9.14,10.83,11.41,7.98,7.01,8.14,9.21,8.7,9.56,12.55,14.45,2019Q1,,,,,,,,,,,,
2332,友訊,16.1,-0.9,-5.29,0.1,-0.3,0.01,0,0.47,0.23,0.64,0.02,0.05,-0.09,0.04,0.3,-0.19,2019Q1,,,,,,,,,,,,
2342,茂矽,23.55,-0.65,-2.69,0.25,0.85,1.08,1.27,0.32,-0.3,0.02,-0.05,-0.79,-0.06,0.18,0.2,0.26,2019Q1,,,,,,,,,,,,
2344,華邦電,15.55,-0.75,-4.6,0.26,1.15,1.29,0.67,0.14,-0.25,0.09,-0.03,-0.09,-0.11,0.41,0,-0.15,2019Q1,,,,,,,,,,,,
2345,智邦,521,-25,-4.58,4.34,2.31,3.72,4.41,4.2,3.65,4.02,4.28,4.04,4.02,4.62,4.75,8.1,2019Q1,,,,,,,,,,,,
2347,聯強,68.1,-0.3,-0.44,1.61,1.53,1.43,5.01,1.48,1.04,1.02,1.02,1.3,1.32,1.09,1.35,1.76,2019Q1,,,,,,,,,,,,
2348,海悅,127,-5.5,-4.15,3.08,3.02,1.32,1.44,2.37,0.26,2.12,2.43,7.69,7.93,3.26,3.89,1.2,2019Q1,,,,,,,,,,,,
2349,錸德,10.3,-0.4,-3.74,-0.05,-0.14,0.04,0.01,-0.13,-0.14,-0.01,-0.17,-0.12,0.02,0.01,-0.01,0.05,2019Q1,,,,,,,,,,,,
2351,順德,70.9,-0.8,-1.12,1.08,1.38,1.54,1.41,0.84,1.21,1.11,1.14,0.61,0.9,1.2,0.86,0.75,2019Q1,,,,,,,,,,,,
2352,佳世達,26,-0.55,-2.07,0.57,0.27,0.5,3.24,0.19,0.16,0.52,0.61,0.22,0.13,0.34,0.54,0.1,2019Q1,,,,,,,,,,,,
2353,宏碁,30.95,-0.65,-2.06,0.43,0.74,0.57,0.63,-0.28,0.17,0.46,0.67,0.34,0.4,0.47,0.5,0.47,2019Q1,,,,,,,,,,,,
2354,鴻準,57.1,-1.2,-2.06,0.72,0.6,0.74,1.1,0.58,0.54,0.97,0.76,0.75,0.6,0.61,0.69,0.64,2019Q1,,,,,,,,,,,,
2355,敬鵬,30.6,-0.85,-2.7,0.5,0.01,0.3,0.52,0.42,0.11,0.41,0.91,0.5,0.82,0.85,0.66,0.52,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
2356,英業達,40.4,-0.95,-2.3,0.45,0.41,0.42,0.49,0.39,0.25,0.39,0.52,0.55,0.3,0.5,0.56,0.66,2019Q1,,,,,,,,,,,,
2357,華碩,553,-10,-1.78,6.96,14.04,2.55,8.34,-5.15,-2.26,3.48,14.94,5.29,7.33,15.9,16.83,2.21,2019Q1,,,,,,,,,,,,
2359,所羅門,119.5,-3,-2.45,0.55,0.61,1.01,1.11,-0.06,0.22,1.97,0.97,-0.06,0.21,0.14,-0.33,0.82,2019Q1,,,,,,,,,,,,
2360,致茂,260,-16,-5.8,2.84,2.03,3.95,4.11,2.05,2.23,2.42,2.91,1.9,2.27,3.34,3.39,3.5,2019Q1,,,,,,,,,,,,
2362,藍天,46.15,-1.45,-3.05,0.52,1.01,0.06,0.1,0.24,0.62,0.42,0.42,0.36,1.42,0.68,0.11,0.82,2019Q1,,,,,,,,,,,,
2363,矽統,47.05,-1.55,-3.19,0.22,0.03,0.97,-0.12,-0.14,-0.12,1.15,-0.12,-0.15,-0.1,-0.16,1.46,-0.03,2019Q1,,,,,,,,,,,,
2364,倫飛,74.8,+0.2,+0.27,0.96,0.42,0.96,1.15,0.39,0.76,1.78,0.92,0.55,0.91,1.48,1.46,0.79,2019Q1,,,,,,,,,,,,
2365,昆盈,31.2,-1.15,-3.55,0.1,0.04,0.08,0.17,-0.04,0.08,0.13,0.14,-0.02,0.16,0.18,0.22,0.09,2019Q1,,,,,,,,,,,,
2367,燿華,23.25,-0.75,-3.12,0.21,-0.4,0.4,0.95,-0.33,-0.59,0.4,0.02,-0.34,0.41,0.84,0.53,0.59,2019Q1,,,,,,,,,,,,
2368,金像電,183,-9,-4.69,2.3,1.5,2.7,2.73,1.83,0.88,1.68,2.39,2.29,2.5,3.12,3.28,2.64,2019Q1,,,,,,,,,,,,
2371,大同,39.75,-0.5,-1.24,0.97,0.22,0.19,3.47,0.13,0.2,0.25,0.23,0.45,0.28,-0.37,3.1,3.45,2019Q1,,,,,,,,,,,,
2373,震旦行,61.2,-0.8,-1.29,1.25,1.01,0.87,2.27,1.67,0.87,1.33,1.41,1.25,0.83,1.08,1.3,1.06,2019Q1,,,,,,,,,,,,
2374,佳能,45,+0.9,+2.04,0.28,-0.08,0.11,0.6,-0.16,-0.23,0.21,0.84,0.15,0.53,0.51,0.48,0.39,2019Q1,,,,,,,,,,,,
2375,凱美,52,-1.6,-2.99,0.98,1.88,1.27,1.58,0.05,0.11,1.66,1.28,-0.61,0.74,1.79,0.95,1.08,2019Q1,,,,,,,,,,,,
2376,技嘉,215,-4.5,-2.05,2.74,4.83,1.55,1.84,2.08,1.61,1.4,2.33,2.12,3.18,4.66,2.91,4.42,2019Q1,,,,,,,,,,,,
2377,微星,136,-7,-4.9,2.4,5.64,3.6,1.91,0.65,2.92,2.34,2.78,0.88,2.95,2.49,2.05,0.55,2019Q1,,,,,,,,,,,,
2379,瑞昱,499,-5,-0.99,6.61,10.15,9.12,8.2,4.16,3.5,5.08,5.01,4.25,6.1,8.55,8.53,6.63,2019Q1,,,,,,,,,,,,
2382,廣達,227,-1,-0.44,2.78,1.75,1.03,2.4,2.33,1.68,2.63,3.32,2.67,3.13,3.92,4.32,4.12,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
2383,台光電,517,-27,-4.96,4.96,3.98,3.25,3.93,4.08,1.44,3,6.04,5.92,5.76,7.08,7.3,7.69,2019Q1,,,,,,,,,,,,
2385,群光,143.5,-5,-3.37,2.75,2.41,2.5,2.97,2.39,2.05,2.5,2.93,2.87,2.42,3.4,3.29,3.32,2019Q1,,,,,,,,,,,,
2387,精元,50.3,-1.4,-2.71,1.82,1.35,1.22,3.2,1.72,0.15,2.63,2.45,1.27,1.18,1.89,2.17,2.57,2019Q1,,,,,,,,,,,,
2388,威盛,68.7,-2.6,-3.65,0.23,-0.26,-0.33,0.41,0.01,-0.16,0.2,0.18,0.6,0.15,0.13,0.59,1.22,2019Q1,,,,,,,,,,,,
