公司代號,年度,月份,加權(A/B)平均價,year_quarter
1732,112,12,33.77,2023Q4
1732,113,3,28.84,2024Q1
1732,113,6,30.7,2024Q2
1732,113,9,28.27,2024Q3
1732,113,12,30.56,2024Q4
1732,114,3,27.36,2025Q1
1733,105,3,46.6,2016Q1
1733,105,6,52.57,2016Q2
1733,105,9,44.09,2016Q3
1733,105,12,41.72,2016Q4
1733,106,3,40.05,2017Q1
1733,106,6,33.79,2017Q2
1733,106,9,34.21,2017Q3
1733,106,12,31.9,2017Q4
1733,107,3,32.12,2018Q1
1733,107,6,29.55,2018Q2
1733,107,9,28.64,2018Q3
1733,107,12,30.73,2018Q4
1733,108,3,35.95,2019Q1
1733,108,6,31.94,2019Q2
1733,108,9,27.38,2019Q3
1733,108,12,28.8,2019Q4
1733,109,3,22.2,2020Q1
1733,109,6,26.93,2020Q2
1733,109,9,25.43,2020Q3
1733,109,12,24.13,2020Q4
1733,110,3,23.71,2021Q1
1733,110,6,24.34,2021Q2
1733,110,9,22.92,2021Q3
1733,110,12,24.91,2021Q4
1733,111,3,25.58,2022Q1
1733,111,6,26.73,2022Q2
1733,111,9,26.9,2022Q3
1733,111,12,25.8,2022Q4
1733,112,3,25.89,2023Q1
1733,112,6,28.99,2023Q2
1733,112,9,27.34,2023Q3
1733,112,12,38.08,2023Q4
1733,113,3,33.17,2024Q1
1733,113,6,34.13,2024Q2
1733,113,9,29.26,2024Q3
1733,113,12,29.09,2024Q4
1733,114,3,32.9,2025Q1
1734,105,3,30.47,2016Q1
1734,105,6,27.13,2016Q2
1734,105,9,26.15,2016Q3
1734,105,12,24.29,2016Q4
1734,106,3,24.87,2017Q1
1734,106,6,22.34,2017Q2
1734,106,9,22.32,2017Q3
1734,106,12,21.52,2017Q4
1734,107,3,23.38,2018Q1
1734,107,6,22.23,2018Q2
1734,107,9,20.57,2018Q3
1734,107,12,19.99,2018Q4
1734,108,3,20.47,2019Q1
1734,108,6,19.45,2019Q2
1734,108,9,19.36,2019Q3
1734,108,12,19.33,2019Q4
1734,109,3,18.66,2020Q1
1734,109,6,30.45,2020Q2
1734,109,9,41.19,2020Q3
1734,109,12,31.1,2020Q4
1734,110,3,31.29,2021Q1
1734,110,6,30.75,2021Q2
1734,110,9,39.74,2021Q3
1734,110,12,28.83,2021Q4
1734,111,3,28.17,2022Q1
1734,111,6,29.18,2022Q2
1734,111,9,32.22,2022Q3
1734,111,12,34.42,2022Q4
1734,112,3,31.06,2023Q1
1734,112,6,37.17,2023Q2
1734,112,9,32.7,2023Q3
1734,112,12,33.89,2023Q4
1734,113,3,35.51,2024Q1
1734,113,6,37.91,2024Q2
1734,113,9,33.63,2024Q3
1734,113,12,29.98,2024Q4
1734,114,3,31.59,2025Q1
1735,105,3,13.6,2016Q1
1735,105,6,13.14,2016Q2
1735,105,9,12.11,2016Q3
1735,105,12,12.56,2016Q4
1735,106,3,13.64,2017Q1
1735,106,6,12.64,2017Q2
1735,106,9,13.44,2017Q3
1735,106,12,19.17,2017Q4
1735,107,3,14.91,2018Q1
1735,107,6,16.76,2018Q2
1735,107,9,15.75,2018Q3
1735,107,12,14.82,2018Q4
1735,108,3,15.55,2019Q1
1735,108,6,16.1,2019Q2
1735,108,9,15.94,2019Q3
1735,108,12,17.51,2019Q4
1735,109,3,16.31,2020Q1
1735,109,6,16.89,2020Q2
1735,109,9,16.54,2020Q3
1735,109,12,16.95,2020Q4
1735,110,3,16.45,2021Q1
1735,110,6,18.35,2021Q2
1735,110,9,17.78,2021Q3
1735,110,12,18.31,2021Q4
1735,111,3,18.03,2022Q1
1735,111,6,16.26,2022Q2
1735,111,9,14.74,2022Q3
1735,111,12,14.94,2022Q4
1735,112,3,15.99,2023Q1
1735,112,6,16.64,2023Q2
1735,112,9,16.84,2023Q3
1735,112,12,17.31,2023Q4
1735,113,3,17.31,2024Q1
1735,113,6,18.02,2024Q2
1735,113,9,26.67,2024Q3
1735,113,12,20.3,2024Q4
1735,114,3,19.76,2025Q1
1736,105,3,54.5,2016Q1
1736,105,6,47.78,2016Q2
1736,105,9,49.77,2016Q3
1736,105,12,46.42,2016Q4
1736,106,3,45.34,2017Q1
1736,106,6,39.09,2017Q2
1736,106,9,36.88,2017Q3
1736,106,12,36.63,2017Q4
1736,107,3,32.75,2018Q1
1736,107,6,29.61,2018Q2
1736,107,9,38.74,2018Q3
1736,107,12,32.79,2018Q4
1736,108,3,40.09,2019Q1
1736,108,6,68.29,2019Q2
1736,108,9,85.05,2019Q3
1736,108,12,86.1,2019Q4
1736,109,3,54.55,2020Q1
1736,109,6,73.68,2020Q2
1736,109,9,70.43,2020Q3
1736,109,12,91.75,2020Q4
1736,110,3,88.68,2021Q1
1736,110,6,83.59,2021Q2
1736,110,9,68.12,2021Q3
1736,110,12,56.63,2021Q4
1736,111,3,53.6,2022Q1
1736,111,6,54.51,2022Q2
1736,111,9,72.52,2022Q3
1736,111,12,80.69,2022Q4
1736,112,3,66.98,2023Q1
1736,112,6,68.93,2023Q2
1736,112,9,77.08,2023Q3
1736,112,12,69.1,2023Q4
1736,113,3,71.75,2024Q1
1736,113,6,88.27,2024Q2
1736,113,9,135.73,2024Q3
1736,113,12,186.14,2024Q4
1736,114,3,202.54,2025Q1
1737,105,3,30.51,2016Q1
1737,105,6,30.57,2016Q2
1737,105,9,29.42,2016Q3
1737,105,12,29.59,2016Q4
1737,106,3,30.56,2017Q1
1737,106,6,30.39,2017Q2
1737,106,9,28.47,2017Q3
1737,106,12,27.73,2017Q4
1737,107,3,28.06,2018Q1
1737,107,6,30.08,2018Q2
1737,107,9,30.73,2018Q3
1737,107,12,29.89,2018Q4
1737,108,3,31.28,2019Q1
1737,108,6,33.71,2019Q2
1737,108,9,32.98,2019Q3
1737,108,12,32.3,2019Q4
1737,109,3,29.4,2020Q1
1737,109,6,31.33,2020Q2
1737,109,9,30.64,2020Q3
1737,109,12,32.69,2020Q4
1737,110,3,33.45,2021Q1
1737,110,6,32.37,2021Q2
1737,110,9,33.09,2021Q3
1737,110,12,33.18,2021Q4
1737,111,3,33.9,2022Q1
1737,111,6,33.27,2022Q2
1737,111,9,32.48,2022Q3
1737,111,12,32.12,2022Q4
1737,112,3,33.33,2023Q1
1737,112,6,34.44,2023Q2
1737,112,9,33.74,2023Q3
1737,112,12,34.13,2023Q4
1737,113,3,33.96,2024Q1
1737,113,6,33.78,2024Q2
1737,113,9,35.21,2024Q3
1737,113,12,32.32,2024Q4
1737,114,3,32.57,2025Q1
1762,105,3,39.57,2016Q1
1762,105,6,32.52,2016Q2
1762,105,9,29.76,2016Q3
1762,105,12,26.68,2016Q4
1762,106,3,27.85,2017Q1
1762,106,6,24.24,2017Q2
1762,106,9,22.65,2017Q3
1762,106,12,25.86,2017Q4
1762,107,3,25.43,2018Q1
1762,107,6,24.47,2018Q2
1762,107,9,24.26,2018Q3
1762,107,12,23.07,2018Q4
1762,108,3,24.81,2019Q1
1762,108,6,27.38,2019Q2
1762,108,9,34.09,2019Q3
1762,108,12,35.64,2019Q4
1762,109,3,40.33,2020Q1
1762,109,6,60.87,2020Q2
1762,109,9,68.15,2020Q3
1762,109,12,62.4,2020Q4
1762,110,3,58.68,2021Q1
1762,110,6,65.33,2021Q2
1762,110,9,80.28,2021Q3
1762,110,12,66.13,2021Q4
1762,111,3,54.66,2022Q1
1762,111,6,56.92,2022Q2
1762,111,9,56.69,2022Q3
1762,111,12,65.33,2022Q4
1762,112,3,73.88,2023Q1
1762,112,6,88.75,2023Q2
1762,112,9,60.92,2023Q3
1762,112,12,58.2,2023Q4
1762,113,3,49.43,2024Q1
1762,113,6,50.21,2024Q2
1762,113,9,42.16,2024Q3
1762,113,12,35.01,2024Q4
1762,114,3,33.13,2025Q1
1773,105,3,43.43,2016Q1
1773,105,6,43.16,2016Q2
1773,105,9,47.85,2016Q3
1773,105,12,53.78,2016Q4
1773,106,3,62.27,2017Q1
1773,106,6,66.56,2017Q2
1773,106,9,66.42,2017Q3
1773,106,12,74.54,2017Q4
1773,107,3,86.56,2018Q1
1773,107,6,99.27,2018Q2
1773,107,9,98.32,2018Q3
1773,107,12,84.63,2018Q4
1773,108,3,92.1,2019Q1
1773,108,6,83.7,2019Q2
1773,108,9,83.64,2019Q3
1773,108,12,94.13,2019Q4
1773,109,3,89.84,2020Q1
1773,109,6,105.97,2020Q2
1773,109,9,102.86,2020Q3
1773,109,12,108.19,2020Q4
1773,110,3,111.69,2021Q1
1773,110,6,125.99,2021Q2
1773,110,9,144.79,2021Q3
1773,110,12,164.35,2021Q4
1773,111,3,211.49,2022Q1
1773,111,6,201.19,2022Q2
1773,111,9,122.81,2022Q3
1773,111,12,117.84,2022Q4
1773,112,3,120.24,2023Q1
1773,112,6,135.55,2023Q2
1773,112,9,132.22,2023Q3
1773,112,12,135.78,2023Q4
1773,113,3,179.72,2024Q1
1773,113,6,156.92,2024Q2
1773,113,9,174.35,2024Q3
1773,113,12,161.39,2024Q4
1773,114,3,150.74,2025Q1
1776,105,6,26.22,2016Q2
1776,105,9,23.33,2016Q3
1776,105,12,21.72,2016Q4
1776,106,3,22.49,2017Q1
1776,106,6,22.63,2017Q2
1776,106,9,21.02,2017Q3
1776,106,12,20.86,2017Q4
1776,107,3,21.95,2018Q1
1776,107,6,21.37,2018Q2
1776,107,9,20.6,2018Q3
1776,107,12,15.49,2018Q4
1776,108,3,16.52,2019Q1
1776,108,6,15.79,2019Q2
1776,108,9,15.1,2019Q3
1776,108,12,15.8,2019Q4
1776,109,3,17.22,2020Q1
1776,109,6,17.43,2020Q2
1776,109,9,15.89,2020Q3
1776,109,12,16.39,2020Q4
1776,110,3,16.61,2021Q1
1776,110,6,17.96,2021Q2
1776,110,9,26.0,2021Q3
1776,110,12,21.5,2021Q4
1776,111,3,21.47,2022Q1
1776,111,6,19.99,2022Q2
1776,111,9,17.91,2022Q3
1776,111,12,16.68,2022Q4
1776,112,3,16.92,2023Q1
1776,112,6,18.39,2023Q2
1776,112,9,16.62,2023Q3
1776,112,12,17.03,2023Q4
1776,113,3,17.59,2024Q1
1776,113,6,17.88,2024Q2
1776,113,9,24.54,2024Q3
1776,113,12,18.58,2024Q4
1776,114,3,19.32,2025Q1
1783,105,3,24.97,2016Q1
1783,105,6,21.12,2016Q2
1783,105,9,26.08,2016Q3
1783,105,12,24.24,2016Q4
1783,106,3,23.72,2017Q1
1783,106,6,22.42,2017Q2
1783,106,9,23.43,2017Q3
1783,106,12,23.62,2017Q4
1783,107,3,25.25,2018Q1
1783,107,6,34.22,2018Q2
1783,107,9,28.63,2018Q3
1783,107,12,23.06,2018Q4
1783,108,3,27.89,2019Q1
1783,108,6,24.54,2019Q2
1783,108,9,26.04,2019Q3
1783,108,12,25.22,2019Q4
1783,109,3,17.64,2020Q1
1783,109,6,31.25,2020Q2
1783,109,9,23.96,2020Q3
1783,109,12,22.83,2020Q4
1783,110,3,30.55,2021Q1
1783,110,6,36.0,2021Q2
1783,110,9,58.99,2021Q3
1783,110,12,55.81,2021Q4
1783,111,3,42.19,2022Q1
1783,111,6,47.36,2022Q2
1783,111,9,48.15,2022Q3
1783,111,12,49.64,2022Q4
1783,112,3,59.1,2023Q1
1783,112,6,61.35,2023Q2
1783,112,9,56.91,2023Q3
1783,112,12,48.5,2023Q4
1783,113,3,45.51,2024Q1
1783,113,6,45.65,2024Q2
1783,113,9,44.47,2024Q3
1783,113,12,47.64,2024Q4
1783,114,3,49.39,2025Q1
1786,105,3,62.87,2016Q1
1786,105,6,49.99,2016Q2
1786,105,9,59.29,2016Q3
1786,105,12,58.22,2016Q4
1786,106,3,52.73,2017Q1
1786,106,6,47.4,2017Q2
1786,106,9,42.33,2017Q3
1786,106,12,36.23,2017Q4
1786,107,3,73.72,2018Q1
1786,107,6,78.24,2018Q2
1786,107,9,76.78,2018Q3
1786,107,12,64.99,2018Q4
1786,108,3,72.18,2019Q1
1786,108,6,63.64,2019Q2
1786,108,9,73.7,2019Q3
1786,108,12,72.95,2019Q4
1786,109,3,47.83,2020Q1
1786,109,6,65.51,2020Q2
1786,109,9,72.51,2020Q3
1786,109,12,61.83,2020Q4
1786,110,3,57.19,2021Q1
1786,110,6,53.15,2021Q2
1786,110,9,54.95,2021Q3
1786,110,12,49.8,2021Q4
1786,111,3,41.61,2022Q1
1786,111,6,41.18,2022Q2
1786,111,9,48.57,2022Q3
1786,111,12,57.68,2022Q4
1786,112,3,68.79,2023Q1
1786,112,6,79.82,2023Q2
1786,112,9,87.78,2023Q3
1786,112,12,77.72,2023Q4
1786,113,3,91.61,2024Q1
1786,113,6,123.23,2024Q2
1786,113,9,131.07,2024Q3
1786,113,12,97.3,2024Q4
1786,114,3,122.05,2025Q1
1789,105,3,52.31,2016Q1
1789,105,6,43.55,2016Q2
1789,105,9,42.18,2016Q3
1789,105,12,38.68,2016Q4
1789,106,3,44.56,2017Q1
1789,106,6,42.84,2017Q2
1789,106,9,34.2,2017Q3
1789,106,12,35.33,2017Q4
1789,107,3,32.98,2018Q1
1789,107,6,33.28,2018Q2
1789,107,9,30.4,2018Q3
1789,107,12,25.6,2018Q4
1789,108,3,26.7,2019Q1
1789,108,6,24.78,2019Q2
1789,108,9,23.92,2019Q3
1789,108,12,27.14,2019Q4
1789,109,3,30.99,2020Q1
1789,109,6,36.15,2020Q2
1789,109,9,32.97,2020Q3
1789,109,12,28.69,2020Q4
1789,110,3,25.74,2021Q1
1789,110,6,27.0,2021Q2
1789,110,9,24.91,2021Q3
1789,110,12,24.44,2021Q4
1789,111,3,23.29,2022Q1
1789,111,6,25.12,2022Q2
1789,111,9,27.02,2022Q3
1789,111,12,26.4,2022Q4
1789,112,3,26.24,2023Q1
1789,112,6,28.53,2023Q2
1789,112,9,27.2,2023Q3
1789,112,12,26.55,2023Q4
1789,113,3,26.55,2024Q1
1789,113,6,28.81,2024Q2
1789,113,9,24.8,2024Q3
1789,113,12,22.5,2024Q4
1789,114,3,22.43,2025Q1
1802,105,3,14.64,2016Q1
1802,105,6,13.7,2016Q2
1802,105,9,14.64,2016Q3
1802,105,12,13.39,2016Q4
1802,106,3,17.25,2017Q1
1802,106,6,14.32,2017Q2
1802,106,9,16.03,2017Q3
1802,106,12,19.57,2017Q4
1802,107,3,17.59,2018Q1
1802,107,6,17.62,2018Q2
1802,107,9,15.93,2018Q3
1802,107,12,13.46,2018Q4
1802,108,3,13.68,2019Q1
1802,108,6,12.07,2019Q2
1802,108,9,11.9,2019Q3
1802,108,12,11.5,2019Q4
1802,109,3,8.1,2020Q1
1802,109,6,10.18,2020Q2
1802,109,9,12.76,2020Q3
1802,109,12,18.41,2020Q4
1802,110,3,19.86,2021Q1
1802,110,6,34.65,2021Q2
1802,110,9,32.6,2021Q3
1802,110,12,26.46,2021Q4
1802,111,3,24.46,2022Q1
1802,111,6,20.4,2022Q2
1802,111,9,16.87,2022Q3
1802,111,12,22.92,2022Q4
1802,112,3,21.22,2023Q1
1802,112,6,19.49,2023Q2
1802,112,9,20.52,2023Q3
1802,112,12,18.95,2023Q4
1802,113,3,17.53,2024Q1
1802,113,6,19.47,2024Q2
1802,113,9,17.31,2024Q3
1802,113,12,18.8,2024Q4
1802,114,3,17.48,2025Q1
1805,105,3,6.85,2016Q1
1805,105,6,6.52,2016Q2
1805,105,9,5.7,2016Q3
1805,105,12,5.54,2016Q4
1805,106,3,9.17,2017Q1
1805,106,6,12.24,2017Q2
1805,106,9,13.43,2017Q3
1805,106,12,13.29,2017Q4
1805,107,3,11.63,2018Q1
1805,107,6,14.81,2018Q2
1805,107,9,11.2,2018Q3
1805,107,12,9.23,2018Q4
1805,108,3,10.25,2019Q1
1805,108,6,10.01,2019Q2
1805,108,9,9.17,2019Q3
1805,108,12,8.98,2019Q4
1805,109,3,8.55,2020Q1
1805,109,6,9.81,2020Q2
1805,109,9,10.19,2020Q3
1805,109,12,10.18,2020Q4
1805,110,3,16.25,2021Q1
1805,110,6,13.42,2021Q2
1805,110,9,14.57,2021Q3
1805,110,12,14.29,2021Q4
1805,111,3,13.9,2022Q1
1805,111,6,11.55,2022Q2
1805,111,9,11.57,2022Q3
1805,111,12,10.61,2022Q4
1805,112,3,10.47,2023Q1
1805,112,6,9.95,2023Q2
1805,112,9,11.2,2023Q3
1805,112,12,13.79,2023Q4
1805,113,3,18.46,2024Q1
1805,113,6,20.04,2024Q2
1805,113,9,20.64,2024Q3
1805,113,12,17.73,2024Q4
1805,114,3,15.9,2025Q1
1806,105,3,7.16,2016Q1
1806,105,6,6.44,2016Q2
1806,105,9,7.1,2016Q3
1806,105,12,7.02,2016Q4
1806,106,3,8.35,2017Q1
1806,106,6,7.29,2017Q2
1806,106,9,7.7,2017Q3
1806,106,12,8.31,2017Q4
1806,107,3,8.53,2018Q1
1806,107,6,7.84,2018Q2
1806,107,9,7.79,2018Q3
1806,107,12,7.09,2018Q4
1806,108,3,6.95,2019Q1
1806,108,6,6.99,2019Q2
1806,108,9,6.54,2019Q3
1806,108,12,6.67,2019Q4
1806,109,3,4.45,2020Q1
1806,109,6,5.22,2020Q2
1806,109,9,6.55,2020Q3
1806,109,12,7.35,2020Q4
1806,110,3,8.39,2021Q1
1806,110,6,13.23,2021Q2
1806,110,9,11.33,2021Q3
1806,110,12,12.54,2021Q4
1806,111,3,12.36,2022Q1
1806,111,6,11.23,2022Q2
1806,111,9,8.79,2022Q3
1806,111,12,9.39,2022Q4
1806,112,3,9.11,2023Q1
1806,112,6,10.67,2023Q2
1806,112,9,9.41,2023Q3
1806,112,12,11.01,2023Q4
1806,113,3,11.25,2024Q1
1806,113,6,11.17,2024Q2
1806,113,9,11.96,2024Q3
1806,113,12,10.37,2024Q4
1806,114,3,9.53,2025Q1
1808,105,3,30.16,2016Q1
1808,105,6,35.11,2016Q2
1808,105,9,33.39,2016Q3
1808,105,12,32.15,2016Q4
1808,106,3,45.68,2017Q1
1808,106,6,48.67,2017Q2
1808,106,9,42.88,2017Q3
1808,106,12,41.11,2017Q4
1808,107,3,49.44,2018Q1
1808,107,6,59.02,2018Q2
1808,107,9,59.19,2018Q3
1808,107,12,56.03,2018Q4
1808,108,3,66.2,2019Q1
1808,108,6,63.72,2019Q2
1808,108,9,62.78,2019Q3
1808,108,12,59.36,2019Q4
1808,109,3,51.24,2020Q1
1808,109,6,62.08,2020Q2
1808,109,9,69.64,2020Q3
1808,109,12,59.77,2020Q4
1808,110,3,59.71,2021Q1
1808,110,6,56.85,2021Q2
1808,110,9,59.28,2021Q3
1808,110,12,56.49,2021Q4
1808,111,3,57.48,2022Q1
1808,111,6,67.7,2022Q2
1808,111,9,67.73,2022Q3
1808,111,12,67.23,2022Q4
1808,112,3,69.76,2023Q1
1808,112,6,75.97,2023Q2
1808,112,9,92.86,2023Q3
1808,112,12,104.57,2023Q4
1808,113,3,120.84,2024Q1
1808,113,6,112.61,2024Q2
1808,113,9,104.5,2024Q3
1808,113,12,38.99,2024Q4
1808,114,3,35.52,2025Q1
1809,105,3,11.29,2016Q1
1809,105,6,10.87,2016Q2
1809,105,9,12.31,2016Q3
1809,105,12,12.35,2016Q4
1809,106,3,13.01,2017Q1
1809,106,6,11.34,2017Q2
1809,106,9,13.78,2017Q3
1809,106,12,12.4,2017Q4
1809,107,3,12.96,2018Q1
1809,107,6,14.95,2018Q2
1809,107,9,11.51,2018Q3
1809,107,12,10.98,2018Q4
1809,108,3,10.55,2019Q1
1809,108,6,15.19,2019Q2
1809,108,9,13.22,2019Q3
1809,108,12,11.97,2019Q4
1809,109,3,8.31,2020Q1
1809,109,6,9.24,2020Q2
1809,109,9,11.85,2020Q3
1809,109,12,12.83,2020Q4
1809,110,3,12.75,2021Q1
1809,110,6,15.17,2021Q2
1809,110,9,14.9,2021Q3
1809,110,12,15.6,2021Q4
1809,111,3,14.46,2022Q1
1809,111,6,12.22,2022Q2
1809,111,9,12.39,2022Q3
1809,111,12,13.1,2022Q4
1809,112,3,13.95,2023Q1
1809,112,6,15.2,2023Q2
1809,112,9,15.46,2023Q3
1809,112,12,16.0,2023Q4
1809,113,3,28.36,2024Q1
1809,113,6,25.32,2024Q2
1809,113,9,21.65,2024Q3
1809,113,12,20.57,2024Q4
1809,114,3,18.83,2025Q1
1810,105,3,8.66,2016Q1
1810,105,6,7.53,2016Q2
1810,105,9,8.1,2016Q3
1810,105,12,9.23,2016Q4
1810,106,3,10.04,2017Q1
1810,106,6,9.21,2017Q2
1810,106,9,9.74,2017Q3
1810,106,12,9.79,2017Q4
1810,107,3,9.49,2018Q1
1810,107,6,9.57,2018Q2
1810,107,9,8.91,2018Q3
1810,107,12,8.0,2018Q4
1810,108,3,7.93,2019Q1
1810,108,6,7.87,2019Q2
1810,108,9,7.58,2019Q3
1810,108,12,8.27,2019Q4
1810,109,3,6.73,2020Q1
1810,109,6,7.44,2020Q2
1810,109,9,9.71,2020Q3
1810,109,12,9.88,2020Q4
1810,110,3,10.18,2021Q1
1810,110,6,12.14,2021Q2
1810,110,9,13.27,2021Q3
1810,110,12,17.22,2021Q4
1810,111,3,16.01,2022Q1
1810,111,6,12.13,2022Q2
1810,111,9,10.35,2022Q3
1810,111,12,20.26,2022Q4
1810,112,3,18.79,2023Q1
1810,112,6,24.67,2023Q2
1810,112,9,21.04,2023Q3
1810,112,12,18.24,2023Q4
1810,113,3,17.21,2024Q1
1810,113,6,18.72,2024Q2
1810,113,9,18.89,2024Q3
1810,113,12,16.68,2024Q4
1810,114,3,18.77,2025Q1
1817,105,3,40.83,2016Q1
1817,105,6,35.71,2016Q2
1817,105,9,39.12,2016Q3
1817,105,12,37.22,2016Q4
1817,106,3,38.2,2017Q1
1817,106,6,38.71,2017Q2
1817,106,9,40.72,2017Q3
1817,106,12,44.77,2017Q4
1817,107,3,42.62,2018Q1
1817,107,6,40.43,2018Q2
1817,107,9,37.93,2018Q3
1817,107,12,36.55,2018Q4
1817,108,3,37.16,2019Q1
1817,108,6,38.95,2019Q2
1817,108,9,35.83,2019Q3
1817,108,12,35.15,2019Q4
1817,109,3,28.21,2020Q1
1817,109,6,31.58,2020Q2
1817,109,9,30.93,2020Q3
1817,109,12,33.44,2020Q4
1817,110,3,35.01,2021Q1
1817,110,6,38.8,2021Q2
1817,110,9,35.17,2021Q3
1817,110,12,36.86,2021Q4
1817,111,3,35.82,2022Q1
1817,111,6,34.63,2022Q2
1817,111,9,35.98,2022Q3
1817,111,12,37.74,2022Q4
1817,112,3,38.31,2023Q1
1817,112,6,38.93,2023Q2
1817,112,9,35.95,2023Q3
1817,112,12,36.86,2023Q4
1817,113,3,37.79,2024Q1
1817,113,6,39.88,2024Q2
1817,113,9,41.78,2024Q3
1817,113,12,42.39,2024Q4
1817,114,3,49.15,2025Q1
1903,105,3,31.81,2016Q1
1903,105,6,33.42,2016Q2
1903,105,9,31.58,2016Q3
1903,105,12,32.1,2016Q4
1903,106,3,36.22,2017Q1
1903,106,6,31.71,2017Q2
1903,106,9,32.96,2017Q3
1903,106,12,32.12,2017Q4
1903,107,3,35.36,2018Q1
1903,107,6,32.6,2018Q2
1903,107,9,31.87,2018Q3
1903,107,12,29.81,2018Q4
1903,108,3,32.78,2019Q1
1903,108,6,30.94,2019Q2
1903,108,9,31.91,2019Q3
1903,108,12,32.76,2019Q4
1903,109,3,30.16,2020Q1
1903,109,6,55.39,2020Q2
1903,109,9,62.74,2020Q3
1903,109,12,59.03,2020Q4
1903,110,3,56.66,2021Q1
1903,110,6,69.89,2021Q2
1903,110,9,69.72,2021Q3
1903,110,12,65.48,2021Q4
1903,111,3,61.46,2022Q1
1903,111,6,57.72,2022Q2
1903,111,9,55.13,2022Q3
1903,111,12,50.33,2022Q4
1903,112,3,44.82,2023Q1
1903,112,6,53.96,2023Q2
1903,112,9,58.38,2023Q3
1903,112,12,57.55,2023Q4
1903,113,3,54.18,2024Q1
1903,113,6,62.9,2024Q2
1903,113,9,55.91,2024Q3
1903,113,12,53.11,2024Q4
1903,114,3,49.86,2025Q1
1904,105,3,11.54,2016Q1
1904,105,6,11.53,2016Q2
1904,105,9,11.52,2016Q3
1904,105,12,12.59,2016Q4
1904,106,3,16.34,2017Q1
1904,106,6,14.26,2017Q2
1904,106,9,19.38,2017Q3
1904,106,12,16.11,2017Q4
1904,107,3,16.75,2018Q1
1904,107,6,17.74,2018Q2
1904,107,9,23.45,2018Q3
1904,107,12,19.97,2018Q4
1904,108,3,20.4,2019Q1
1904,108,6,20.14,2019Q2
1904,108,9,18.09,2019Q3
1904,108,12,18.91,2019Q4
1904,109,3,21.39,2020Q1
1904,109,6,23.51,2020Q2
1904,109,9,30.45,2020Q3
1904,109,12,32.52,2020Q4
1904,110,3,33.09,2021Q1
1904,110,6,46.51,2021Q2
1904,110,9,36.24,2021Q3
1904,110,12,34.76,2021Q4
1904,111,3,34.49,2022Q1
1904,111,6,29.14,2022Q2
1904,111,9,27.08,2022Q3
1904,111,12,27.5,2022Q4
1904,112,3,28.21,2023Q1
1904,112,6,33.69,2023Q2
1904,112,9,28.34,2023Q3
1904,112,12,29.96,2023Q4
1904,113,3,28.95,2024Q1
1904,113,6,28.85,2024Q2
1904,113,9,24.29,2024Q3
1904,113,12,20.21,2024Q4
1904,114,3,20.19,2025Q1
1905,105,3,9.82,2016Q1
1905,105,6,9.4,2016Q2
1905,105,9,8.89,2016Q3
1905,105,12,9.18,2016Q4
1905,106,3,11.97,2017Q1
1905,106,6,10.06,2017Q2
1905,106,9,11.82,2017Q3
1905,106,12,11.2,2017Q4
1905,107,3,11.71,2018Q1
1905,107,6,10.78,2018Q2
1905,107,9,10.07,2018Q3
1905,107,12,10.18,2018Q4
1905,108,3,9.79,2019Q1
1905,108,6,9.63,2019Q2
1905,108,9,9.75,2019Q3
1905,108,12,9.01,2019Q4
1905,109,3,7.65,2020Q1
1905,109,6,8.91,2020Q2
1905,109,9,9.72,2020Q3
1905,109,12,11.53,2020Q4
1905,110,3,12.79,2021Q1
1905,110,6,28.6,2021Q2
1905,110,9,25.35,2021Q3
1905,110,12,24.79,2021Q4
1905,111,3,22.13,2022Q1
1905,111,6,19.04,2022Q2
1905,111,9,17.12,2022Q3
1905,111,12,16.85,2022Q4
1905,112,3,16.78,2023Q1
1905,112,6,28.3,2023Q2
1905,112,9,22.9,2023Q3
1905,112,12,24.16,2023Q4
1905,113,3,23.45,2024Q1
1905,113,6,21.85,2024Q2
1905,113,9,20.5,2024Q3
1905,113,12,17.1,2024Q4
1905,114,3,16.39,2025Q1
1906,105,3,8.99,2016Q1
1906,105,6,9.08,2016Q2
1906,105,9,11.89,2016Q3
1906,105,12,16.98,2016Q4
1906,106,3,28.56,2017Q1
1906,106,6,27.02,2017Q2
1906,106,9,36.45,2017Q3
1906,106,12,28.63,2017Q4
1906,107,3,28.52,2018Q1
1906,107,6,21.86,2018Q2
1906,107,9,20.09,2018Q3
1906,107,12,15.15,2018Q4
1906,108,3,17.05,2019Q1
1906,108,6,13.31,2019Q2
1906,108,9,12.7,2019Q3
1906,108,12,13.72,2019Q4
1906,109,3,13.87,2020Q1
1906,109,6,13.04,2020Q2
1906,109,9,14.87,2020Q3
1906,109,12,17.01,2020Q4
1906,110,3,17.66,2021Q1
1906,110,6,21.3,2021Q2
1906,110,9,21.69,2021Q3
1906,110,12,20.56,2021Q4
1906,111,3,19.77,2022Q1
1906,111,6,20.18,2022Q2
1906,111,9,18.67,2022Q3
1906,111,12,16.93,2022Q4
1906,112,3,17.27,2023Q1
1906,112,6,16.35,2023Q2
1906,112,9,15.56,2023Q3
1906,112,12,15.52,2023Q4
1906,113,3,15.45,2024Q1
1906,113,6,15.94,2024Q2
1906,113,9,15.02,2024Q3
1906,113,12,14.29,2024Q4
1906,114,3,13.77,2025Q1
1907,105,3,10.58,2016Q1
1907,105,6,9.74,2016Q2
