公司代號,年度,月份,收盤價,year_quarter
3217,107,3,46.4,2018Q1
3217,107,6,40.35,2018Q2
3217,107,9,30.2,2018Q3
3217,107,12,29.95,2018Q4
3217,108,3,53.7,2019Q1
3217,108,6,52.8,2019Q2
3217,108,9,55.2,2019Q3
3217,108,12,67.6,2019Q4
3217,109,3,74.6,2020Q1
3217,109,6,116.0,2020Q2
3217,109,9,103.5,2020Q3
3217,109,12,110.0,2020Q4
3217,110,3,125.5,2021Q1
3217,110,6,110.0,2021Q2
3217,110,9,88.2,2021Q3
3217,110,12,135.0,2021Q4
3217,111,3,108.0,2022Q1
3217,111,6,69.2,2022Q2
3217,111,9,64.6,2022Q3
3217,111,12,80.0,2022Q4
3217,112,3,111.5,2023Q1
3217,112,6,129.0,2023Q2
3217,112,9,133.5,2023Q3
3217,112,12,171.5,2023Q4
3217,113,3,179.5,2024Q1
3217,113,6,172.0,2024Q2
3217,113,9,151.0,2024Q3
3217,113,12,156.5,2024Q4
3217,114,3,150.5,2025Q1
3218,105,3,23.7,2016Q1
3218,105,6,23.15,2016Q2
3218,105,9,22.95,2016Q3
3218,105,12,22.8,2016Q4
3218,106,3,26.15,2017Q1
3218,106,6,26.05,2017Q2
3218,106,9,26.75,2017Q3
3218,106,12,26.55,2017Q4
3218,107,3,33.8,2018Q1
3218,107,6,29.85,2018Q2
3218,107,9,26.45,2018Q3
3218,107,12,25.15,2018Q4
3218,108,3,28.9,2019Q1
3218,108,6,34.55,2019Q2
3218,108,9,51.9,2019Q3
3218,108,12,67.5,2019Q4
3218,109,3,64.3,2020Q1
3218,109,6,173.0,2020Q2
3218,109,9,263.0,2020Q3
3218,109,12,239.0,2020Q4
3218,110,3,323.0,2021Q1
3218,110,6,345.0,2021Q2
3218,110,9,309.0,2021Q3
3218,110,12,283.0,2021Q4
3218,111,3,279.5,2022Q1
3218,111,6,285.0,2022Q2
3218,111,9,282.5,2022Q3
3218,111,12,298.5,2022Q4
3218,112,3,395.5,2023Q1
3218,112,6,424.0,2023Q2
3218,112,9,336.0,2023Q3
3218,112,12,277.0,2023Q4
3218,113,3,271.5,2024Q1
3218,113,6,249.5,2024Q2
3218,113,9,258.0,2024Q3
3218,113,12,200.0,2024Q4
3218,114,3,198.0,2025Q1
3219,105,3,9.7,2016Q1
3219,105,6,9.57,2016Q2
3219,105,9,13.5,2016Q3
3219,105,12,22.15,2016Q4
3219,106,3,19.0,2017Q1
3219,106,12,34.8,2017Q4
3219,107,3,27.0,2018Q1
3219,107,6,26.25,2018Q2
3219,107,9,20.35,2018Q3
3219,108,3,14.1,2019Q1
3219,108,6,27.0,2019Q2
3219,108,9,21.0,2019Q3
3219,108,12,16.95,2019Q4
3219,109,9,39.5,2020Q3
3219,109,12,46.0,2020Q4
3219,110,3,107.0,2021Q1
3219,110,6,105.5,2021Q2
3219,110,9,111.5,2021Q3
3219,110,12,92.5,2021Q4
3219,111,3,113.5,2022Q1
3219,111,6,78.5,2022Q2
3219,111,9,60.5,2022Q3
3219,111,12,46.05,2022Q4
3219,112,3,55.1,2023Q1
3219,112,6,48.6,2023Q2
3219,112,9,47.6,2023Q3
3219,112,12,48.0,2023Q4
3219,113,3,39.6,2024Q1
3219,113,6,66.6,2024Q2
3219,113,9,50.9,2024Q3
3219,113,12,45.4,2024Q4
3219,114,3,33.5,2025Q1
3221,105,3,26.6,2016Q1
3221,105,6,30.2,2016Q2
3221,105,9,29.3,2016Q3
3221,105,12,23.0,2016Q4
3221,106,3,22.3,2017Q1
3221,106,6,19.7,2017Q2
3221,106,9,19.3,2017Q3
3221,106,12,17.95,2017Q4
3221,107,3,18.9,2018Q1
3221,107,6,31.6,2018Q2
3221,107,9,19.6,2018Q3
3221,107,12,19.6,2018Q4
3221,108,3,19.95,2019Q1
3221,108,6,19.0,2019Q2
3221,108,9,23.1,2019Q3
3221,108,12,26.0,2019Q4
3221,109,3,16.15,2020Q1
3221,109,6,21.0,2020Q2
3221,109,9,22.55,2020Q3
3221,109,12,22.1,2020Q4
3221,110,3,24.15,2021Q1
3221,110,6,25.2,2021Q2
3221,110,9,28.7,2021Q3
3221,110,12,40.15,2021Q4
3221,111,3,35.85,2022Q1
3221,111,6,35.9,2022Q2
3221,111,9,26.4,2022Q3
3221,111,12,26.05,2022Q4
3221,112,3,29.65,2023Q1
3221,112,6,29.6,2023Q2
3221,112,9,26.35,2023Q3
3221,112,12,27.45,2023Q4
3221,113,3,27.8,2024Q1
3221,113,6,30.05,2024Q2
3221,113,9,26.9,2024Q3
3221,113,12,25.85,2024Q4
3221,114,3,21.7,2025Q1
3224,105,3,32.7,2016Q1
3224,105,6,27.05,2016Q2
3224,105,9,30.65,2016Q3
3224,105,12,33.35,2016Q4
3224,106,3,43.3,2017Q1
3224,106,6,41.9,2017Q2
3224,106,9,38.25,2017Q3
3224,106,12,44.1,2017Q4
3224,107,3,59.0,2018Q1
3224,107,6,59.0,2018Q2
3224,107,9,59.5,2018Q3
3224,107,12,60.0,2018Q4
3224,108,3,65.0,2019Q1
3224,108,6,58.3,2019Q2
3224,108,9,56.6,2019Q3
3224,108,12,55.5,2019Q4
3224,109,3,40.05,2020Q1
3224,109,6,52.9,2020Q2
3224,109,9,49.15,2020Q3
3224,109,12,45.5,2020Q4
3224,110,3,42.45,2021Q1
3224,110,6,40.0,2021Q2
3224,110,9,40.1,2021Q3
3224,110,12,62.6,2021Q4
3224,111,3,51.0,2022Q1
3224,111,6,45.9,2022Q2
3224,111,9,42.8,2022Q3
3224,111,12,41.0,2022Q4
3224,112,3,48.7,2023Q1
3224,112,6,47.5,2023Q2
3224,112,9,44.0,2023Q3
3224,112,12,42.15,2023Q4
3224,113,3,36.1,2024Q1
3224,113,6,50.3,2024Q2
3224,113,9,48.2,2024Q3
3224,113,12,46.85,2024Q4
3224,114,3,40.5,2025Q1
3226,105,3,74.8,2016Q1
3226,105,6,72.4,2016Q2
3226,105,9,65.0,2016Q3
3226,105,12,65.2,2016Q4
3226,106,3,60.7,2017Q1
3226,106,6,59.7,2017Q2
3226,106,9,55.2,2017Q3
3226,106,12,60.2,2017Q4
3226,107,3,55.7,2018Q1
3226,107,6,50.5,2018Q2
3226,107,9,52.3,2018Q3
3226,107,12,53.6,2018Q4
3226,108,3,56.0,2019Q1
3226,108,6,61.4,2019Q2
3226,108,9,57.9,2019Q3
3226,108,12,58.0,2019Q4
3226,109,3,47.5,2020Q1
3226,109,6,54.0,2020Q2
3226,109,9,55.0,2020Q3
3226,109,12,65.5,2020Q4
3226,110,3,69.7,2021Q1
3226,110,6,67.4,2021Q2
3226,110,9,66.3,2021Q3
3226,110,12,65.3,2021Q4
3226,111,3,62.0,2022Q1
3226,111,6,62.9,2022Q2
3226,111,9,55.1,2022Q3
3226,111,12,57.1,2022Q4
3226,112,3,52.9,2023Q1
3226,112,12,62.0,2023Q4
3226,113,3,58.2,2024Q1
3226,113,6,57.6,2024Q2
3226,113,9,53.3,2024Q3
3226,113,12,47.8,2024Q4
3226,114,3,46.85,2025Q1
3227,105,3,78.4,2016Q1
3227,105,6,70.3,2016Q2
3227,105,9,69.8,2016Q3
3227,105,12,67.0,2016Q4
3227,106,3,76.8,2017Q1
3227,106,6,78.9,2017Q2
3227,106,9,118.0,2017Q3
3227,106,12,148.0,2017Q4
3227,107,3,126.0,2018Q1
3227,107,6,114.0,2018Q2
3227,107,9,113.0,2018Q3
3227,107,12,87.4,2018Q4
3227,108,3,87.5,2019Q1
3227,108,6,123.0,2019Q2
3227,108,9,111.5,2019Q3
3227,108,12,148.0,2019Q4
3227,109,3,140.5,2020Q1
3227,109,6,169.5,2020Q2
3227,109,9,178.0,2020Q3
3227,109,12,192.0,2020Q4
3227,110,3,204.5,2021Q1
3227,110,6,196.5,2021Q2
3227,110,9,155.0,2021Q3
3227,110,12,152.0,2021Q4
3227,111,3,140.5,2022Q1
3227,111,6,96.7,2022Q2
3227,111,9,85.5,2022Q3
3227,111,12,96.4,2022Q4
3227,112,3,108.0,2023Q1
3227,112,6,109.5,2023Q2
3227,112,9,121.0,2023Q3
3227,112,12,154.0,2023Q4
3227,113,3,155.5,2024Q1
3227,113,6,170.0,2024Q2
3227,113,9,269.0,2024Q3
3227,113,12,256.0,2024Q4
3227,114,3,223.0,2025Q1
3228,105,3,18.2,2016Q1
3228,105,6,16.2,2016Q2
3228,105,9,19.9,2016Q3
3228,105,12,14.9,2016Q4
3228,106,3,14.8,2017Q1
3228,106,6,22.75,2017Q2
3228,106,9,19.2,2017Q3
3228,106,12,17.2,2017Q4
3228,107,3,52.6,2018Q1
3228,107,6,38.95,2018Q2
3228,107,9,26.85,2018Q3
3228,107,12,24.0,2018Q4
3228,108,3,22.5,2019Q1
3228,108,6,22.1,2019Q2
3228,108,9,22.8,2019Q3
3228,108,12,35.5,2019Q4
3228,109,3,28.7,2020Q1
3228,109,6,69.8,2020Q2
3228,109,9,93.5,2020Q3
3228,109,12,212.5,2020Q4
3228,110,3,515.0,2021Q1
3228,110,6,372.0,2021Q2
3228,110,9,325.0,2021Q3
3228,110,12,474.0,2021Q4
3228,111,3,375.5,2022Q1
3228,111,6,327.5,2022Q2
3228,111,9,291.5,2022Q3
3228,111,12,180.5,2022Q4
3228,112,3,194.5,2023Q1
3228,112,6,161.0,2023Q2
3228,112,9,105.5,2023Q3
3228,112,12,280.0,2023Q4
3228,113,3,546.0,2024Q1
3228,113,6,391.0,2024Q2
3228,113,9,229.0,2024Q3
3228,113,12,200.0,2024Q4
3228,114,3,145.0,2025Q1
3230,105,3,5.86,2016Q1
3230,105,6,5.33,2016Q2
3230,105,9,5.62,2016Q3
3230,105,12,5.42,2016Q4
3230,106,3,6.08,2017Q1
3230,106,6,7.26,2017Q2
3230,106,9,6.35,2017Q3
3230,106,12,5.93,2017Q4
3230,107,3,7.38,2018Q1
3230,107,6,6.56,2018Q2
3230,107,9,6.16,2018Q3
3230,107,12,5.14,2018Q4
3230,108,3,5.1,2019Q1
3230,108,6,4.92,2019Q2
3230,108,9,5.48,2019Q3
3230,108,12,6.09,2019Q4
3230,109,3,4.06,2020Q1
3230,109,6,5.54,2020Q2
3230,109,9,7.01,2020Q3
3230,109,12,6.95,2020Q4
3230,110,3,18.4,2021Q1
3230,110,6,16.9,2021Q2
3230,110,9,21.2,2021Q3
3230,110,12,18.3,2021Q4
3230,111,3,17.45,2022Q1
3230,111,6,15.7,2022Q2
3230,111,9,13.0,2022Q3
3230,111,12,12.9,2022Q4
3230,112,3,12.7,2023Q1
3230,112,6,14.2,2023Q2
3230,112,9,9.99,2023Q3
3230,112,12,9.42,2023Q4
3230,113,3,10.95,2024Q1
3230,113,6,15.9,2024Q2
3230,113,9,57.0,2024Q3
3230,113,12,61.4,2024Q4
3230,114,3,48.85,2025Q1
3232,105,3,21.0,2016Q1
3232,105,6,24.35,2016Q2
3232,105,9,18.85,2016Q3
3232,105,12,20.2,2016Q4
3232,106,3,18.95,2017Q1
3232,106,6,22.15,2017Q2
3232,106,9,32.25,2017Q3
3232,106,12,30.0,2017Q4
3232,107,3,27.25,2018Q1
3232,107,6,26.65,2018Q2
3232,107,9,23.3,2018Q3
3232,107,12,18.6,2018Q4
3232,108,3,21.65,2019Q1
3232,108,6,17.3,2019Q2
3232,108,9,15.8,2019Q3
3232,108,12,15.65,2019Q4
3232,109,3,15.7,2020Q1
3232,109,6,18.1,2020Q2
3232,109,9,17.45,2020Q3
3232,109,12,16.2,2020Q4
3232,110,3,15.15,2021Q1
3232,110,6,18.0,2021Q2
3232,110,9,36.5,2021Q3
3232,110,12,28.0,2021Q4
3232,111,3,30.65,2022Q1
3232,111,6,25.55,2022Q2
3232,111,9,32.3,2022Q3
3232,111,12,30.1,2022Q4
3232,112,3,29.4,2023Q1
3232,112,6,28.0,2023Q2
3232,112,9,24.0,2023Q3
3232,112,12,22.75,2023Q4
3232,113,3,31.2,2024Q1
3232,113,6,28.1,2024Q2
3232,113,9,26.6,2024Q3
3232,113,12,22.75,2024Q4
3232,114,3,28.55,2025Q1
3234,105,3,96.8,2016Q1
3234,105,6,71.5,2016Q2
3234,105,9,63.8,2016Q3
3234,105,12,57.6,2016Q4
3234,106,3,57.5,2017Q1
3234,106,6,38.95,2017Q2
3234,106,9,38.6,2017Q3
3234,106,12,40.8,2017Q4
3234,107,3,29.75,2018Q1
3234,107,6,34.85,2018Q2
3234,107,9,28.7,2018Q3
3234,107,12,32.7,2018Q4
3234,108,3,35.2,2019Q1
3234,108,6,26.4,2019Q2
3234,108,9,29.25,2019Q3
3234,108,12,37.05,2019Q4
3234,109,3,24.15,2020Q1
3234,109,6,43.95,2020Q2
3234,109,9,37.4,2020Q3
3234,109,12,44.55,2020Q4
3234,110,3,40.7,2021Q1
3234,110,6,29.6,2021Q2
3234,110,9,26.35,2021Q3
3234,110,12,28.35,2021Q4
3234,111,3,24.2,2022Q1
3234,111,6,22.4,2022Q2
3234,111,9,22.6,2022Q3
3234,111,12,21.1,2022Q4
3234,112,3,25.15,2023Q1
3234,112,6,24.05,2023Q2
3234,112,9,27.15,2023Q3
3234,112,12,27.45,2023Q4
3234,113,3,39.5,2024Q1
3234,113,6,46.7,2024Q2
3234,113,9,40.7,2024Q3
3234,113,12,46.05,2024Q4
3234,114,3,38.95,2025Q1
3236,105,3,13.4,2016Q1
3236,105,6,16.9,2016Q2
3236,105,9,25.4,2016Q3
3236,105,12,21.4,2016Q4
3236,106,3,29.9,2017Q1
3236,106,6,34.65,2017Q2
3236,106,9,40.55,2017Q3
3236,106,12,45.85,2017Q4
3236,107,3,51.5,2018Q1
3236,107,6,63.3,2018Q2
3236,107,9,28.55,2018Q3
3236,107,12,24.15,2018Q4
3236,108,3,25.4,2019Q1
3236,108,6,21.85,2019Q2
3236,108,9,22.1,2019Q3
3236,108,12,21.85,2019Q4
3236,109,3,12.95,2020Q1
3236,109,6,17.85,2020Q2
3236,109,9,21.0,2020Q3
3236,109,12,28.0,2020Q4
3236,110,3,26.45,2021Q1
3236,110,6,30.8,2021Q2
3236,110,9,23.15,2021Q3
3236,110,12,25.55,2021Q4
3236,111,3,23.1,2022Q1
3236,111,6,19.55,2022Q2
3236,111,9,20.8,2022Q3
3236,111,12,23.15,2022Q4
3236,112,3,29.7,2023Q1
3236,112,6,27.2,2023Q2
3236,112,9,23.7,2023Q3
3236,112,12,22.85,2023Q4
3236,113,3,20.55,2024Q1
3236,113,6,22.05,2024Q2
3236,113,9,20.8,2024Q3
3236,113,12,20.55,2024Q4
3236,114,3,17.9,2025Q1
3252,105,3,25.1,2016Q1
3252,105,6,25.2,2016Q2
3252,105,9,22.15,2016Q3
3252,105,12,23.9,2016Q4
3252,106,3,27.15,2017Q1
3252,106,6,21.35,2017Q2
3252,106,9,21.15,2017Q3
3252,106,12,19.85,2017Q4
3252,107,3,20.05,2018Q1
3252,107,6,20.95,2018Q2
3252,107,9,16.95,2018Q3
3252,107,12,16.85,2018Q4
3252,108,3,21.05,2019Q1
3252,108,6,17.35,2019Q2
3252,108,9,16.75,2019Q3
3252,108,12,16.45,2019Q4
3252,109,3,12.4,2020Q1
3252,109,6,18.4,2020Q2
3252,109,9,16.75,2020Q3
3252,109,12,17.5,2020Q4
3252,110,3,18.4,2021Q1
3252,110,6,18.5,2021Q2
3252,110,9,17.45,2021Q3
3252,110,12,16.8,2021Q4
3252,111,3,17.05,2022Q1
3252,111,6,25.1,2022Q2
3252,111,9,18.85,2022Q3
3252,111,12,19.7,2022Q4
3252,112,3,18.55,2023Q1
3252,112,6,24.9,2023Q2
3252,112,9,20.6,2023Q3
3252,112,12,21.3,2023Q4
3252,113,3,20.6,2024Q1
3252,113,6,22.15,2024Q2
3252,113,9,20.6,2024Q3
3252,113,12,20.1,2024Q4
3252,114,3,19.25,2025Q1
3259,105,3,34.0,2016Q1
3259,105,6,28.4,2016Q2
3259,105,9,28.25,2016Q3
3259,105,12,19.05,2016Q4
3259,106,3,18.2,2017Q1
3259,106,6,18.5,2017Q2
3259,106,9,21.25,2017Q3
3259,106,12,22.9,2017Q4
3259,107,3,25.5,2018Q1
3259,107,6,27.05,2018Q2
3259,107,9,23.0,2018Q3
3259,107,12,19.75,2018Q4
3259,108,3,22.55,2019Q1
3259,108,6,22.2,2019Q2
3259,108,9,17.7,2019Q3
3259,108,12,17.95,2019Q4
3259,109,3,10.8,2020Q1
3259,109,6,13.45,2020Q2
3259,109,9,20.55,2020Q3
3259,109,12,46.7,2020Q4
3259,110,3,45.85,2021Q1
3259,110,6,40.1,2021Q2
3259,110,9,33.8,2021Q3
3259,110,12,30.85,2021Q4
3259,111,3,22.95,2022Q1
3259,111,6,20.0,2022Q2
3259,111,9,18.2,2022Q3
3259,111,12,17.7,2022Q4
3259,112,3,20.15,2023Q1
3259,112,6,27.55,2023Q2
3259,112,9,26.7,2023Q3
3259,112,12,31.2,2023Q4
3259,113,3,25.6,2024Q1
3259,113,6,32.9,2024Q2
3259,113,9,27.1,2024Q3
3259,113,12,22.8,2024Q4
3259,114,3,25.2,2025Q1
3260,105,3,32.15,2016Q1
3260,105,6,42.1,2016Q2
3260,105,9,49.9,2016Q3
3260,105,12,52.7,2016Q4
3260,106,3,78.2,2017Q1
3260,106,6,74.7,2017Q2
3260,106,9,83.0,2017Q3
3260,106,12,70.5,2017Q4
3260,107,3,75.6,2018Q1
3260,107,6,65.7,2018Q2
3260,107,9,49.1,2018Q3
3260,107,12,39.8,2018Q4
3260,108,3,39.85,2019Q1
3260,108,6,44.8,2019Q2
3260,108,9,50.3,2019Q3
3260,108,12,68.7,2019Q4
3260,109,3,41.75,2020Q1
3260,109,6,57.2,2020Q2
3260,109,9,55.0,2020Q3
3260,109,12,73.0,2020Q4
3260,110,3,85.8,2021Q1
3260,110,6,111.5,2021Q2
3260,110,9,81.4,2021Q3
3260,110,12,92.3,2021Q4
3260,111,3,84.5,2022Q1
3260,111,6,60.1,2022Q2
3260,111,9,51.9,2022Q3
3260,111,12,57.0,2022Q4
3260,112,3,79.5,2023Q1
3260,112,6,89.0,2023Q2
3260,112,9,84.5,2023Q3
3260,112,12,103.0,2023Q4
3260,113,3,98.7,2024Q1
3260,113,6,108.0,2024Q2
3260,113,9,88.7,2024Q3
3260,113,12,78.4,2024Q4
3260,114,3,85.1,2025Q1
3264,105,3,22.0,2016Q1
3264,105,6,18.9,2016Q2
3264,105,9,23.9,2016Q3
3264,105,12,23.9,2016Q4
3264,106,3,24.75,2017Q1
3264,106,6,27.0,2017Q2
3264,106,9,27.1,2017Q3
3264,106,12,37.55,2017Q4
3264,107,3,37.9,2018Q1
3264,107,6,33.75,2018Q2
3264,107,9,36.5,2018Q3
3264,107,12,26.0,2018Q4
3264,108,3,28.5,2019Q1
3264,108,6,28.95,2019Q2
3264,108,9,27.9,2019Q3
3264,108,12,30.85,2019Q4
3264,109,3,20.85,2020Q1
3264,109,6,31.8,2020Q2
3264,109,9,32.65,2020Q3
3264,109,12,38.65,2020Q4
3264,110,3,45.0,2021Q1
3264,110,6,45.2,2021Q2
3264,110,9,58.5,2021Q3
3264,110,12,55.5,2021Q4
3264,111,3,50.1,2022Q1
3264,111,6,35.9,2022Q2
3264,111,9,41.8,2022Q3
3264,111,12,49.6,2022Q4
3264,112,3,57.5,2023Q1
3264,112,6,60.9,2023Q2
3264,112,9,62.5,2023Q3
3264,112,12,74.0,2023Q4
3264,113,3,83.6,2024Q1
3264,113,6,68.5,2024Q2
3264,113,9,60.2,2024Q3
3264,113,12,53.1,2024Q4
3264,114,3,73.8,2025Q1
3265,105,3,19.3,2016Q1
3265,105,6,23.1,2016Q2
3265,105,9,25.65,2016Q3
3265,105,12,22.95,2016Q4
3265,106,3,27.8,2017Q1
3265,106,6,24.5,2017Q2
3265,106,9,21.75,2017Q3
3265,106,12,29.55,2017Q4
3265,107,3,36.95,2018Q1
3265,107,6,32.7,2018Q2
3265,107,9,29.7,2018Q3
3265,107,12,22.2,2018Q4
3265,108,3,24.55,2019Q1
3265,108,6,24.15,2019Q2
3265,108,9,26.2,2019Q3
3265,108,12,27.55,2019Q4
3265,109,3,21.5,2020Q1
3265,109,6,24.2,2020Q2
3265,109,9,23.0,2020Q3
3265,109,12,29.1,2020Q4
3265,110,3,30.35,2021Q1
3265,110,6,28.4,2021Q2
3265,110,9,31.4,2021Q3
3265,110,12,32.15,2021Q4
3265,111,3,34.05,2022Q1
3265,111,6,47.1,2022Q2
3265,111,9,39.0,2022Q3
3265,111,12,45.6,2022Q4
3265,112,3,58.3,2023Q1
3265,112,6,69.4,2023Q2
3265,112,9,88.4,2023Q3
3265,112,12,91.3,2023Q4
3265,113,3,128.0,2024Q1
3265,113,6,134.0,2024Q2
3265,113,9,110.0,2024Q3
3265,113,12,112.0,2024Q4
3265,114,3,93.6,2025Q1
3268,105,3,13.6,2016Q1
3268,105,6,12.4,2016Q2
3268,105,9,12.8,2016Q3
3268,105,12,11.25,2016Q4
3268,106,3,15.2,2017Q1
3268,106,6,14.95,2017Q2
3268,106,9,13.15,2017Q3
3268,106,12,12.1,2017Q4
3268,107,3,17.7,2018Q1
3268,107,6,15.85,2018Q2
3268,107,9,14.2,2018Q3
3268,107,12,10.15,2018Q4
3268,108,3,12.0,2019Q1
3268,108,6,10.45,2019Q2
3268,108,9,12.15,2019Q3
3268,108,12,12.75,2019Q4
3268,109,3,10.05,2020Q1
3268,109,6,10.9,2020Q2
3268,109,9,15.15,2020Q3
3268,109,12,16.5,2020Q4
3268,110,3,30.1,2021Q1
3268,110,6,33.8,2021Q2
3268,110,9,30.4,2021Q3
3268,110,12,30.95,2021Q4
3268,111,3,25.45,2022Q1
3268,111,6,21.15,2022Q2
3268,111,9,20.35,2022Q3
3268,111,12,21.85,2022Q4
3268,112,3,23.15,2023Q1
3268,112,6,23.2,2023Q2
3268,112,9,21.5,2023Q3
3268,112,12,28.3,2023Q4
3268,113,3,27.95,2024Q1
3268,113,6,29.3,2024Q2
3268,113,9,25.45,2024Q3
3268,113,12,24.4,2024Q4
3268,114,3,21.6,2025Q1
3272,105,3,52.4,2016Q1
3272,105,6,40.9,2016Q2
3272,105,9,52.0,2016Q3
3272,105,12,50.8,2016Q4
3272,106,3,46.3,2017Q1
3272,106,6,50.7,2017Q2
3272,106,9,61.4,2017Q3
3272,106,12,53.6,2017Q4
3272,107,3,47.55,2018Q1
3272,107,6,38.5,2018Q2
3272,107,9,32.1,2018Q3
3272,107,12,35.25,2018Q4
3272,108,3,40.4,2019Q1
3272,108,6,33.65,2019Q2
3272,108,9,29.5,2019Q3
3272,108,12,32.2,2019Q4
3272,109,3,18.75,2020Q1
3272,109,6,22.05,2020Q2
3272,109,9,60.2,2020Q3
3272,109,12,50.2,2020Q4
3272,110,3,58.3,2021Q1
3272,110,6,40.3,2021Q2
3272,110,9,39.2,2021Q3
3272,110,12,40.8,2021Q4
3272,111,3,32.3,2022Q1
3272,111,6,25.1,2022Q2
3272,111,9,29.3,2022Q3
3272,111,12,44.5,2022Q4
3272,112,3,53.0,2023Q1
3272,112,6,42.45,2023Q2
3272,112,9,32.95,2023Q3
3272,112,12,33.9,2023Q4
3272,113,3,30.9,2024Q1
3272,113,6,29.65,2024Q2
3272,113,9,29.55,2024Q3
3272,113,12,28.0,2024Q4
3272,114,3,24.0,2025Q1
3276,105,3,9.15,2016Q1
3276,105,6,11.2,2016Q2
3276,105,9,16.5,2016Q3
3276,105,12,11.15,2016Q4
3276,106,3,15.65,2017Q1
3276,106,6,16.2,2017Q2
3276,106,9,15.55,2017Q3
3276,106,12,15.35,2017Q4
3276,107,3,14.3,2018Q1
3276,107,6,13.75,2018Q2
3276,107,9,12.35,2018Q3
3276,107,12,11.3,2018Q4
3276,108,3,9.88,2019Q1
3276,108,6,9.63,2019Q2
3276,108,9,8.98,2019Q3
3276,108,12,8.46,2019Q4
3276,109,3,6.33,2020Q1
3276,109,6,8.99,2020Q2
3276,109,9,9.48,2020Q3
3276,109,12,9.96,2020Q4
3276,110,3,18.0,2021Q1
3276,110,6,14.6,2021Q2
3276,110,9,16.75,2021Q3
3276,110,12,19.7,2021Q4
3276,111,3,16.85,2022Q1
3276,111,6,16.35,2022Q2
3276,111,9,12.5,2022Q3
3276,111,12,12.1,2022Q4
3276,112,3,14.4,2023Q1
3276,112,6,14.15,2023Q2
3276,112,9,17.35,2023Q3
3276,112,12,22.75,2023Q4
3276,113,3,19.95,2024Q1
3276,113,6,17.55,2024Q2
3276,113,9,17.15,2024Q3
3276,113,12,14.7,2024Q4
3276,114,3,14.2,2025Q1
3284,105,3,11.15,2016Q1
3284,105,6,14.05,2016Q2
3284,105,9,16.6,2016Q3
3284,105,12,20.15,2016Q4
3284,106,3,20.3,2017Q1
3284,106,6,20.05,2017Q2
3284,106,9,18.7,2017Q3
3284,106,12,18.6,2017Q4
3284,107,3,17.0,2018Q1
3284,107,6,16.75,2018Q2
3284,107,9,18.0,2018Q3
3284,107,12,15.15,2018Q4
3284,108,3,14.35,2019Q1
3284,108,6,13.0,2019Q2
3284,108,9,13.6,2019Q3
3284,108,12,14.25,2019Q4
3284,109,3,12.1,2020Q1
3284,109,6,13.05,2020Q2
3284,109,9,11.0,2020Q3
3284,109,12,14.5,2020Q4
3284,110,3,13.7,2021Q1
3284,110,6,12.8,2021Q2
3284,110,9,12.05,2021Q3
3284,110,12,12.35,2021Q4
3284,111,3,13.8,2022Q1
3284,111,6,12.55,2022Q2
3284,111,9,15.05,2022Q3
3284,111,12,14.0,2022Q4
3284,112,3,14.95,2023Q1
3284,112,6,15.5,2023Q2
3284,112,9,15.95,2023Q3
3284,112,12,16.4,2023Q4
3284,113,3,24.7,2024Q1
3284,113,6,39.0,2024Q2
3284,113,9,37.55,2024Q3
3284,113,12,30.85,2024Q4
3284,114,3,29.45,2025Q1
3285,105,3,29.75,2016Q1
3285,105,6,26.4,2016Q2
3285,105,9,25.0,2016Q3
3285,105,12,21.6,2016Q4
3285,106,3,20.85,2017Q1
3285,106,6,19.75,2017Q2
3285,106,9,21.1,2017Q3
3285,106,12,17.45,2017Q4
3285,107,3,16.95,2018Q1
3285,107,6,20.2,2018Q2
3285,107,9,24.0,2018Q3
3285,107,12,18.4,2018Q4
3285,108,3,19.35,2019Q1
3285,108,6,18.5,2019Q2
3285,108,9,16.7,2019Q3
3285,108,12,16.45,2019Q4
3285,109,3,12.95,2020Q1
3285,109,6,14.8,2020Q2
3285,109,9,24.5,2020Q3
3285,109,12,23.8,2020Q4
3285,110,3,21.95,2021Q1
3285,110,6,21.65,2021Q2
3285,110,9,20.9,2021Q3
3285,110,12,21.9,2021Q4
3285,111,3,20.4,2022Q1
3285,111,6,19.5,2022Q2
3285,111,9,18.7,2022Q3
3285,111,12,19.1,2022Q4
3285,112,3,20.05,2023Q1
3285,112,6,20.9,2023Q2
3285,112,9,21.75,2023Q3
3285,112,12,27.3,2023Q4
3285,113,3,25.9,2024Q1
3285,113,6,34.2,2024Q2
3285,113,9,27.45,2024Q3
3285,113,12,28.3,2024Q4
3285,114,3,25.5,2025Q1
3287,105,3,7.06,2016Q1
3287,105,6,6.73,2016Q2
3287,105,9,6.29,2016Q3
3287,105,12,7.1,2016Q4
3287,106,3,6.9,2017Q1
3287,106,6,7.09,2017Q2
3287,106,9,6.87,2017Q3
3287,106,12,8.1,2017Q4
3287,107,3,12.25,2018Q1
3287,107,6,11.2,2018Q2
3287,107,9,8.7,2018Q3
3287,107,12,7.76,2018Q4
3287,108,3,7.45,2019Q1
3287,108,6,7.8,2019Q2
3287,108,9,8.55,2019Q3
3287,108,12,9.16,2019Q4
3287,109,3,6.15,2020Q1
3287,109,6,10.65,2020Q2
3287,109,9,24.25,2020Q3
3287,109,12,26.5,2020Q4
3287,110,3,27.55,2021Q1
3287,110,6,20.15,2021Q2
3287,110,9,16.35,2021Q3
